1-1-2002,52,27
1-1-2003,42,36
1-1-2004,43,35
1-1-2005,49,31
1-1-2006,45,35
1-1-2007,54,27
1-1-2008,49,31
1-1-2009,48,32
1-1-2010,43,38
1-1-2011,44,35
1-1-2012,45,35
1-1-2013,39,42
1-1-2014,52,29
1-1-2015,49,32
1-1-2016,13,20
,,
,,
,,
1-1-2002,44,35
1-1-2003,28,45
1-1-2004,42,32
1-1-2005,44,35
1-1-2006,43,37
1-1-2007,39,39
1-1-2008,49,31
1-1-2009,47,33
1-1-2010,36,43
1-1-2011,41,39
1-1-2012,43,37
1-1-2013,39,40
1-1-2014,45,34
1-1-2015,35,44
1-1-2016,14,17
