,ott,mtl,-4.98,mtl,mtl,,2,4-5
,stl,nsh,20.46,stl,stl,,7,4-1
,nj,tb,-1.53,tb,tb,,1,0-3
,pit,phi,3.95,pit,phi,2,,0-4
,,,,,,,,
3-14-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ana,col,-7.55,col,ana,3,,6-4
,cgy,dal,-11.37,dal,cgy,4,,4-3
,nsh,chi,-13.22,chi,nsh,5,,3-2
,edm,det,-14.44,det,det,,5,1-2
,nj,fla,7.92,nj,fla,3,,3-5
,sj,nyi,18.28,sj,sj,,7,4-3
,nyr,wpg,3.65,nyr,nyr,,2,4-2
,van,wsh,-3.38,wsh,wsh,,2,3-4
,,,,,,,,
3-13-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ari,bos,-14.02,bos,bos,,5,1-2
,buf,car,-7.19,car,car,,3,2-4
,sj,cbj,1.82,cbj,sj,1,,4-3
,edm,stl,-17.84,stl,stl,,6,2-6
,fla,tb,-8.92,tb,tb,,3,4-5
,tor,la,-7.8,la,tor,3,,3-2
,nyr,min,2.56,min,min,,1,1-2
,,,,,,,,
3-12-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ana,cgy,9.64,ana,cgy,4,,2-7
,bos,mtl,3.03,bos,bos,,2,4-1
,chi,col,-2.66,col,col,,1,2-3
,van,wpg,-8.03,wpg,van,3,,3-2
,,,,,,,,
3-11-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ari,fla,5.23,ari,ari,,2,3-1
,nsh,buf,3.08,nsh,nsh,,2,4-1
,nyr,car,21.62,nyr,car,8,,1-3
,det,cbj,1.33,cbj,cbj,,1,1-4
,edm,min,-15.06,min,edm,6,,4-3
,nj,phi,-6.65,phi,nj,3,,2-1
,wsh,pit,-17.55,pit,pit,,6,0-2
,tor,sj,-9.56,sj,sj,,4,2-6
,dal,stl,-12.84,stl,dal,5,,3-2
,,,,,,,,
3-10-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,tor,ana,-1.01,ana,tor,1,,3-1
,ari,tb,-3.94,tb,ari,2,,4-3
,la,cgy,10.46,la,la,,4,3-2
,wpg,col,-5.66,col,col,,2,2-3
,det,cbj,-2.94,cbj,cbj,,1,1-4
,dal,stl,-4.46,stl,dal,2,,3-2
,nsh,ott,-4.84,ott,nsh,2,,4-3
,nyi,van,-4.14,van,nyi,2,,7-4
,pit,wsh,9.33,pit,pit,,4,3-2
,,,,,,,,
3-9-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,fla,22.14,bos,bos,,8,5-2
,chi,buf,16.69,chi,chi,,6,2-1
,det,nyr,-2.77,nyr,nyr,,1,0-3
,la,edm,9.87,la,la,,4,4-2
,stl,min,9.28,stl,stl,,4,3-2
,,,,,,,,
3-8-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ari,wsh,-4.96,wsh,wsh,,2,2-3
,bos,tb,14.24,bos,bos,,5,4-3
,cgy,van,-3.06,van,van,,2,1-2
,car,nj,-4.55,nj,nj,,2,4-5
,stl,col,1.38,col,stl,1,,2-1
,cbj,nsh,7.22,cbj,cbj,,3,1-0
,min,dal,-2.96,dal,dal,,1,3-4
,mtl,sj,-9.29,sj,sj,,4,0-4
,ott,wpg,-2.53,wpg,ott,1,,5-3
,phi,tor,-0.85,tor,tor,,1,3-4
,,,,,,,,
3-7-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,pit,ana,-2.54,ana,pit,1,,3-2
,buf,fla,0.27,fla,fla,,1,0-2
,nyi,cgy,-4.66,cgy,cgy,,2,3-4
,nyr,car,18.05,nyr,nyr,,7,4-2
,nj,det,0.37,det,det,,1,4-7
,,,,,,,,
3-6-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,mtl,ari,12.87,mtl,ari,5,,2-5
,wsh,bos,-11.01,bos,bos,,4,0-3
,buf,tb,-12.9,tb,buf,5,,3-1
,cbj,chi,-12.42,chi,chi,,5,1-6
,col,det,5.58,col,col,,2,3-2
,van,dal,-12.85,dal,dal,,5,1-6
,nyi,edm,-2.9,edm,edm,,1,2-3
,la,wpg,-3.46,wpg,la,2,,3-1
,stl,nsh,18.29,stl,stl,,7,2-1
,pit,sj,-3.06,sj,sj,,2,3-5
,,,,,,,,
3-5-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,mtl,ana,-5.4,ana,mtl,2,,4-3
,ott,cgy,0.69,cgy,cgy,,1,1-4
,tor,nyr,-6.88,nyr,tor,3,,3-2
,wsh,phi,-5.68,phi,phi,,2,4-6
,,,,,,,,
3-4-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,van,ari,-7.8,ari,ari,,3,0-1
,fla,bos,-26.21,bos,bos,,9,1-4
,car,sj,-8.46,sj,car,3,,3-2
,col,chi,3.91,col,col,,2,4-2
,dal,cbj,-3.28,cbj,cbj,,2,2-4
,det,nj,5.36,det,nj,2,,3-4
,ott,edm,3.5,ott,edm,2,,2-3
,pit,nsh,11.96,pit,pit,,4,3-1
,nyi,wpg,-9.69,wpg,nyi,4,,3-2
,tb,stl,-8.86,stl,stl,,3,2-4
,,,,,,,,
3-3-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,buf,dal,-14.51,dal,dal,,5,2-3
,cgy,min,-7.6,min,min,,3,2-3
,cbj,tor,-0.9,tor,cbj,1,,2-1
,mtl,la,6.06,mtl,la,3,,1-2
,,,,,,,,
3-2-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,car,ana,-12.1,ana,ana,,5,3-5
,stl,ari,9.06,stl,stl,,4,4-2
,bos,nyr,5.72,bos,bos,,2,6-3
,tb,col,-5.5,col,col,,2,3-6
,fla,nyi,0.01,nyi,fla,1,,5-3
,sj,nj,4.63,sj,sj,,2,4-2
,ott,van,-7.37,van,ott,3,,4-2
