10-3-2010,ari,home,3,6,0,2,1,2,2,2
10-6-2010,sj,home,6,4,1,3,2,0,2,2
10-8-2010,min,home,6,3,3,1,2,0,2,1
10-10-2010,stl,away,2,1,1,1,0,0,0,1
10-12-2010,nyi,away,2,1,0,1,1,0,0,1
10-14-2010,nyr,away,2,4,1,1,0,2,1,1
10-15-2010,det,away,2,5,1,0,1,0,2,2
10-17-2010,cbj,away,1,4,1,0,0,1,1,2
10-19-2010,dal,away,4,1,0,3,1,1,0,0
10-22-2010,dal,home,5,4 OT,2,2,0,1,0,3
10-24-2010,ari,away,5,3,0,2,3,1,1,1
10-25-2010,cbj,home,6,2,2,2,2,0,1,1
10-28-2010,sj,away,1 SO,2,0,1,0,0,1,0
10-29-2010,van,home,1 SO,2,1,0,0,1,0,0
11-2-2010,ari,away,5,3,1,1,3,1,2,0
11-5-2010,pit,home,5,2,1,0,4,1,1,0
11-7-2010,nsh,home,1,3,0,0,1,0,1,2
11-9-2010,chi,away,1,4,0,1,0,0,1,3
11-11-2010,car,away,5,2,1,1,3,0,1,1
11-13-2010,wpg,away,0,7,0,0,0,0,4,3
11-14-2010,tb,away,2,1 SO,0,0,1,0,0,1
11-16-2010,fla,away,4,3 SO,0,1,2,0,2,1
11-18-2010,phi,home,2,3,1,0,1,0,2,1
11-21-2010,cgy,home,2,5,0,2,0,1,1,3
11-25-2010,edm,away,3,1,0,1,2,1,0,0
11-26-2010,van,away,1,4,0,1,0,1,0,3
11-28-2010,chi,home,2,1 SO,0,1,0,0,0,1
12-1-2010,ana,away,4,3,2,1,1,1,1,1
12-3-2010,ott,home,6,3,2,2,2,1,2,0
12-5-2010,stl,home,4 SO,5,1,1,2,0,2,2
12-7-2010,cgy,home,2,1,1,1,0,1,0,0
12-9-2010,sj,away,5,4 OT,1,3,0,2,1,1
12-10-2010,ari,home,3,2 SO,2,0,0,1,0,1
12-12-2010,dal,home,3,2 SO,0,2,0,1,1,0
12-14-2010,van,away,1,3,1,0,0,2,0,1
12-15-2010,edm,away,3,2,1,1,1,0,1,1
12-17-2010,cgy,away,1,2,0,0,1,1,0,1
12-26-2010,ari,away,2,3,1,0,1,2,0,1
12-28-2010,min,home,3,4,0,1,2,0,2,2
12-30-2010,cgy,away,1,2,0,1,0,1,1,0
12-31-2010,min,away,5,2,3,1,1,0,1,1
1-2-2010,wsh,home,2,1,1,0,1,0,1,0
1-4-2010,sj,away,6,2,3,2,1,0,0,2
1-7-2010,det,home,1,2,0,0,1,1,0,1
1-9-2010,stl,home,3,4,0,1,2,1,1,2
1-11-2010,sj,home,1,2,0,1,0,1,1,0
1-14-2010,ana,home,4,0,1,3,0,0,0,0
1-16-2010,bos,home,4,3 SO,1,0,2,1,2,0
1-19-2010,sj,home,1,5,0,1,0,3,1,1
1-21-2010,buf,home,4,3 SO,1,1,1,0,2,1
1-23-2010,det,away,3,2,0,1,2,2,0,0
1-26-2010,tor,away,5,3,1,3,1,1,1,1
1-28-2010,cbj,away,4,1,1,1,2,0,0,1
1-30-2010,bos,away,3,2 SO,1,0,1,0,1,1
1-31-2010,nj,away,3,2,0,1,2,1,1,0
2-2-2010,nyr,home,2,1,0,1,1,0,0,1
2-4-2010,ana,home,6,4,1,2,3,1,0,3
2-6-2010,det,home,4,3,0,3,1,3,0,0
2-8-2010,ana,away,2,4,1,1,0,1,3,0
2-11-2010,edm,home,2 SO,3,0,0,2,0,1,1
2-13-2010,col,home,3,0,0,1,2,0,0,0
3-2-2010,dal,away,5,1,1,3,1,0,0,1
3-4-2010,nsh,away,2,4,1,0,1,1,1,2
3-6-2010,mtl,home,2,4,1,0,1,1,1,2
3-8-2010,cbj,home,6,0,4,2,0,0,0,0
3-10-2010,chi,away,2 OT,3,0,2,0,1,1,0
3-12-2010,dal,away,2,1 SO,1,0,0,0,0,1
3-14-2010,nsh,home,2,3,1,0,1,1,0,2
3-18-2010,chi,home,0,3,0,0,0,0,1,2
3-20-2010,nyi,home,1,0,1,0,0,0,0,0
3-22-2010,col,home,4,3 OT,1,1,1,1,0,2
3-24-2010,col,away,3 SO,4,1,0,2,3,0,0
3-25-2010,stl,away,1,3,0,0,1,1,1,1
3-27-2010,dal,home,1,4,1,0,0,0,3,1
3-29-2010,min,away,2,3,0,1,1,0,2,1
3-30-2010,nsh,away,2,0,0,0,2,0,0,0
4-1-2010,van,home,8,3,3,2,3,0,2,1
4-3-2010,ana,home,1 SO,2,1,0,0,0,0,1
4-6-2010,ana,away,5,4 SO,0,2,2,2,2,0
4-8-2010,ari,home,2 SO,3,0,1,1,0,0,2
4-10-2010,edm,home,3 SO,4,0,0,3,1,1,1
