10-1-2010,sj,home,5,2,2,3,0,1,1,0
10-3-2010,van,home,3,0,1,1,1,0,0,0
10-8-2010,nsh,away,2,3,0,1,1,0,1,2
10-10-2010,chi,away,3 SO,4,0,3,0,1,2,0
10-12-2010,bos,away,4,3,2,2,0,0,2,1
10-13-2010,tor,away,4,1,2,2,0,0,1,0
10-15-2010,mtl,away,3,2,0,2,1,1,0,1
10-17-2010,det,away,4,3 SO,0,0,3,1,1,1
10-21-2010,min,away,2 SO,3,0,2,0,1,0,1
10-23-2010,car,home,5,4,2,2,1,2,1,1
10-24-2010,det,home,3,1,0,1,2,0,1,0
10-27-2010,edm,away,3,0,1,0,2,0,0,0
10-28-2010,cgy,away,3,2,2,0,1,2,0,0
10-30-2010,sj,away,1,3,0,0,1,0,1,2
11-1-2010,van,away,0,3,0,0,0,1,1,1
11-4-2010,ari,home,4,1,1,0,3,0,0,1
11-6-2010,chi,home,4,3 SO,1,2,0,2,1,0
11-8-2010,edm,home,3,5,1,1,1,3,0,2
11-11-2010,chi,away,2 SO,3,1,1,0,1,0,1
11-14-2010,van,home,2,8,0,0,2,3,1,4
11-17-2010,cgy,away,3,2,1,2,0,0,2,0
11-18-2010,edm,away,4,6,2,2,0,1,2,3
11-20-2010,van,away,2,5,2,0,0,0,1,4
11-23-2010,phi,home,5,4,2,3,0,1,1,2
11-25-2010,nsh,home,3 OT,4,0,3,0,2,1,0
11-27-2010,min,away,3,5,1,2,0,1,2,2
11-28-2010,min,home,2 SO,3,2,0,0,0,1,1
11-30-2010,tb,away,3,0,1,1,1,0,0,0
12-2-2010,fla,away,5 SO,6,0,2,3,2,2,1
12-3-2010,pit,away,1,4,1,0,0,1,0,3
12-5-2010,cbj,away,3,2,0,2,1,0,0,2
12-7-2010,stl,away,4,0,1,2,1,0,0,0
12-9-2010,min,home,0,1,0,0,0,1,0,0
12-11-2010,tb,home,2,1 SO,0,0,1,1,0,0
12-13-2010,cgy,home,3,2,1,2,0,0,1,1
12-15-2010,wsh,home,1,6,0,0,1,2,3,1
12-19-2010,cbj,home,5,2,4,0,1,0,2,0
12-21-2010,min,away,4,3,1,3,0,0,1,2
12-22-2010,ana,home,2,4,1,0,1,0,0,4
12-26-2010,dal,home,4,1,1,1,2,0,0,1
12-30-2010,ott,away,4,3,2,1,1,1,0,2
12-31-2010,det,away,2,4,0,1,1,0,2,2
1-2-2010,cbj,away,3,2,0,1,2,1,1,0
1-6-2010,nyi,home,2,3,1,0,1,1,1,1
1-8-2010,car,away,1,2,0,0,1,1,1,0
1-9-2010,buf,away,4,3 SO,2,1,0,0,1,2
1-11-2010,cgy,away,3,2 SO,0,2,0,1,1,0
1-16-2010,nj,home,3,1,2,0,1,0,0,1
1-18-2010,edm,home,6,0,2,2,2,0,0,0
1-22-2010,nsh,home,2,1,1,1,0,0,1,0
1-24-2010,dal,home,4,0,2,1,1,0,0,0
1-28-2010,min,home,0,1,0,0,0,0,0,1
1-29-2010,dal,away,2,3,1,1,0,2,0,1
1-31-2010,nyr,home,1,3,0,0,1,1,1,1
2-2-2010,cbj,home,5,1,1,1,3,1,0,0
2-4-2010,nsh,away,3,5,1,1,1,0,4,1
2-6-2010,edm,home,3,0,0,1,2,0,0,0
2-8-2010,stl,home,5,2,2,3,0,2,0,0
2-10-2010,wpg,home,4,3 OT,1,0,2,1,1,1
2-12-2010,ari,home,2,1,1,0,1,0,1,0
2-13-2010,la,away,0,3,0,0,0,0,1,2
3-1-2010,det,home,2,3,0,2,0,2,0,1
3-3-2010,ana,away,4,3,0,2,2,1,1,1
3-4-2010,ari,away,1,3,0,1,0,1,0,2
3-6-2010,stl,home,7,3,2,4,1,1,1,1
3-9-2010,van,home,4,6,3,1,0,0,3,3
3-11-2010,fla,home,3,0,0,2,1,0,0,0
3-14-2010,dal,away,5,3,1,3,1,1,2,0
3-16-2010,stl,away,5,3,2,2,1,1,2,0
3-17-2010,cgy,home,2,3,0,1,1,2,1,0
3-21-2010,ana,away,2,5,0,0,2,2,2,1
3-22-2010,la,away,3 OT,4,1,0,2,1,1,1
3-24-2010,la,home,4,3 SO,3,0,0,1,0,2
3-27-2010,ari,away,2,6,1,1,0,1,2,3
3-28-2010,sj,away,3,4,0,2,1,1,1,2
3-31-2010,ana,home,2,5,0,1,1,2,1,2
4-2-2010,cgy,home,1,2,0,0,1,0,1,1
4-4-2010,sj,home,5,4 OT,1,2,1,2,0,2
4-6-2010,van,away,4,3 SO,2,1,0,1,1,1
4-7-2010,edm,away,4 OT,5,3,0,1,2,1,1
4-9-2010,chi,home,2,5,0,1,1,2,1,2
