10-3-2010,pit,home,3 SO,4,1,1,1,1,0,2
10-8-2010,ott,away,2 OT,3,0,1,1,1,1,0
10-10-2010,bos,away,3 SO,4,0,3,0,0,0,3
10-12-2010,la,home,1,2,0,0,1,0,1,1
10-16-2010,buf,away,3,6,0,2,1,2,2,2
10-17-2010,sj,home,1,4,1,0,0,0,2,2
10-21-2010,car,home,4,3 SO,1,2,0,0,1,2
10-22-2010,mtl,away,1,5,0,0,1,2,1,2
10-24-2010,wsh,home,2 OT,3,1,0,1,0,0,2
10-26-2010,mtl,away,2 OT,3,0,1,1,1,0,1
10-28-2010,nyr,home,3,1,1,1,1,1,0,0
10-30-2010,wsh,away,4,3 OT,1,2,0,1,2,0
10-31-2010,buf,home,5,0,1,3,1,0,0,0
11-2-2010,edm,home,3,1,1,2,0,1,0,0
11-4-2010,buf,away,0,3,0,0,0,1,1,1
11-6-2010,nj,away,1,2,1,0,0,0,2,0
11-7-2010,wpg,home,6,3,3,2,1,1,1,1
11-11-2010,wsh,away,4 SO,5,3,0,1,2,2,0
11-13-2010,car,away,4,3 OT,3,0,0,0,2,1
11-14-2010,fla,away,4 SO,5,2,0,2,0,2,2
11-16-2010,bos,away,4,1,1,1,2,0,1,0
11-20-2010,min,away,2,3,0,2,0,1,0,2
11-21-2010,stl,away,1,4,1,0,0,1,1,2
11-23-2010,tor,away,4,3 OT,0,3,0,0,1,2
11-25-2010,phi,home,1,2,1,0,0,0,1,1
11-27-2010,pit,home,3,2,1,0,2,1,1,0
11-28-2010,nj,away,1,6,1,0,0,0,2,4
12-3-2010,wpg,away,4,1,0,2,2,1,0,0
12-5-2010,tb,away,0,4,0,0,0,2,0,2
12-8-2010,phi,away,2,6,0,2,0,2,3,1
12-9-2010,tor,away,2,3,0,0,2,2,0,1
12-12-2010,bos,home,3,2 OT,1,1,0,1,1,0
12-14-2010,fla,home,1,7,0,1,0,1,2,4
12-16-2010,nyr,away,2,1,1,0,1,0,0,1
12-17-2010,nyr,home,2,5,0,1,1,2,1,2
12-19-2010,mtl,home,0,3,0,0,0,1,1,1
12-21-2010,tb,home,2,4,1,1,0,0,2,2
12-23-2010,tor,home,3,1,0,2,1,0,0,1
12-26-2010,nyr,away,3,2 OT,1,1,0,0,0,2
12-27-2010,phi,home,1,2,0,1,0,1,1,0
12-29-2010,cbj,home,2,1 SO,1,0,0,0,0,1
12-31-2010,ott,away,2 SO,3,0,1,1,0,2,0
1-2-2010,wpg,home,6,5 SO,3,2,0,0,4,1
1-6-2010,col,away,3,2,1,1,1,1,0,1
1-8-2010,dal,away,3,4,2,1,0,1,3,0
1-9-2010,ari,away,5,4 SO,2,2,0,1,0,3
1-12-2010,det,home,6,0,2,2,2,0,0,0
1-16-2010,buf,home,3,2 SO,1,1,0,0,1,1
1-18-2010,nj,home,4,0,2,2,0,0,0,0
1-19-2010,pit,away,4,6,0,2,2,1,3,2
1-21-2010,fla,home,2,1 SO,0,1,0,0,1,0
1-23-2010,nj,home,2,4,0,2,0,1,1,2
1-26-2010,wsh,home,2,7,1,1,0,4,2,1
1-28-2010,car,away,1,4,0,0,1,2,0,2
1-30-2010,phi,away,1,2,0,1,0,2,0,0
1-31-2010,fla,away,0,2,0,0,0,1,1,0
2-4-2010,tb,away,2,5,1,1,0,1,2,2
2-6-2010,car,home,1,3,0,1,0,1,1,1
2-9-2010,nsh,home,4,3 SO,0,2,1,0,2,1
2-10-2010,pit,away,1,3,0,0,1,0,2,1
2-13-2010,tb,home,5,4,1,3,1,2,1,1
2-14-2010,ott,home,3,4,1,2,0,1,0,3
3-2-2010,chi,home,5,3,1,4,0,2,0,1
3-4-2010,wpg,away,3,6,1,0,2,4,2,0
3-6-2010,bos,home,2,3,0,1,1,1,2,0
3-9-2010,phi,away,2,3,1,1,0,0,1,2
3-11-2010,stl,home,1 SO,2,1,0,0,0,1,0
3-13-2010,nj,home,4,2,1,2,1,1,0,1
3-14-2010,tor,home,4,1,2,1,1,1,0,0
3-16-2010,van,away,5,2,2,2,1,0,2,0
3-19-2010,ana,away,4 OT,5,2,2,0,2,0,2
3-20-2010,la,away,0,1,0,0,0,1,0,0
3-24-2010,nyr,away,0,5,0,0,0,3,0,2
3-25-2010,cgy,home,3,2,1,0,2,1,1,0
3-27-2010,cbj,away,4,3 OT,2,0,1,0,1,2
3-30-2010,nyr,home,3,4,2,0,1,0,3,1
4-1-2010,phi,home,6,4,3,1,2,0,1,3
4-3-2010,ott,home,4,1,0,3,1,0,0,1
4-6-2010,mtl,home,4,3 SO,1,0,2,0,2,1
4-8-2010,pit,away,3,7,2,1,0,4,2,1
4-10-2010,nj,away,1,7,0,0,1,3,2,2
