10-3-2010,min,home,2,1,0,1,1,0,0,1
10-5-2010,van,away,5,3,1,3,1,1,1,1
10-8-2010,sj,away,3,6,1,1,1,0,4,2
10-10-2010,ari,away,2,0,1,0,1,0,0,0
10-13-2010,cgy,home,2,1,0,2,0,1,0,0
10-17-2010,la,home,4,1,1,1,2,1,0,0
10-20-2010,cgy,away,3,6,1,2,0,3,1,2
10-22-2010,edm,away,4,6,2,2,0,1,2,3
10-24-2010,ana,away,6,4,0,4,2,1,1,2
10-25-2010,la,away,2,6,0,1,1,2,2,2
10-28-2010,ari,home,1,4,1,0,0,0,2,2
10-30-2010,pit,home,3 SO,4,1,2,0,0,1,2
11-1-2010,wsh,away,5,4 OT,0,2,2,1,0,3
11-4-2010,sj,home,2 SO,3,1,1,0,1,1,0
11-5-2010,wpg,away,4,3,2,2,0,0,2,1
11-7-2010,car,home,3,2,0,0,3,1,0,1
11-11-2010,det,home,1,9,0,1,0,4,2,3
11-13-2010,ana,home,3,2 SO,1,1,0,1,1,0
11-16-2010,edm,home,3,2 SO,0,1,1,0,1,1
11-19-2010,dal,away,4,1,2,2,0,0,1,0
11-21-2010,nsh,away,3 SO,4,2,1,0,1,2,0
11-23-2010,nyr,away,4,7,2,1,1,3,4,0
11-24-2010,mtl,away,3,5,2,1,0,1,1,3
11-26-2010,ott,away,1,2,1,0,0,1,0,1
11-28-2010,cgy,home,3 SO,4,0,3,0,0,1,2
11-30-2010,stl,home,5,2,2,0,3,1,1,0
12-1-2010,chi,away,3 SO,4,0,2,1,1,1,1
12-3-2010,tor,home,3,6,0,1,2,2,3,1
12-5-2010,col,home,2,3,0,0,2,0,2,1
12-9-2010,fla,home,3,0,1,0,2,0,0,0
12-10-2010,nsh,away,3 SO,4,0,2,1,1,2,0
12-12-2010,ana,home,1,3,0,1,0,1,1,1
12-14-2010,nsh,home,3,5,1,1,1,1,3,1
12-15-2010,min,away,1,2,0,1,0,0,1,1
12-17-2010,ari,home,1 SO,2,0,0,1,1,0,0
12-19-2010,col,away,2,5,0,2,0,4,0,1
12-21-2010,ari,away,2,5,0,1,1,2,2,1
12-23-2010,dal,away,1,3,1,0,0,1,1,1
12-26-2010,det,away,1,2,1,0,0,0,1,1
12-28-2010,det,home,1,0 OT,0,0,0,0,0,0
12-29-2010,nyi,away,1 SO,2,0,0,1,1,0,0
12-31-2010,nsh,home,1 OT,2,1,0,0,0,0,1
1-2-2010,col,home,2,3,1,1,0,0,1,2
1-5-2010,van,away,3,7,2,1,0,3,3,1
1-7-2010,edm,away,4,2,1,1,2,1,0,1
1-8-2010,cgy,away,3,2,1,1,1,1,0,1
1-10-2010,dal,home,2,0,1,0,1,0,0,0
1-12-2010,stl,away,1,4,0,1,0,3,0,1
1-14-2010,chi,away,0,3,0,0,0,1,1,1
1-16-2010,chi,home,5,6,2,2,1,3,0,3
1-18-2010,stl,home,4,2,2,1,1,1,1,0
1-19-2010,phi,away,3,5,0,2,1,1,3,1
1-21-2010,bos,away,3,2,1,0,2,1,1,0
1-23-2010,min,away,2,4,0,0,2,1,2,1
1-26-2010,nsh,home,3,2,0,1,2,0,0,2
1-28-2010,la,home,1,4,0,0,1,1,1,2
1-30-2010,stl,away,3,2 OT,1,1,0,1,0,1
2-2-2010,col,away,1,5,1,0,0,1,1,3
2-4-2010,dal,home,2,1,1,0,1,0,0,1
2-6-2010,buf,home,4,0,0,2,2,0,0,0
2-10-2010,sj,home,3,0,1,1,1,0,0,0
2-12-2010,van,home,3,4,2,1,0,1,1,2
2-14-2010,chi,home,4 SO,5,2,1,1,1,3,0
3-2-2010,van,home,3 OT,4,2,1,0,0,2,1
3-6-2010,sj,away,1,2,0,1,0,0,0,2
3-8-2010,la,away,0,6,0,0,0,4,2,0
3-9-2010,ana,away,5,2,1,2,2,0,0,2
3-11-2010,wpg,home,2,1,1,1,0,0,0,1
3-13-2010,stl,home,1,5,0,0,1,0,3,2
3-15-2010,edm,home,5,3,1,1,3,0,1,2
3-19-2010,min,home,4,2,0,1,3,1,1,0
3-20-2010,nsh,away,0 OT,1,0,0,0,0,0,0
3-23-2010,nj,away,3,6,0,2,1,1,4,1
3-25-2010,chi,home,8,3,2,4,2,0,1,2
3-27-2010,nyi,home,3 OT,4,0,1,2,2,0,1
3-28-2010,chi,away,4,2,1,2,1,1,0,1
3-30-2010,tb,home,3,2,1,0,2,1,1,0
4-1-2010,det,away,2,3,1,0,1,1,1,1
4-3-2010,wsh,home,2,3,1,0,1,3,0,0
4-5-2010,stl,away,1 OT,2,1,0,0,0,1,0
4-7-2010,det,away,3,4,2,0,1,1,0,3
