10-3-2010,nsh,home,2 SO,3,0,1,1,1,1,0
10-6-2010,edm,away,4 SO,5,1,2,1,1,2,1
10-9-2010,cgy,away,5,2,1,2,2,0,1,1
10-11-2010,van,away,3 SO,4,1,0,2,1,1,1
10-14-2010,nsh,home,6,0,4,1,1,0,0,0
10-16-2010,bos,home,0,3,0,0,0,1,2,0
10-17-2010,chi,away,4,3,0,3,1,0,2,1
10-19-2010,la,home,1,4,1,0,0,0,3,1
10-21-2010,ana,away,4,2,1,2,1,0,1,1
10-22-2010,la,away,4 OT,5,1,0,3,2,2,0
10-24-2010,stl,away,4,1,0,2,2,0,0,1
10-28-2010,tor,home,4,3 OT,0,1,2,0,1,2
10-30-2010,fla,home,5 SO,6,2,2,1,3,1,1
10-31-2010,nsh,away,2,4,1,1,0,1,0,3
11-4-2010,cgy,home,2 OT,3,0,0,2,0,1,1
11-6-2010,van,home,2,1,0,1,1,0,0,1
11-7-2010,min,away,2,3,0,2,0,2,1,0
11-12-2010,sj,away,3,2 SO,0,0,2,0,2,0
11-14-2010,ari,away,2,3,0,1,1,0,2,1
11-18-2010,det,away,3,1,1,1,1,0,1,0
11-19-2010,cbj,home,1,4,0,1,0,2,2,0
11-21-2010,nj,home,5,3,3,0,2,1,1,1
11-23-2010,car,home,2,0,1,0,1,0,0,0
11-25-2010,stl,home,3 SO,4,2,0,1,2,0,1
11-27-2010,ari,away,2,5,0,0,2,1,3,1
11-28-2010,tb,home,4,3 OT,0,2,1,0,1,2
11-30-2010,det,away,1,4,1,0,0,1,2,1
12-3-2010,ana,home,3,1,0,0,3,1,0,0
12-5-2010,edm,home,2 SO,3,2,0,0,0,1,1
12-8-2010,ana,away,3 OT,4,2,1,0,0,1,2
12-11-2010,sj,away,3,2 SO,1,0,1,2,0,0
12-12-2010,la,away,2 SO,3,1,1,0,0,2,0
12-16-2010,car,away,3,5,1,1,1,3,0,2
12-17-2010,wpg,away,5 OT,6,2,1,2,1,2,2
12-19-2010,det,home,4,3,0,3,1,1,2,0
12-21-2010,sj,home,2,4,0,0,2,0,2,2
12-23-2010,cbj,home,3,1,1,1,1,1,0,0
12-26-2010,col,away,1,4,0,0,1,1,1,2
12-29-2010,chi,home,5,4,2,2,1,3,1,0
12-31-2010,ana,home,5,3,1,3,1,1,1,1
1-2-2010,van,home,1,3,0,0,1,0,1,2
1-5-2010,nj,away,0,4,0,0,0,1,3,0
1-6-2010,nyr,away,2,5,1,1,0,2,1,2
1-8-2010,nyi,home,4,3,1,3,0,2,1,0
1-10-2010,cbj,away,0,2,0,0,0,1,0,1
1-12-2010,phi,away,3,6,0,1,2,1,4,1
1-14-2010,mtl,away,3,5,2,1,0,1,2,2
1-16-2010,det,home,3,2 SO,0,1,1,2,0,0
1-18-2010,min,home,4,3,1,3,0,0,1,2
1-21-2010,van,away,3,4,1,1,1,1,1,2
1-22-2010,edm,away,4,3,2,1,1,1,1,1
1-24-2010,col,away,0,4,0,0,0,2,1,1
1-27-2010,cgy,home,4,3 SO,1,1,1,2,1,0
1-29-2010,col,home,3,2,2,0,1,1,1,0
1-31-2010,ari,home,2,4,0,1,1,1,1,2
2-2-2010,min,home,4,2,1,2,1,0,1,1
2-4-2010,cbj,away,1,2,0,0,1,1,0,1
2-6-2010,ari,home,4,0,2,2,0,0,0,0
2-9-2010,chi,away,3 SO,4,2,0,1,2,0,1
2-11-2010,cgy,away,3,1,0,1,2,1,0,0
2-13-2010,ari,away,3,0,0,2,1,0,0,0
3-2-2010,la,home,1,5,0,0,1,1,3,1
3-4-2010,stl,home,1,6,1,0,0,3,1,2
3-6-2010,pit,away,3,6,1,2,0,1,3,2
3-8-2010,wsh,away,4,3 SO,0,0,3,1,1,1
3-10-2010,buf,away,3,5,3,0,0,3,1,1
3-12-2010,la,home,1 SO,2,0,0,1,1,0,0
3-14-2010,col,home,3,5,1,2,0,1,3,1
3-16-2010,sj,home,8,2,1,3,4,0,1,1
3-18-2010,phi,home,2,3,2,0,0,1,1,1
3-20-2010,ott,home,5,4,2,2,1,2,1,1
3-21-2010,ari,home,2 SO,3,0,1,1,1,1,0
3-23-2010,nsh,away,3,1,0,1,2,0,1,0
3-25-2010,sj,away,0,3,0,0,0,0,2,1
3-27-2010,la,away,4,1,0,3,1,1,0,0
3-29-2010,ana,away,1,3,0,1,0,0,3,0
3-31-2010,sj,home,5,1,2,3,0,1,0,0
4-2-2010,edm,home,6,3,3,0,3,0,3,0
4-3-2010,stl,away,1,2,0,1,0,0,1,1
4-6-2010,chi,home,2,5,0,1,1,2,1,2
4-8-2010,ana,home,3,2 SO,0,1,1,0,1,1
