1-1-2003,0
1-1-2004,29
1-1-2005,-13
1-1-2006,7
1-1-2007,1
1-1-2008,31
1-1-2009,47
1-1-2010,33
1-1-2011,31
1-1-2012,17
1-1-2013,7
1-1-2014,-29
1-1-2015,-39
1-1-2016,-49
