10-5-2006,tor,away,3,2 SO,0,0,2,1,0,1
10-8-2006,buf,home,5,0,1,1,3,0,0,0
10-10-2006,tor,home,6,5 SO,1,3,1,0,2,3
10-11-2006,mtl,away,4,2,1,1,2,1,1,0
10-15-2006,bos,home,5,1,2,2,1,0,0,1
10-21-2006,tb,away,4,1,1,1,2,1,0,0
10-24-2006,car,away,2,3,2,0,0,0,2,1
10-27-2006,mtl,home,4,3 OT,0,2,1,1,2,0
10-29-2006,tor,away,8,0,3,2,3,0,0,0
10-30-2006,phi,home,3,5,1,1,1,2,2,1
11-2-2006,buf,away,10,4,4,3,3,0,3,1
11-3-2006,tb,home,4,2,1,1,2,0,1,1
11-5-2006,nyi,home,6,0,2,1,3,0,0,0
11-10-2006,bos,away,5,2,1,3,1,1,1,0
11-12-2006,buf,home,6,1,1,4,1,0,0,1
11-15-2006,car,home,1,2,0,0,1,0,2,0
11-17-2006,fla,home,4,1,0,0,4,1,0,0
11-19-2006,nj,home,5,4,2,2,1,1,1,2
11-22-2006,car,away,5,3,2,1,2,2,0,1
11-25-2006,nyi,away,6,2,1,3,2,1,1,0
11-26-2006,bos,home,4,2,1,2,1,1,0,1
11-29-2006,mtl,home,4,0,1,2,1,0,0,0
12-1-2006,bos,away,0,3,0,0,0,2,0,1
12-2-2006,la,home,5,1,2,1,2,0,1,0
12-5-2006,fla,away,6,3,2,2,2,2,0,1
12-9-2006,van,away,2 SO,3,1,0,1,2,0,0
12-10-2006,cgy,away,1 OT,2,1,0,0,0,0,1
12-12-2006,col,away,6,2,1,1,4,1,1,0
12-15-2006,dal,home,0,2,0,0,0,0,1,1
12-17-2006,tor,home,8,2,1,3,4,1,0,1
12-20-2006,mtl,away,3 SO,4,1,2,0,0,2,1
12-22-2006,phi,away,3,4,0,2,1,3,1,0
12-23-2006,nyi,away,4,2,3,1,0,0,1,1
12-26-2006,nyr,home,6,2,4,1,1,2,0,0
12-28-2006,car,home,6,2,1,2,3,0,1,1
12-30-2006,nyi,home,4,3,1,1,2,2,1,0
1-2-2006,wpg,away,3,8,0,2,1,3,3,2
1-4-2006,wsh,away,3,1,1,1,1,0,0,1
1-5-2006,bos,away,2,4,0,1,1,0,2,2
1-7-2006,mtl,away,1,4,0,1,0,4,0,0
1-10-2006,ari,home,7,2,2,3,2,1,0,1
1-12-2006,sj,home,0,2,0,0,0,0,1,1
1-14-2006,edm,away,5,3,1,3,1,2,1,0
1-16-2006,min,away,6,1,2,3,1,1,0,0
1-19-2006,ana,home,3 SO,4,2,0,1,0,3,0
1-21-2006,tor,home,7,0,3,3,1,0,0,0
1-23-2006,tor,home,4,3,2,0,2,0,1,2
1-26-2006,mtl,home,3,0,1,2,0,0,0,0
1-30-2006,bos,home,0,5,0,0,0,2,3,0
2-1-2006,nj,away,3,5,1,1,1,3,1,1
2-2-2006,pit,away,7,2,0,3,4,1,1,0
2-4-2006,buf,away,1 SO,2,0,1,0,1,0,0
2-6-2006,pit,home,5,2,1,3,1,1,1,0
2-8-2006,nyr,away,1,5,0,1,0,0,3,2
2-9-2006,wpg,home,1,2,0,1,0,0,1,1
2-11-2006,phi,home,3,2,2,1,0,0,2,0
3-1-2006,pit,away,4,3,1,3,0,0,0,3
3-2-2006,wsh,home,7,1,2,4,1,0,0,1
3-4-2006,tor,away,4,2,0,2,2,1,1,0
3-6-2006,tb,away,4,0,1,2,1,0,0,0
3-8-2006,fla,away,2,6,0,1,1,1,2,3
3-10-2006,wpg,away,3,1,3,0,0,0,1,0
3-12-2006,wsh,away,5,2,2,1,2,1,0,1
3-14-2006,tb,home,4,3,1,1,2,1,2,0
3-16-2006,bos,away,2 SO,3,0,0,2,1,0,1
3-18-2006,buf,home,4,2,2,1,1,0,1,1
3-19-2006,nj,away,4,0,0,3,1,0,0,0
3-21-2006,pit,home,5,2,1,2,2,0,1,1
3-24-2006,buf,away,3,1,2,0,1,0,1,0
3-25-2006,phi,away,3,6,0,1,2,4,0,2
3-28-2006,nj,home,2 SO,3,0,0,2,1,0,1
3-30-2006,nyr,home,4,1,2,1,1,1,0,0
4-1-2006,wsh,home,0,1,0,0,0,0,1,0
4-3-2006,wpg,home,6,4,1,3,2,0,2,2
4-5-2006,buf,away,4 OT,5,1,2,1,1,2,1
4-6-2006,mtl,home,3,5,1,1,1,1,2,2
4-8-2006,buf,home,2,6,1,1,0,2,3,1
4-10-2006,mtl,away,2,3,2,0,0,1,1,1
4-11-2006,bos,home,4,3 OT,2,0,1,0,2,1
4-13-2006,fla,home,4 OT,5,0,1,3,2,1,1
4-15-2006,tor,away,1,5,0,0,1,1,4,0
