10-5-2006,wsh,away,2,3,0,2,0,0,3,0
10-7-2006,cgy,home,1,3,0,0,1,0,1,2
10-9-2006,chi,away,3,2,1,2,0,1,0,1
10-12-2006,sj,away,1,4,0,0,1,2,2,0
10-14-2006,ana,away,3,4,0,1,2,0,2,2
10-16-2006,la,away,1,3,0,0,1,2,1,0
10-21-2006,sj,home,4,1,1,1,2,0,1,0
10-22-2006,det,home,0,6,0,0,0,4,0,2
10-24-2006,det,home,2,6,1,1,0,1,4,1
10-26-2006,nsh,home,3,2 OT,0,1,1,0,1,1
10-28-2006,min,home,2,1 SO,0,0,1,0,1,0
10-29-2006,min,away,1,3,1,0,0,1,1,1
11-1-2006,edm,away,1,5,1,0,0,1,2,2
11-3-2006,cgy,away,1,2,0,1,0,0,0,2
11-4-2006,van,away,3,5,1,1,1,0,3,2
11-9-2006,stl,home,3,1,1,1,1,0,0,1
11-11-2006,edm,home,1,3,1,0,0,1,0,2
11-13-2006,la,home,2,8,0,1,1,5,2,1
11-16-2006,stl,home,0,2,0,0,0,0,0,2
11-18-2006,dal,away,3,6,0,2,1,1,1,4
11-20-2006,ari,away,1,5,0,1,0,1,2,2
11-23-2006,nsh,home,2,4,0,1,1,1,2,1
11-25-2006,col,home,0,5,0,0,0,2,1,2
11-26-2006,stl,away,4,3,1,1,2,2,1,0
11-30-2006,min,away,3,2 SO,2,0,0,0,1,1
12-1-2006,stl,away,1,4,0,1,0,1,1,2
12-8-2006,nyi,home,4,3 SO,2,1,0,0,2,1
12-9-2006,wpg,away,2,5,1,0,1,1,3,1
12-11-2006,nj,home,3,2 OT,0,1,1,1,1,0
12-13-2006,phi,home,1,3,1,0,0,1,1,1
12-15-2006,car,away,1,2,0,0,1,0,2,0
12-17-2006,nsh,away,3,7,1,1,1,0,6,1
12-20-2006,det,away,3 SO,4,1,0,2,2,0,1
12-21-2006,dal,home,3,5,1,2,0,0,2,3
12-23-2006,nsh,home,4,5,2,1,1,4,1,0
12-26-2006,chi,home,4,3 OT,1,1,1,1,2,0
12-28-2006,ana,home,1,0,0,0,1,0,0,0
12-30-2006,chi,away,3,2,3,0,0,0,1,1
12-31-2006,det,away,2,5,1,1,0,0,3,2
1-5-2006,sj,away,3,6,2,0,1,2,2,2
1-7-2006,col,away,2 SO,3,0,1,1,2,0,0
1-8-2006,ari,away,5,2,3,1,1,1,1,0
1-11-2006,pit,home,6,1,3,3,0,1,0,0
1-13-2006,tb,away,2,4,0,0,2,1,1,2
1-14-2006,fla,away,5,4 OT,0,1,3,2,0,2
1-16-2006,nyr,home,4,3,3,0,1,2,0,1
1-18-2006,det,home,0,4,0,0,0,0,2,2
1-20-2006,stl,home,4,3 SO,1,1,1,1,2,0
1-21-2006,nsh,away,2,7,1,0,1,2,1,4
1-24-2006,van,home,6,5,2,2,2,2,2,1
1-27-2006,min,home,4,3,0,1,3,0,3,0
1-28-2006,nsh,home,4,3,2,1,1,1,2,0
2-1-2006,cgy,away,2,1 SO,0,1,0,1,0,0
2-2-2006,edm,away,2,1 SO,0,0,1,0,0,1
2-6-2006,van,away,4,7,0,1,3,4,0,3
2-8-2006,la,home,7,4,1,2,4,3,0,1
2-10-2006,col,home,1,4,1,0,0,1,0,3
2-11-2006,nsh,away,2,5,2,0,0,3,1,1
3-2-2006,col,away,0,1,0,0,0,0,1,0
3-4-2006,la,away,2,3,0,0,2,0,2,1
3-5-2006,ana,away,3,2 SO,2,0,0,1,0,1
3-7-2006,chi,home,1,3,0,1,0,0,1,2
3-9-2006,ari,home,5,4,2,1,2,0,2,2
3-11-2006,edm,home,4,3 OT,0,2,1,2,1,0
3-13-2006,stl,away,2 OT,3,1,1,0,0,2,0
3-15-2006,chi,away,2,3,0,1,1,2,0,1
3-17-2006,van,home,2,3,0,1,1,1,0,2
3-19-2006,ana,home,3,4,2,1,0,1,2,1
3-21-2006,ari,home,2,5,2,0,0,1,2,2
3-24-2006,cgy,home,3,2,0,2,1,1,1,0
3-25-2006,det,away,5,4 SO,0,0,4,2,1,1
3-28-2006,sj,home,4,1,0,1,3,1,0,0
3-31-2006,stl,away,4,2,1,2,1,1,0,1
4-1-2006,chi,home,5,2,0,1,4,0,1,1
4-3-2006,nsh,away,3,1,1,1,1,1,0,0
4-7-2006,det,away,5 SO,6,1,2,2,1,3,1
4-8-2006,det,home,2,4,1,1,0,2,1,1
4-11-2006,dal,away,2,3,0,0,2,1,2,0
4-13-2006,stl,home,4,1,0,2,2,0,1,0
4-15-2006,chi,home,5,2,2,0,3,0,2,0
4-16-2006,chi,away,3,4,1,0,2,0,2,2
