10-5-2006,bos,away,2,1,1,0,1,1,0,0
10-6-2006,nyr,away,4,3 OT,2,1,0,2,0,1
10-8-2006,tor,away,5,4,0,3,2,0,2,2
10-11-2006,ott,home,2,4,1,1,0,1,1,2
10-12-2006,wpg,away,2,0,1,0,1,0,0,0
10-15-2006,tor,home,2,3,1,0,1,1,1,1
10-18-2006,bos,home,4,3,0,2,2,2,1,0
10-22-2006,nyi,home,4,3,2,0,2,1,1,1
10-25-2006,phi,home,3,2 OT,1,0,1,0,2,0
10-27-2006,ott,away,3 OT,4,1,2,0,0,2,1
10-29-2006,nyr,home,2,5,0,0,2,3,0,2
10-31-2006,nyr,away,4,1,0,0,4,0,0,1
11-1-2006,fla,home,5,4 OT,2,1,1,1,1,2
11-4-2006,buf,away,3,2,1,0,2,1,1,0
11-5-2006,buf,home,3,2,1,1,1,1,0,1
11-8-2006,tb,home,3,2,1,0,2,1,1,0
11-10-2006,pit,away,2 SO,3,0,1,1,2,0,0
11-12-2006,tor,home,4 OT,5,0,2,2,0,3,1
11-15-2006,fla,home,4,3 OT,2,1,0,0,0,3
11-18-2006,nj,away,3,5,0,3,0,2,1,2
11-19-2006,wsh,home,1,5,0,1,0,3,1,1
11-22-2006,wpg,home,3,2 SO,0,2,0,0,2,0
11-25-2006,buf,away,1,3,0,0,1,0,2,1
11-26-2006,tor,away,3 OT,4,0,2,1,2,1,0
11-29-2006,ott,away,0,4,0,0,0,1,2,1
12-1-2006,buf,home,2 OT,3,1,1,0,0,1,1
12-3-2006,la,home,3,2,1,1,1,0,2,0
12-10-2006,ana,home,3,5,1,1,1,3,2,0
12-13-2006,ari,home,5,2,2,1,2,0,0,2
12-15-2006,edm,away,3,5,2,1,0,1,1,3
12-17-2006,min,away,3 OT,4,2,0,1,1,1,1
12-20-2006,ott,home,4,3 SO,0,2,1,1,2,0
12-23-2006,wsh,away,2,4,1,0,1,0,0,4
12-26-2006,wpg,away,0,4,0,0,0,1,2,1
12-28-2006,tb,away,4,3,1,1,2,0,2,1
12-30-2006,fla,away,1,2,1,0,0,1,1,0
12-31-2006,car,away,3,5,0,2,1,1,1,3
1-3-2006,pit,home,4,6,1,3,0,3,1,2
1-5-2006,nj,away,4,5,2,0,2,3,2,0
1-7-2006,ott,home,4,1,4,0,0,0,1,0
1-11-2006,col,away,1,2,0,1,0,0,0,2
1-14-2006,sj,home,6,2,0,6,0,1,0,1
1-16-2006,dal,home,4,2,2,2,0,0,1,1
1-19-2006,cgy,away,2,3,1,0,1,2,1,0
1-21-2006,van,away,2,6,0,1,1,6,0,0
1-23-2006,car,away,3,7,0,1,2,2,3,2
1-25-2006,phi,away,5,3,1,2,2,2,1,0
1-26-2006,ott,away,0,3,0,0,0,1,2,0
1-28-2006,tor,away,4,3 OT,0,1,2,1,1,1
1-31-2006,car,home,2,8,2,0,0,3,2,3
2-2-2006,bos,away,1,3,1,0,0,0,2,1
2-4-2006,bos,home,2,0,0,0,2,0,0,0
2-5-2006,phi,home,5,0,1,1,3,0,0,0
2-7-2006,buf,home,2 OT,3,0,1,1,0,2,0
2-9-2006,buf,away,3,2 OT,0,2,0,1,0,1
2-11-2006,wpg,home,1 SO,2,0,1,0,1,0,0
2-28-2006,nyi,away,5,3,1,2,2,0,0,3
3-2-2006,fla,away,1,0,0,0,1,0,0,0
3-4-2006,tb,away,6,2,1,1,4,0,1,1
3-6-2006,phi,away,4 SO,5,0,1,3,0,2,2
3-7-2006,tor,away,3,5,1,1,1,1,2,2
3-9-2006,bos,away,3,0,0,1,2,0,0,0
3-11-2006,nyr,home,1,0,1,0,0,0,0,0
3-13-2006,tb,home,1,2,0,0,1,0,2,0
3-16-2006,car,home,1,5,0,0,1,0,2,3
3-18-2006,pit,home,4,5,3,1,0,3,1,1
3-20-2006,wsh,away,4,2,1,3,0,1,0,1
3-21-2006,nyi,away,1,3,1,0,0,1,1,1
3-23-2006,tor,home,5,1,4,1,0,0,1,0
3-25-2006,tor,home,6,2,3,2,1,1,0,1
3-26-2006,pit,away,6,5,2,3,1,0,3,2
3-28-2006,nyi,home,2,0,1,0,1,0,0,0
3-30-2006,wsh,home,3,2 OT,0,1,1,0,1,1
4-1-2006,bos,home,2,0,0,1,1,0,0,0
4-4-2006,bos,home,5,3,0,2,3,0,2,1
4-6-2006,ott,away,5,3,1,2,2,1,1,1
4-8-2006,nj,home,2,3,0,0,2,1,1,1
4-10-2006,ott,home,3,2,1,1,1,2,0,0
4-12-2006,buf,away,1,3,0,1,0,2,0,1
4-13-2006,bos,away,4,3,2,1,1,0,1,2
4-15-2006,buf,home,2,4,0,2,0,1,0,3
