10-9-2009,cgy,home,6,0,1,2,3,0,0,0
10-11-2009,cgy,away,5,4 OT,1,2,1,3,1,0
10-13-2009,wsh,away,1,5,1,0,0,2,3,0
10-16-2009,det,away,4,3 OT,2,0,1,1,2,0
10-17-2009,buf,away,2,5,0,1,1,3,1,1
10-19-2009,chi,away,2,4,1,0,1,2,0,2
10-21-2009,cbj,away,2,4,1,0,1,2,1,1
10-25-2009,edm,home,6,3,1,2,3,0,3,0
10-28-2009,bos,home,0,1,0,0,0,1,0,0
10-30-2009,la,away,4,0,2,1,1,0,0,0
10-31-2009,ana,away,7,6 SO,1,4,1,2,3,1
11-2-2009,det,home,2,3,0,1,1,1,2,0
11-4-2009,nsh,home,4,0,0,1,3,0,0,0
11-6-2009,ari,home,1,0,1,0,0,0,0,0
11-8-2009,min,home,2,0,1,0,1,0,0,0
11-12-2009,col,home,1 SO,2,0,1,0,0,0,1
11-15-2009,tor,home,4,2,2,2,0,0,0,2
11-17-2009,nyi,away,1 SO,2,1,0,0,0,1,0
11-19-2009,nyr,away,6,3,2,3,1,0,2,1
11-20-2009,min,away,3,2,0,2,1,0,2,0
11-22-2009,pit,away,3,1,1,1,1,0,0,1
11-24-2009,det,home,3,2 OT,0,1,1,1,0,1
11-27-2009,cgy,home,3,4,2,0,1,1,1,2
11-29-2009,cgy,away,1,3,0,0,1,0,1,2
12-1-2009,cbj,away,2,3,0,1,1,0,1,2
12-4-2009,det,away,5,6,1,2,2,2,1,3
12-5-2009,min,away,2,1,1,1,0,0,1,0
12-7-2009,col,away,4 SO,5,1,2,1,0,2,2
12-9-2009,nsh,away,3,1,1,0,2,1,0,0
12-13-2009,edm,away,0,3,0,0,0,1,1,1
12-14-2009,fla,home,5,3,1,4,0,2,0,1
12-17-2009,edm,home,4,2,0,3,1,0,0,2
12-20-2009,chi,home,1,3,1,0,0,0,2,1
12-22-2009,ana,home,4,3,2,1,1,1,0,2
12-23-2009,sj,away,0,5,0,0,0,3,2,0
12-26-2009,edm,home,2,3,0,1,1,0,3,0
12-28-2009,ott,home,3,0,1,2,0,0,0,0
12-30-2009,phi,home,2,3,1,1,0,2,1,0
1-1-2009,nsh,away,2,1,1,0,1,0,1,0
1-2-2009,wpg,away,3 SO,4,1,1,1,1,1,1
1-4-2009,dal,home,2 SO,3,2,0,0,1,1,0
1-7-2009,edm,away,4,2,0,3,1,0,1,1
1-9-2009,stl,home,4,6,2,0,2,1,2,3
1-10-2009,sj,home,2,4,1,1,0,1,1,2
1-13-2009,nj,home,3,5,0,1,2,3,0,2
1-15-2009,ari,home,1,4,0,0,1,2,2,0
1-18-2009,cbj,home,5 SO,6,1,2,2,1,2,2
1-20-2009,sj,away,1 OT,2,1,0,0,0,0,1
1-28-2009,nsh,home,3,5,0,3,0,1,2,2
1-31-2009,min,home,3 OT,4,0,1,2,2,0,1
2-3-2009,car,home,4,3,2,1,1,0,2,1
2-7-2009,chi,home,7,3,3,3,1,0,1,2
2-10-2009,stl,away,6,4,0,2,4,2,1,1
2-12-2009,ari,away,4,3,0,1,3,2,1,0
2-13-2009,dal,away,1,2,1,0,0,0,2,0
2-15-2009,mtl,home,4,2,2,1,1,1,0,1
2-17-2009,cgy,away,4,3 SO,1,1,1,1,1,1
2-19-2009,ott,away,5,2,3,1,1,0,2,0
2-21-2009,tor,away,3,2 SO,0,1,1,1,1,0
2-24-2009,mtl,away,0,3,0,0,0,1,1,1
2-27-2009,tb,home,2,1,1,0,1,0,1,0
3-1-2009,cbj,home,3,1,1,1,1,0,0,1
3-3-2009,min,home,4,2,1,2,1,2,0,0
3-7-2009,sj,home,3,1,2,0,1,0,1,0
3-9-2009,la,away,2,3,0,1,1,2,1,0
3-11-2009,ana,away,3 OT,4,0,2,1,1,2,0
3-13-2009,la,home,4,2,2,0,2,0,0,2
3-15-2009,col,home,4,2,3,0,1,0,1,1
3-17-2009,dal,home,4,2,1,2,1,1,0,1
3-19-2009,stl,home,3,0,0,1,2,0,0,0
3-21-2009,ari,away,1,5,0,0,1,1,3,1
3-24-2009,dal,away,5,2,2,1,2,1,0,1
3-26-2009,stl,away,2,4,1,1,0,0,2,2
3-27-2009,col,away,4,1,0,1,3,1,0,0
3-29-2009,chi,away,4,0,1,1,2,0,0,0
3-31-2009,min,away,2,1 OT,0,1,0,0,0,1
4-2-2009,ana,home,5 SO,6,2,3,0,2,3,0
4-4-2009,edm,away,3,5,0,0,3,1,1,3
4-5-2009,col,home,1,4,0,0,1,1,1,2
4-7-2009,cgy,home,4,1,1,1,2,0,1,0
4-9-2009,la,home,1,0,0,1,0,0,0,0
