10-10-2009,nj,away,1,2,1,0,0,1,1,0
10-11-2009,stl,home,5,2,4,0,1,1,0,1
10-13-2009,buf,home,1,7,0,0,1,1,4,2
10-16-2009,tb,away,4,3 OT,1,1,1,0,0,3
10-18-2009,fla,away,0,2,0,0,0,1,1,0
10-23-2009,dal,home,3,5,0,1,2,3,2,0
10-25-2009,car,home,3,4,0,1,2,2,1,1
10-27-2009,nyr,home,2,4,1,0,1,1,1,2
10-30-2009,phi,away,2 OT,3,1,0,1,2,0,0
11-1-2009,mtl,home,4,5,2,2,0,1,0,4
11-3-2009,cbj,home,4,3 OT,0,3,0,0,0,3
11-4-2009,nyr,away,2,1,0,0,2,0,0,1
11-6-2009,wpg,away,3,4,1,2,0,1,0,3
11-8-2009,pit,home,3 SO,4,1,2,0,0,2,1
11-11-2009,phi,home,1,3,0,0,1,0,1,2
11-13-2009,ott,away,3,1,1,1,1,1,0,0
11-15-2009,ott,home,3,2,0,2,1,0,0,2
11-17-2009,van,home,2,1 SO,0,1,0,1,0,0
11-21-2009,nj,away,2,5,0,2,0,2,2,1
11-22-2009,buf,away,4,2,1,1,2,1,0,1
11-24-2009,mtl,away,4,3 SO,1,1,1,2,1,0
11-26-2009,pit,home,3,5,2,1,0,0,1,4
11-28-2009,bos,away,2,7,1,0,1,0,2,5
11-29-2009,ott,home,4,2,1,1,2,1,0,1
12-4-2009,wsh,away,2,5,1,1,0,2,0,3
12-6-2009,wpg,home,1,5,1,0,0,1,2,2
12-8-2009,tor,away,2,4,1,1,0,1,2,1
12-9-2009,phi,away,3,4,2,0,1,1,2,1
12-11-2009,pit,away,2,9,1,0,1,4,4,1
12-13-2009,cbj,away,1,3,0,1,0,0,2,1
12-16-2009,wsh,home,4 OT,5,1,1,2,2,2,0
12-19-2009,min,away,1,4,0,1,0,0,1,3
12-20-2009,nsh,away,0,1,0,0,0,1,0,0
12-23-2009,wpg,home,2,4,0,1,1,1,1,2
12-26-2009,tor,home,4,1,1,1,2,1,0,0
12-27-2009,buf,away,3 SO,4,0,1,2,1,1,1
12-29-2009,nyr,away,4,5,1,1,2,0,1,4
12-31-2009,fla,home,4,2,0,3,1,1,0,1
1-2-2009,ari,away,4,5,1,0,3,2,1,2
1-3-2009,sj,away,3,5,0,1,2,2,1,2
1-5-2009,edm,away,2,3,2,0,0,0,2,1
1-8-2009,cgy,away,2,5,0,2,0,1,2,2
1-13-2009,nyr,home,1,2,1,0,0,0,2,0
1-15-2009,bos,home,1,2,0,0,1,0,1,1
1-17-2009,nj,home,1,3,0,0,1,1,2,0
1-19-2009,wsh,home,1 OT,2,0,0,1,1,0,0
1-21-2009,ana,home,2,1,2,0,0,0,1,0
1-29-2009,wpg,away,5,4,4,0,1,0,0,4
1-31-2009,fla,home,3,1,1,0,2,0,0,1
2-3-2009,tb,home,3,1,0,3,0,0,0,1
2-5-2009,fla,away,2,3,0,2,0,2,1,0
2-7-2009,tb,away,0,1,0,0,0,0,0,1
2-10-2009,la,home,3 SO,4,1,2,0,1,1,1
2-11-2009,nj,away,2,4,1,1,0,1,1,2
2-14-2009,phi,away,1,5,0,0,1,2,0,3
2-16-2009,pit,home,3,2 SO,1,1,0,1,1,0
2-18-2009,nyr,away,1,3,1,0,0,1,1,1
2-19-2009,car,home,2,6,1,0,1,3,2,1
2-21-2009,nj,home,4,0,1,1,2,0,0,0
2-25-2009,pit,away,0,1,0,0,0,0,0,1
2-26-2009,tor,home,4 SO,5,0,1,3,1,1,2
2-28-2009,buf,home,2,0,0,1,1,0,0,0
3-2-2009,col,home,4,2,1,2,1,0,1,1
3-5-2009,nyr,home,2,4,0,1,1,1,1,2
3-7-2009,nj,home,7,3,3,3,1,0,2,1
3-8-2009,ari,home,3,2,0,3,0,1,0,1
3-10-2009,tor,away,2 OT,3,2,0,0,1,0,1
3-12-2009,mtl,away,3,2 OT,1,0,1,1,0,1
3-14-2009,bos,away,1,2,0,1,0,2,0,0
3-15-2009,chi,away,4,2,0,3,1,0,1,1
3-20-2009,car,away,4,5,0,4,0,2,1,2
3-21-2009,ott,away,2,5,0,0,2,0,4,1
3-25-2009,min,home,2,6,1,0,1,2,1,3
3-27-2009,det,away,2,0,0,2,0,0,0,0
3-28-2009,phi,home,3 SO,4,1,1,1,0,0,3
4-1-2009,wsh,away,3,5,1,1,1,0,2,3
4-2-2009,mtl,home,1,5,0,1,0,2,2,1
4-4-2009,tb,home,3,1,1,1,1,0,1,0
4-7-2009,car,away,0,9,0,0,0,3,3,3
4-9-2009,pit,away,1,6,1,0,0,1,2,3
4-11-2009,phi,home,2,3,1,1,0,0,3,0
