10-11-2009,sj,away,1,3,1,0,0,0,2,1
10-12-2009,sj,home,0,1,0,0,0,0,1,0
10-14-2009,ana,home,6,3,1,2,3,2,0,1
10-17-2009,car,home,4,3 OT,1,1,1,0,3,0
10-20-2009,col,home,3,4,1,1,1,1,3,0
10-24-2009,stl,away,4,0,2,0,2,0,0,0
10-25-2009,nsh,away,4,5,0,2,2,3,0,2
10-27-2009,det,home,3 SO,4,1,1,1,1,1,1
10-30-2009,van,home,0,4,0,0,0,2,1,1
11-1-2009,cgy,home,2,3,0,1,1,1,1,1
11-4-2009,ana,home,0 OT,1,0,0,0,0,0,0
11-6-2009,fla,home,3,2,2,0,1,0,0,2
11-8-2009,stl,home,5,3,1,2,2,0,0,3
11-11-2009,dal,home,3,2 SO,2,0,0,1,1,0
11-13-2009,dal,away,3,2,2,1,0,1,1,0
11-15-2009,nsh,home,1,3,0,1,0,0,1,2
11-16-2009,ana,away,0,2,0,0,0,0,1,1
11-20-2009,wsh,home,5,2,1,1,3,0,1,1
11-22-2009,col,home,3 SO,4,0,1,2,1,1,1
11-25-2009,cgy,away,2,6,0,0,2,2,2,2
11-26-2009,edm,away,2,1,1,1,0,1,0,0
11-29-2009,chi,home,5,2,1,1,3,2,0,0
12-1-2009,tor,home,1,3,1,0,0,0,0,3
12-2-2009,ari,away,2,4,1,1,0,1,0,3
12-5-2009,edm,home,4 SO,5,0,4,0,3,0,1
12-6-2009,cbj,home,3,0,0,2,1,0,0,0
12-9-2009,col,away,1,6,0,1,0,3,3,0
12-11-2009,stl,home,6,2,1,3,2,0,1,1
12-13-2009,min,home,3,1,1,0,2,0,0,1
12-15-2009,sj,home,2 SO,3,2,0,0,1,1,0
12-17-2009,nyr,home,2 OT,3,1,0,1,1,1,0
12-19-2009,buf,away,0,5,0,0,0,1,2,2
12-20-2009,det,away,4,6,2,1,1,2,1,3
12-23-2009,cbj,away,3,0,2,0,1,0,0,0
12-26-2009,ari,home,1,2,0,0,1,1,1,0
12-27-2009,ari,away,4,0,3,1,0,0,0,0
12-29-2009,cbj,home,0,2,0,0,0,0,1,1
1-3-2009,phi,home,2,1 SO,0,1,0,0,1,0
1-6-2009,ana,away,1,3,0,1,0,1,0,2
1-8-2009,ana,home,4,3,1,2,1,0,1,2
1-10-2009,nj,home,1,5,0,0,1,1,2,2
1-12-2009,tb,home,1,3,0,1,0,2,1,0
1-15-2009,det,home,0,4,0,0,0,2,2,0
1-17-2009,dal,away,2 SO,3,0,0,2,0,0,2
1-20-2009,min,away,5,2,1,3,1,1,1,0
1-21-2009,col,away,6,5,1,5,0,1,2,2
1-29-2009,chi,home,5,2,2,1,2,0,0,2
1-31-2009,mtl,away,3,4,1,2,0,1,1,2
2-3-2009,ott,away,1,0,0,0,1,0,0,0
2-5-2009,wsh,away,5,4,1,3,1,1,1,2
2-7-2009,nj,away,3,1,0,3,0,0,0,1
2-10-2009,nyi,away,4,3 SO,1,1,1,1,2,0
2-12-2009,cgy,home,0,2,0,0,0,1,0,1
2-14-2009,edm,home,2 SO,3,0,1,1,2,0,0
2-16-2009,wpg,home,6 SO,7,2,1,3,4,1,1
2-18-2009,ana,away,4,3,1,1,2,0,1,2
2-19-2009,sj,away,2,4,1,1,0,2,2,0
2-21-2009,ari,home,3,6,1,1,1,1,3,2
2-24-2009,min,away,2,1 SO,0,1,0,0,1,0
2-25-2009,phi,away,0,2,0,0,0,0,1,1
2-27-2009,det,away,1,2,0,0,1,0,1,1
3-1-2009,chi,away,2,4,2,0,0,3,0,1
3-3-2009,cbj,away,4,5,1,3,0,2,2,1
3-5-2009,dal,home,5,4 OT,0,2,2,0,4,0
3-7-2009,min,home,4,3,2,2,0,2,0,1
3-9-2009,van,home,3,2,2,1,0,0,1,1
3-13-2009,van,away,2,4,0,0,2,2,0,2
3-14-2009,sj,away,1 SO,2,0,1,0,1,0,0
3-16-2009,nsh,home,3,4,1,1,1,1,2,1
3-19-2009,bos,away,3,2 OT,0,0,2,1,1,0
3-20-2009,pit,away,1,4,0,0,1,2,2,0
3-22-2009,chi,away,1,4,0,0,1,1,1,2
3-24-2009,stl,away,0,2,0,0,0,0,0,2
3-26-2009,dal,away,1,0 SO,0,0,0,0,0,0
3-28-2009,nsh,away,3 OT,4,1,1,1,1,0,2
3-31-2009,dal,home,2,3,1,0,1,1,2,0
4-2-2009,ari,away,1,2,1,0,0,0,0,2
4-4-2009,ari,home,6,1,2,1,3,0,1,0
4-6-2009,cgy,away,1,4,0,1,0,0,2,2
4-7-2009,edm,away,2,1,2,0,0,0,1,0
4-9-2009,van,away,0,1,0,0,0,0,1,0
