10-8-2015,sj,home,0,4,0,0,0,1,3,0
10-11-2015,ari,away,2 OT,3,2,0,0,1,1,0
10-12-2015,wpg,home,4,1,2,2,0,0,1,0
10-14-2015,edm,home,6,1,3,2,1,0,0,1
10-16-2015,stl,home,1,0 SO,0,0,0,0,0,0
10-19-2015,min,home,2,1,1,0,1,0,0,1
10-23-2015,buf,home,2,0,1,1,0,0,0,0
10-26-2015,cbj,home,5,2,0,3,2,1,1,0
10-28-2015,phi,away,2 OT,3,1,0,1,2,0,0
10-30-2015,pit,away,0,3,0,0,0,2,0,1
10-31-2015,det,away,2,5,0,1,1,4,0,1
11-2-2015,car,away,2,3,0,1,1,1,2,0
11-4-2015,dal,away,3,1,0,1,2,1,0,0
11-6-2015,nyi,home,1 SO,2,1,0,0,1,0,0
11-8-2015,van,home,5,1,3,1,1,0,0,1
11-12-2015,ana,away,5 SO,6,2,1,2,0,2,3
11-13-2015,dal,home,0,2,0,0,0,1,1,0
11-15-2015,ana,home,3,2 OT,0,1,1,0,2,0
11-18-2015,fla,home,5,2,0,4,1,0,0,2
11-20-2015,car,home,3,2,1,2,0,1,1,0
11-22-2015,dal,away,4,5,0,3,1,3,2,0
11-25-2015,nsh,away,3 SO,4,1,1,1,1,2,0
11-26-2015,min,away,4,0,4,0,0,0,0,0
11-29-2015,chi,home,1,4,0,1,0,2,1,1
12-2-2015,bos,home,2,0,1,0,1,0,0,0
12-4-2015,ari,away,4,0,1,2,1,0,0,0
12-6-2015,phi,home,1,2,0,0,1,1,1,0
12-9-2015,buf,away,0,1,0,0,0,0,0,1
12-11-2015,ott,away,5,3,0,2,3,0,1,2
12-12-2015,mtl,away,2,6,0,0,2,1,2,3
12-14-2015,tor,away,3 SO,4,0,2,1,2,0,1
12-16-2015,stl,away,2,5,0,2,0,0,1,4
12-18-2015,stl,home,6,4,1,2,3,3,1,0
12-20-2015,ari,home,4,2,1,1,2,0,2,0
12-22-2015,cgy,home,3 OT,4,2,1,0,0,1,2
12-27-2015,sj,home,3,1,1,1,1,1,0,0
12-29-2015,cgy,away,1,2,0,1,0,2,0,0
12-30-2015,edm,away,2 SO,3,0,0,2,1,1,0
1-1-2015,van,away,3,2,0,1,2,1,1,0
1-3-2015,nsh,home,6 OT,7,1,2,3,3,2,1
1-8-2015,nyr,home,3,4,2,0,1,1,3,0
1-10-2015,wpg,home,4 SO,5,2,0,2,3,0,1
1-12-2015,tor,home,2,0,1,0,1,0,0,0
1-14-2015,nj,home,3,5,0,1,2,1,4,0
1-17-2015,ana,home,2 SO,3,0,2,0,0,1,1
1-19-2015,cgy,home,1 OT,2,0,0,1,0,0,1
1-21-2015,sj,away,2,4,0,1,1,1,1,2
1-28-2015,chi,home,4,3,1,1,2,2,0,1
1-31-2015,bos,away,1,3,0,0,1,0,1,2
2-3-2015,wsh,away,0,4,0,0,0,1,1,2
2-5-2015,fla,away,2,3,1,0,1,1,0,2
2-7-2015,tb,away,4,2,3,0,1,0,1,1
2-9-2015,cbj,away,4,3,2,1,1,1,1,1
2-12-2015,cgy,home,5,3,1,1,3,0,2,1
2-14-2015,wsh,home,3,1,0,1,2,0,0,1
2-16-2015,tb,home,3,2,0,1,2,1,0,1
2-18-2015,col,away,4,1,0,3,1,1,0,0
2-21-2015,sj,away,2,1,1,0,1,1,0,0
2-24-2015,det,home,1,0,1,0,0,0,0,0
2-26-2015,ott,home,0,1,0,0,0,0,0,1
2-27-2015,ana,away,2,4,1,1,0,0,0,4
3-1-2015,wpg,away,2,5,0,1,1,1,3,1
3-3-2015,edm,away,5,2,2,2,1,0,1,1
3-5-2015,mtl,home,4,3 SO,2,0,1,0,2,1
3-7-2015,pit,home,0 OT,1,0,0,0,0,0,0
3-10-2015,col,away,5,2,3,1,1,1,0,1
3-12-2015,van,away,4,0,1,1,2,0,0,0
3-14-2015,nsh,home,1,2,1,0,0,0,0,2
3-16-2015,ari,home,1,0,0,1,0,0,0,0
3-18-2015,ana,away,2 OT,3,1,0,1,0,0,2
3-21-2015,van,home,1,4,0,1,0,0,1,3
3-23-2015,nj,away,3,1,2,0,1,0,1,0
3-24-2015,nyr,away,4,2,1,1,2,1,0,1
3-26-2015,nyi,away,3,2,0,1,2,0,1,1
3-28-2015,min,away,1,4,0,1,0,2,0,2
3-30-2015,chi,away,1,4,1,0,0,1,2,1
4-2-2015,edm,home,8,2,3,2,3,0,1,1
4-4-2015,col,home,3,1,1,1,1,0,1,0
4-6-2015,van,away,1 SO,2,1,0,0,0,0,1
4-7-2015,edm,away,2,4,0,1,1,0,2,2
4-9-2015,cgy,away,1,3,0,0,1,2,0,1
