10-9-2015,bos,home,2,1,0,2,0,1,0,0
10-11-2015,ana,home,2,3,0,1,1,0,1,2
10-15-2015,bos,home,2 SO,3,1,0,1,1,1,0
10-17-2015,tor,away,4,1,1,2,1,0,0,1
10-18-2015,tor,home,1,0 OT,0,0,0,0,0,0
10-21-2015,mtl,away,1 OT,2,0,1,0,0,0,1
10-23-2015,pit,home,4,3 OT,1,0,2,2,1,0
10-25-2015,phi,away,2,4,1,0,1,0,1,3
10-29-2015,wsh,away,4,2,0,1,3,0,2,0
10-31-2015,la,home,5,2,4,0,1,0,1,1
11-2-2015,buf,away,2 SO,3,0,1,1,0,1,1
11-4-2015,ott,away,1,3,0,0,1,0,1,2
11-5-2015,nyr,away,3 OT,4,0,2,1,1,1,1
11-7-2015,nj,home,4,2,2,2,0,1,0,1
11-9-2015,tb,home,3 SO,4,1,1,1,1,2,0
11-14-2015,chi,home,4,1,1,2,1,1,0,0
11-16-2015,mtl,home,1,4,0,0,1,0,2,2
11-18-2015,cbj,away,5,0,1,1,3,0,0,0
11-20-2015,wpg,away,4,3,0,2,2,0,3,0
11-22-2015,tor,away,1,4,0,1,0,1,0,3
11-24-2015,ott,home,4,3,1,3,0,1,0,2
11-26-2015,phi,home,5,2,1,3,1,0,1,1
11-28-2015,nj,away,5,4 SO,1,2,1,3,1,0
11-30-2015,van,home,5,3,2,1,2,0,1,2
12-2-2015,fla,home,3,4,1,0,2,1,1,2
12-4-2015,dal,home,5,2,3,0,2,1,1,0
12-6-2015,nyr,home,3,2,0,2,1,2,0,0
12-7-2015,car,away,3,1,2,1,0,0,1,0
12-10-2015,tor,home,1 SO,2,0,1,0,0,0,1
12-12-2015,fla,home,2 SO,3,2,0,0,2,0,0
12-13-2015,tor,away,1,4,1,0,0,1,1,2
12-16-2015,cbj,home,0 SO,1,0,0,0,0,0,0
12-19-2015,nyi,home,1,2,1,0,0,1,1,0
12-21-2015,col,home,1 SO,2,0,0,1,0,0,1
12-23-2015,buf,home,6,3,1,1,4,2,1,0
12-27-2015,ott,away,3,2 OT,1,0,1,1,1,0
12-29-2015,bos,away,2,5,1,1,0,3,0,2
12-31-2015,nj,home,3,1,0,1,2,0,1,0
1-3-2015,van,away,1,4,0,0,1,0,1,3
1-6-2015,edm,away,4,2,0,2,2,1,0,1
1-7-2015,cgy,away,3,2,1,1,1,1,0,1
1-10-2015,wsh,away,1,3,0,1,0,1,2,0
1-13-2015,buf,away,3,1,1,2,0,0,1,0
1-15-2015,stl,away,3,2 OT,0,2,0,0,0,2
1-17-2015,nsh,home,5,2,3,2,0,1,0,1
1-18-2015,buf,home,6,4,0,3,3,3,0,1
1-20-2015,min,home,5,4 SO,2,2,0,1,0,3
1-27-2015,fla,away,5,4,1,4,0,2,1,1
1-29-2015,tb,away,1,5,1,0,0,2,3,0
1-31-2015,nyi,home,4,1,1,1,2,0,0,1
2-5-2015,col,away,3,0,0,1,2,0,0,0
2-7-2015,ari,away,3,1,0,1,2,0,0,1
2-11-2015,pit,away,1,4,0,1,0,2,2,0
2-14-2015,wpg,home,4 SO,5,1,2,1,1,2,1
2-16-2015,mtl,home,0,2,0,0,0,0,0,2
2-18-2015,chi,away,3,2 SO,0,1,1,0,1,1
2-21-2015,dal,away,7,6 OT,1,1,4,1,3,2
2-23-2015,ana,away,3 SO,4,0,2,1,0,0,3
2-24-2015,la,away,0,1,0,0,0,1,0,0
2-26-2015,sj,away,3,2,0,1,2,1,1,0
2-28-2015,nsh,away,4,3,1,1,2,0,3,0
3-4-2015,nyr,home,2,1 OT,1,0,0,1,0,0
3-6-2015,cgy,home,2,5,2,0,0,1,2,2
3-8-2015,bos,away,3,5,1,0,2,2,2,1
3-9-2015,edm,home,5,2,0,2,3,1,0,1
3-12-2015,cbj,home,1,3,1,0,0,2,1,0
3-14-2015,phi,away,2,7,0,1,1,2,1,4
3-15-2015,pit,away,5,1,2,2,1,0,0,1
3-19-2015,fla,away,1,3,0,0,1,0,2,1
3-20-2015,tb,away,1,3,0,1,0,0,1,2
3-22-2015,stl,home,2,1 OT,0,0,1,0,1,0
3-24-2015,ari,home,4 OT,5,0,2,2,1,2,1
3-26-2015,sj,home,4,6,2,0,2,3,0,3
3-28-2015,tb,home,4,0,0,3,1,0,0,0
3-29-2015,nyi,away,4,5,3,1,0,3,2,0
3-31-2015,ott,home,1 SO,2,0,1,0,0,0,1
4-2-2015,bos,home,2,3,0,1,1,0,0,3
4-4-2015,min,away,3,2 SO,1,1,0,1,0,1
4-5-2015,wsh,home,1,2,0,1,0,1,1,0
4-7-2015,car,home,3,2,0,1,2,0,2,0
4-9-2015,mtl,away,3 OT,4,1,1,1,1,1,1
