sf,det,4-3,125,-147
det,nyy,3-0,122,-142
bal,nyy,1-3,177,-208
bal,nyy,2-1,147,-172
sf,cin,6-4,110,-129
bal,nyy,2-3,160,-185
sf,cin,8-3,134,-153
sf,cin,2-1,125,-147
nyy,bal,7-2,-169,146
oak,det,4-5,138,-161
oak,det,1-3,166,-192
bal,tex,5-1,188,-222
det,kc,1-0,-103,-114
sd,mil,7-6,120,-140
sf,lad,1-5,166,-192
col,ari,2-1,184,-217
bal,tb,1-4,-119,102
min,tor,1-2,131,-151
chw,cle,9-0,116,-136
bos,nyy,2-14,275,-333
laa,sea,0-12,-204,175
nym,mia,4-2,-112,-104
tex,oak,5-12,-104,-109
hou,chc,4-5,106,-125
phi,wsh,1-5,-112,-103
atl,pit,4-0,125,-144
sf,lad,4-3,161,-185
laa,sea,1-6,-138,122
tex,oak,1-3,-163,142
col,ari,3-5,152,-178
det,kc,2-4,-128,112
sd,mil,3-4,116,-133
hou,chc,3-0,112,-131
nym,mia,3-4,-188,162
bal,tb,1-0,125,-142
min,tor,3-4,129,-149
chw,cle,3-4,-106,-107
bos,nyy,3-4,167,-192
atl,pit,1-5,124,-140
phi,wsh,2-4,135,-151
sf,lad,2-3,-114,-102
laa,sea,8-4,-109,-107
tex,oak,3-4,123,-142
col,ari,7-5,175,-208
det,kc,6-3,-125,106
sd,mil,3-5,144,-166
hou,chc,3-0,-106,-111
nym,mia,2-3,120,-138
bal,tb,3-5,123,-142
min,tor,5-6,122,-142
chw,cle,11-0,-114,-102
bos,nyy,2-10,235,-285
atl,pit,1-2,-142,124
phi,wsh,2-0,129,-151
laa,tex,7-8,108,-121
chc,ari,7-2,166,-192
col,lad,1-7,212,-256
sea,oak,2-5,173,-204
sf,sd,7-5,102,-120
tb,chw,6-2,-175,150
hou,mil,7-0,220,-263
det,min,2-1,-172,148
nym,atl,2-6,254,-312
bos,bal,3-6,188,-217
cin,pit,4-3,-149,127
phi,mia,4-1,-163,141
nyy,tor,9-6,-188,163
kc,cle,3-15,119,-138
laa,tex,5-4,106,-119
col,lad,0-3,186,-217
sf,sd,3-7,-133,114
chc,ari,2-8,177,-208
bos,bal,3-4,166,-196
nym,atl,0-2,170,-200
phi,mia,9-5,-129,112
hou,mil,5-9,235,-285
kc,cle,7-6,112,-129
cin,pit,1-2,-135,118
tb,chw,10-4,110,-128
det,min,6-4,-243,206
sea,oak,4-7,142,-166
nyy,tor,2-3,-204,175
col,lad,0-8,245,-294
sea,oak,2-8,177,-208
sf,sd,3-1,-108,-107
chc,ari,3-8,170,-200
tb,chw,1-3,-114,-102
hou,mil,7-6,243,-294
det,min,2-4,-144,124
laa,tex,7-4,-112,-103
nym,atl,3-1,145,-169
phi,mia,1-2,-149,129
nyy,tor,11-4,-200,172
