nym,lad,9-5,114,-136
nyy,det,0-6,-153,125
det,nyy,4-8,179,-222
oak,min,3-2,160,-196
tex,sea,2-3,-114,-105
oak,laa,11-10,-120,100
bal,bos,0-9,125,-149
tb,cle,3-6,150,-181
tor,nyy,7-5,140,-169
nym,wsh,6-2,-114,-105
bal,bos,5-4,110,-129
oak,laa,6-7,-109,-109
nym,wsh,13-0,-120,100
tex,sea,1-3,-105,-114
chw,min,6-3,104,-125
bal,bos,3-4,-125,104
kc,det,9-7,190,-232
chw,min,4-3,100,-120
cin,pit,5-2,-105,-114
lad,sf,4-3,-129,110
col,chc,5-2,165,-200
tb,cle,4-5,140,-169
lad,col,19-11,-136,114
mil,chc,2-3,-105,-114
lad,col,6-4,-125,104
cin,mia,2-7,140,-169
hou,pit,7-6,-142,120
nym,atl,1-13,-114,-105
tb,bos,11-0,200,-250
chw,cle,2-1,114,-136
tor,det,7-4,145,-175
kc,min,6-4,190,-232
bal,nyy,5-16,190,-232
phi,wsh,8-7,-200,165
ari,sf,6-3,100,-120
tb,bos,1-5,165,-200
tor,det,3-4,170,-208
tex,laa,5-2,129,-153
cin,mia,5-3,160,-196
kc,min,2-3,290,-370
bal,nyy,4-5,190,-232
hou,pit,7-4,-136,114
phi,wsh,3-4,-188,154
chw,cle,1-14,-120,100
tex,laa,3-8,114,-136
kc,min,1-8,190,-232
ari,sf,7-1,140,-169
bos,tor,0-5,104,-125
chc,cin,4-5,170,-208
ari,lad,1-5,129,-153
pit,sd,1-2,165,-200
atl,col,8-9,-136,114
det,kc,11-4,-163,135
sea,chw,7-12,165,-200
sf,mil,3-5,100,-120
cle,tex,11-6,125,-149
min,bal,6-3,-114,-105
nyy,tb,4-11,-232,190
bos,tor,4-13,135,-163
sea,chw,7-11,114,-136
chc,cin,11-4,-149,125
atl,col,9-10,120,-142
sf,mil,8-10,120,-142
pit,sd,1-2,165,-200
nyy,tb,0-8,-222,179
cle,tex,6-3,145,-175
laa,oak,6-2,-105,-114
atl,col,4-6,-120,100
mia,phi,2-5,170,-208
sea,chw,9-0,154,-188
atl,col,6-3,-136,114
sf,mil,4-9,110,-129
ari,sd,1-3,-109,-109
atl,wsh,7-3,-109,-109
min,bos,8-2,125,-149
det,chw,6-2,104,-125
laa,kc,3-0,-149,125
pit,lad,6-4,190,-232
mia,nym,6-3,-120,100
ari,sd,8-2,140,-169
sea,tex,6-3,120,-142
bal,tb,2-4,110,-129
sf,col,7-4,-125,104
cin,hou,2-7,120,-142
min,bos,7-3,104,-125
det,chw,0-7,100,-120
sf,col,4-12,-129,110
cin,hou,5-4,120,-142
cle,oak,3-7,120,-142
chc,phi,1-4,190,-232
ari,sd,2-5,120,-142
bal,tb,5-4,-136,114
sea,tex,9-7,104,-125
nyy,tor,6-3,-136,114
atl,wsh,2-9,-136,114
det,chw,8-2,100,-120
cin,hou,3-5,190,-232
chc,phi,11-6,190,-232
atl,wsh,6-1,100,-120
sd,lad,2-1,120,-142
nym,pit,0-3,-142,120
col,ari,6-1,-109,-109
chw,oak,4-5,-114,-105
cin,chc,3-11,135,-163
sea,kc,10-5,-136,114
phi,hou,6-4,-120,100
laa,tex,1-8,100,-120
mia,atl,7-8,120,-142
min,cle,6-1,-105,-114
bal,det,12-8,140,-169
tb,tor,3-5,165,-200
mil,wsh,1-6,-114,-105
col,ari,6-7,145,-175
mia,atl,1-2,-114,-105
min,cle,4-1,-263,210
bal,det,0-2,210,-256
sea,kc,4-7,-105,-114
nym,pit,2-3,-181,150
laa,tex,6-12,-133,110
mil,wsh,5-8,104,-125
chw,oak,4-7,-105,-114
tb,tor,1-6,154,-188
sd,lad,11-2,114,-136
bos,nyy,5-7,160,-196
phi,hou,7-2,-136,114
min,cle,4-5,-114,-105
sea,kc,11-8,-129,110
laa,tex,2-1,-129,110
phi,atl,1-4,114,-136
bos,bal,6-5,114,-136
min,cle,9-4,-114,-105
sea,kc,8-10,-129,110
tb,nyy,4-7,240,-303
laa,tex,2-1,-129,110
col,sf,0-5,165,-200
sd,cin,4-2,100,-120
wsh,ari,2-4,125,-149
phi,atl,7-2,-125,104
phi,atl,6-5,-120,100
bos,bal,0-4,110,-129
lad,chc,6-0,-169,140
sd,cin,10-0,-149,125
kc,cle,6-2,179,-222
tex,det,11-3,114,-136
nym,mia,7-4,-109,-109
tb,nyy,4-8,200,-250
mil,pit,2-1,-136,114
col,sf,9-8,114,-136
tor,sea,10-0,-105,-114
oak,min,1-0,125,-149
bos,bal,6-5,-105,-114
sd,cin,4-5,-129,110
kc,cle,5-3,179,-222
oak,min,5-7,110,-129
tb,nyy,4-12,200,-250
col,sf,6-10,150,-181
tor,sea,2-4,104,-125
wsh,ari,7-6,129,-153
chc,atl,8-3,179,-222
nyy,bal,9-6,-188,154
chw,laa,3-2,110,-129
tor,sea,6-2,-105,-114
sd,sf,10-2,114,-136
tex,sea,4-2,120,-142
nyy,bal,9-4,-181,150
pit,cin,2-4,165,-200
oak,tb,9-7,-175,145
lad,nym,9-1,125,-149
chc,atl,1-2,135,-163
wsh,col,5-9,-109,-109
hou,mil,10-4,110,-129
chc,atl,3-7,170,-208
kc,bos,10-4,179,-222
cle,chw,8-10,190,-232
pit,cin,7-4,129,-153
tor,laa,2-1,129,-153
phi,mia,3-4,-142,120
det,min,1-2,-109,-109
tex,sea,2-3,120,-142
oak,tb,6-9,-163,135
nyy,bal,3-2,-200,165
chc,atl,4-8,165,-200
pit,cin,1-9,114,-136
wsh,col,8-11,104,-125
tor,laa,1-4,-109,-109
phi,mia,3-2,110,-129
hou,mil,4-3,-120,100
det,min,5-9,-109,-109
lad,nym,5-0,135,-163
sd,sf,0-4,-105,-114
tex,sea,2-7,-120,100
oak,tb,8-6,-142,120
cle,chw,9-1,120,-142
wsh,col,5-10,114,-136
phi,mia,14-8,114,-136
det,min,7-2,-125,104
lad,nym,0-7,104,-125
pit,chc,7-5,104,-125
chw,bos,8-1,-142,120
pit,chc,2-7,-105,-114
nyy,kc,8-3,-222,179
ari,mia,0-2,160,-196
lad,mil,2-1,-109,-109
atl,nym,0-8,-129,110
col,sd,0-2,114,-136
min,tb,2-4,-142,120
cle,tor,2-3,-105,-114
bal,laa,4-8,140,-169
chw,bos,0-1,-149,125
pit,chc,6-5,104,-125
sf,cin,0-3,110,-129
sea,det,4-3,150,-181
bal,laa,2-5,154,-188
ari,mia,4-0,160,-196
lad,mil,0-9,-114,-105
tex,oak,5-4,114,-136
col,sd,4-5,110,-129
nyy,kc,0-5,-238,192
min,tb,8-0,-277,220
cle,tor,7-2,150,-181
nyy,kc,12-5,-222,179
bal,laa,0-1,160,-196
atl,nym,5-0,110,-129
col,sd,5-7,150,-181
chw,bos,2-3,-181,150
tex,oak,8-1,154,-188
hou,phi,2-3,-114,-105
pit,chc,5-4,170,-208
lad,mil,3-6,-136,114
min,tb,2-1,-149,125
ari,mia,5-8,125,-149
cle,tor,3-4,-149,125
col,lad,12-5,135,-163
bal,oak,1-10,170,-208
cin,sd,1-2,110,-129
atl,phi,3-1,125,-149
sf,chc,7-4,-181,150
chw,kc,3-7,-163,135
tor,bos,6-1,120,-142
mia,mil,10-3,-114,-105
atl,phi,7-8,-105,-114
ari,wsh,3-5,-153,129
laa,det,7-2,145,-175
nym,hou,4-2,-129,110
chw,kc,5-3,-169,140
col,lad,5-14,145,-175
mia,mil,9-6,110,-129
atl,phi,4-3,120,-142
cin,sd,1-7,145,-175
sea,tb,4-3,-120,100
