kc,tor,1-7,122,-140
kc,tor,14-2,137,-158
chc,nym,2-4,108,-123
tor,kc,0-5,-119,104
tex,tor,3-6,150,-172
tor,tex,8-4,-149,131
kc,hou,9-6,110,-126
kc,hou,2-4,159,-185
hou,kc,4-5,116,-133
hou,kc,5-2,116,-133
tex,tor,5-3,202,-238
chc,pit,4-0,-131,116
hou,nyy,3-0,-109,-104
hou,ari,3-5,-158,137
det,chw,6-0,112,-131
bos,cle,1-3,106,-123
sd,lad,3-6,293,-357
chc,mil,3-1,-135,118
kc,min,6-1,-175,154
wsh,nym,0-1,179,-208
oak,sea,2-3,104,-119
tor,tb,3-12,-153,133
nyy,bal,4-9,-140,124
mia,phi,2-7,-128,112
cin,pit,0-4,183,-212
col,sf,7-3,106,-121
laa,tex,2-9,108,-125
sd,lad,1-2,252,-303
oak,sea,7-5,125,-144
hou,ari,6-2,-169,147
det,chw,3-4,-126,108
bos,cle,0-2,170,-196
chc,mil,1-0,-200,174
wsh,nym,2-0,102,-117
nyy,bal,3-4,-114,-101
cin,pit,3-1,166,-188
tor,tb,3-4,-104,-112
mia,phi,5-2,-133,117
mia,phi,7-6,-121,106
col,sf,2-3,112,-131
wsh,nym,3-1,136,-156
kc,min,5-1,-121,106
laa,tex,11-10,-102,-112
nyy,bal,2-9,133,-147
col,sf,9-3,127,-149
sd,lad,2-6,169,-200
oak,sea,4-2,166,-192
hou,ari,21-5,-175,152
det,chw,1-2,199,-232
chc,mil,6-1,-238,202
kc,min,3-1,100,-119
laa,tex,2-1,104,-120
bos,cle,2-8,112,-128
tor,tb,8-4,-128,110
cin,pit,4-6,221,-263
col,ari,6-8,179,-212
kc,chw,6-4,-135,117
laa,tex,3-5,-104,-112
wsh,atl,3-0,-208,177
min,cle,4-2,-111,-104
mia,tb,1-4,-117,102
bos,nyy,1-4,122,-140
mil,sd,1-3,121,-140
lad,sf,3-2,-135,117
chc,cin,5-3,-120,104
tor,bal,4-6,152,-175
nym,phi,0-3,-112,-105
lad,sf,0-5,-117,100
mil,sd,5-0,127,-149
hou,sea,7-6,-158,136
col,ari,1-3,117,-135
kc,chw,5-3,104,-121
det,tex,2-6,163,-188
chc,cin,10-3,-163,142
wsh,atl,0-2,-166,146
mia,tb,4-6,150,-175
oak,laa,8-7,208,-250
bos,nyy,9-5,150,-175
nym,phi,5-7,-178,156
min,cle,2-10,100,-116
tor,bal,1-8,-101,-117
min,cle,7-1,135,-151
tor,bal,15-2,-158,140
lad,sf,8-0,-133,116
mil,sd,4-3,156,-181
hou,sea,4-6,-140,121
oak,laa,1-8,142,-163
col,ari,3-4,154,-178
kc,chw,2-4,-153,133
det,tex,6-7,156,-181
wsh,atl,1-2,-136,118
chc,cin,4-1,-151,129
mia,tb,2-4,131,-151
bos,nyy,10-4,159,-185
nym,phi,3-4,-188,163
lad,sf,2-3,-192,166
hou,sea,3-2,-142,123
oak,laa,4-5,163,-188
kc,chc,0-1,-106,-108
det,tex,7-4,125,-147
min,cle,4-2,146,-169
tor,bal,4-3,-113,-103
bos,nyy,5-1,116,-133
cin,wsh,1-5,162,-188
pit,chc,0-4,160,-185
lad,col,5-12,-166,145
ari,sd,4-2,127,-147
sf,oak,5-4,-111,-103
sea,laa,2-3,-112,-104
tex,hou,2-4,195,-227
cle,kc,0-3,-126,108
bal,bos,0-2,-114,100
phi,wsh,12-5,189,-222
nym,cin,8-1,-128,110
atl,mia,5-9,114,-133
min,det,7-1,-136,117
tb,tor,4-5,150,-172
chw,nyy,1-6,168,-196
sea,laa,2-3,-106,-108
ari,sd,0-3,-107,-108
lad,col,6-8,-169,146
cle,kc,9-5,110,-126
atl,mia,2-6,-120,102
min,det,6-2,-133,116
nym,cin,10-2,-153,133
bal,bos,0-8,-129,112
chw,nyy,1-2,143,-166
sf,oak,14-10,-104,-112
phi,wsh,1-2,231,-277
tb,tor,8-10,164,-192
pit,chc,4-0,-113,-102
tex,hou,7-9,129,-149
ari,sd,6-3,-123,106
sea,laa,4-8,154,-178
sf,oak,4-5,146,-169
lad,col,4-7,-144,125
tex,hou,6-2,123,-142
cle,kc,6-0,-163,140
bal,bos,0-7,-111,-104
nym,cin,12-5,-136,117
atl,mia,11-12,175,-208
min,det,4-6,-112,-104
tb,tor,3-5,144,-166
chw,nyy,5-2,121,-138
phi,wsh,8-2,213,-256
pit,chc,3-2,100,-117
sf,sd,4-5,-140,120
sea,kc,4-10,154,-181
cle,min,6-3,118,-136
tb,bos,4-2,110,-128
nym,cin,6-4,-166,144
phi,mia,0-1,160,-185
chw,nyy,2-3,-106,-109
bal,wsh,5-4,125,-144
tex,oak,8-1,-153,133
pit,col,5-4,-129,110
ari,lad,3-6,191,-227
ari,lad,1-4,129,-153
sf,sd,4-5,-101,-114
tex,oak,10-3,-121,104
pit,col,13-7,-140,122
sea,kc,3-4,158,-185
cle,min,2-4,-136,117
mil,chc,4-1,197,-232
phi,mia,3-4,152,-178
