bos,det,1-0,129,-147
oak,det,6-8,131,-151
bos,tb,4-5,-108,-107
oak,det,6-3,137,-156
tb,bos,4-7,-108,-106
lad,atl,3-4,-114,-101
tb,bos,2-12,125,-147
tb,cle,4-0,-114,100
cin,pit,2-6,121,-138
tb,tex,5-2,-114,-101
wsh,ari,2-3,108,-125
col,lad,2-1,179,-208
oak,sea,9-0,-135,117
sd,sf,6-7,-105,-111
laa,tex,2-6,204,-243
kc,chw,4-1,-104,-112
nyy,hou,5-1,-121,106
cle,min,5-1,-232,194
phi,atl,5-12,217,-256
bos,bal,6-7,137,-156
pit,cin,4-2,114,-131
det,mia,0-1,-175,152
mil,nym,2-3,-107,-108
tb,tor,7-6,-188,163
col,lad,1-0,206,-243
wsh,ari,2-0,-104,-112
phi,atl,5-4,223,-256
kc,chw,5-6,-128,110
nyy,hou,2-1,-172,149
det,mia,1-2,-196,167
bos,bal,5-6,-131,116
mil,nym,4-2,-111,-105
oak,sea,5-7,-153,133
sd,sf,9-3,127,-147
tb,tor,2-7,-175,150
pit,cin,8-3,106,-123
cle,min,5-1,-204,174
laa,tex,4-7,145,-166
sd,sf,3-7,108,-125
col,lad,0-11,246,-294
oak,sea,8-2,102,-119
wsh,ari,8-4,-128,110
kc,chw,6-1,-112,-104
nyy,hou,3-2,-117,102
cle,min,12-6,-196,170
laa,tex,3-5,125,-144
phi,atl,0-1,114,-133
pit,cin,4-1,114,-131
det,mia,2-3,-140,122
mil,nym,4-2,-111,-105
tb,tor,3-6,-131,112
bos,bal,12-3,-133,114
lad,sf,2-3,112,-129
kc,chw,3-2,-123,106
cle,min,6-5,-156,136
laa,tex,5-6,154,-181
phi,atl,1-7,156,-181
mil,nym,4-2,147,-169
tor,bal,2-3,108,-128
tb,nyy,4-0,-135,116
ari,sd,2-3,-104,-111
lad,sf,4-6,-135,118
ari,sd,2-12,-117,102
kc,sea,0-6,100,-117
bos,col,15-5,-128,112
det,min,1-0,-232,197
hou,tex,3-7,218,-256
phi,mia,2-3,-158,138
mil,atl,4-0,110,-128
tor,bal,5-9,134,-153
chw,cle,2-7,240,-285
tb,nyy,8-3,-169,148
oak,laa,1-3,102,-117
pit,chc,2-4,-172,150
nym,cin,1-0,235,-270
lad,sf,2-1,100,-117
ari,sd,2-1,104,-120
kc,sea,0-4,-126,108
oak,laa,0-3,-128,110
bos,col,3-8,-144,125
det,min,4-2,-212,179
pit,chc,8-2,-166,146
hou,tex,2-3,301,-370
mil,atl,2-3,114,-131
nym,cin,4-2,165,-192
phi,mia,2-1,102,-120
tor,bal,3-2,143,-163
chw,cle,4-5,191,-227
tb,nyy,7-0,-109,-105
ari,sd,1-4,-105,-109
kc,sea,6-5,-142,123
oak,laa,10-5,118,-135
tor,chw,2-3,124,-144
det,min,3-4,-212,179
pit,chc,2-1,-133,114
hou,tex,0-12,242,-294
mil,atl,5-0,110,-128
nym,cin,2-3,218,-256
phi,mia,0-4,-102,-113
bal,tb,4-5,108,-125
mia,wsh,4-5,275,-322
ari,col,13-9,-120,106
lad,sd,1-0,-138,121
min,oak,7-11,223,-256
sea,laa,3-2,-102,-113
atl,chc,5-2,-156,139
tex,kc,0-4,108,-125
bal,tb,1-3,-113,100
tor,bos,2-5,137,-158
nym,phi,4-3,174,-204
cin,pit,11-3,102,-119
mia,wsh,4-2,212,-243
chw,det,6-3,214,-256
sf,nyy,2-1,129,-147
hou,cle,2-9,221,-263
sea,laa,5-6,148,-169
lad,sd,4-0,-188,162
ari,col,7-2,-116,100
tor,bos,4-2,134,-151
tex,kc,3-1,-109,-106
chw,det,6-7,121,-136
nym,phi,5-4,-108,-106
cin,pit,2-4,-104,-111
hou,cle,1-4,225,-263
atl,chc,1-3,-133,118
min,oak,1-9,204,-243
sf,nyy,0-6,143,-163
bal,tb,1-5,131,-147
lad,sd,0-2,133,-149
sea,laa,2-3,114,-129
min,oak,0-11,187,-222
ari,col,4-9,120,-135
tex,kc,1-2,112,-129
tor,bos,3-6,189,-222
bal,tb,4-5,158,-181
chw,det,5-12,254,-312
hou,cle,1-2,186,-217
sf,nyy,1-5,127,-144
nym,phi,6-4,186,-217
cin,pit,6-5,100,-117
mia,wsh,0-8,227,-270
atl,chc,9-5,-133,116
min,oak,6-8,181,-212
bal,bos,1-3,120,-138
tex,tb,8-2,-117,100
nyy,tor,2-6,-125,108
hou,cle,1-2,227,-277
mia,wsh,2-3,202,-238
lad,ari,7-6,-108,-106
chc,mil,5-1,125,-142
sf,nym,2-1,-142,123
sea,det,4-5,171,-200
sd,pit,1-10,161,-188
lad,ari,4-9,106,-121
cin,hou,6-5,-156,135
cle,kc,2-7,-111,-105
chc,mil,0-7,121,-138
bal,bos,5-3,129,-149
sf,nym,4-5,-161,141
tex,tb,3-4,108,-126
sea,det,8-0,149,-172
nyy,tor,4-3,-113,-102
mia,phi,4-3,112,-125
sd,pit,3-2,144,-163
atl,wsh,5-2,-107,-107
laa,oak,5-4,152,-175
min,chw,4-3,120,-138
laa,oak,1-2,136,-156
lad,ari,9-3,-105,-111
min,chw,3-4,127,-147
cin,hou,10-0,-185,160
cle,kc,5-3,-106,-107
chc,mil,3-4,119,-136
bal,bos,3-2,102,-120
sf,nym,8-5,-123,106
tex,tb,7-1,108,-125
sea,det,2-6,227,-270
nyy,tor,0-2,-112,-103
mia,phi,4-6,142,-163
sd,pit,5-2,161,-185
atl,wsh,0-4,125,-142
atl,wsh,5-6,100,-119
laa,oak,12-1,123,-140
lad,ari,1-2,-107,-108
min,chw,1-12,104,-120
cin,hou,6-1,-185,161
cle,kc,1-7,129,-149
chc,mil,1-6,106,-125
tex,tb,2-6,112,-129
sea,det,2-4,192,-227
mia,phi,2-12,197,-232
sd,pit,2-0,150,-175
nyy,bos,2-9,142,-163
col,ari,2-8,106,-123
sf,lad,4-3,108,-125
oak,tex,5-1,112,-129
cle,chw,7-1,106,-123
laa,hou,2-1,-156,137
cin,mil,5-6,-131,114
tb,min,4-6,-222,189
sd,atl,4-0,179,-208
chc,pit,2-3,161,-185
phi,wsh,2-11,171,-200
mia,nym,0-1,127,-147
kc,det,2-3,175,-204
bal,tor,3-1,-119,102
sf,lad,19-3,138,-158
col,ari,2-9,152,-178
sd,atl,1-2,174,-200
cle,chw,8-1,-156,136
laa,hou,6-2,-161,139
tb,min,7-0,-163,143
mia,nym,1-3,-114,-101
