tex,det,5-7,131,-153
tex,det,7 -3,-123,104
ari,mil,2 -3,138,-161
mil,ari,1-8,-119,102
tex,tb,4-3,-104,-113
tex,tb,4-3,104,-121
ari,mil,4-9,148,-172
det,nyy,5-3,129,-149
tb,tex,6-8,108,-126
tb,tex,9-0,154,-181
oak,sea,2-0,-175,150
lad,ari,7-5,106,-123
chc,sd,2-9,100,-117
pit,mil,3-7,202,-232
kc,min,0-1,-121,102
tex,laa,3-1,-156,137
phi,atl,4 -3,161,-185
nyy,tb,7 -8,211,-250
bos,bal,3-4,-192,164
cle,det,4-5,156,-181
wsh,mia,3-1,-142,123
col,sf,6-3,121,-138
tor,chw,3-2,-136,119
cin,nym,0-3,-120,102
col,sf,0-7,171,-200
oak,sea,7-0,-112,-105
tex,laa,10-3,-142,125
chc,sd,6-2,-125,106
lad,ari,6 -7,-105,-112
tor,chw,1-2,-108,-107
pit,mil,4-6,171,-200
kc,min,4-7,-105,-111
phi,atl,7-1,-106,-111
wsh,mia,2-3,141,-163
cin,nym,5 -4,102,-119
nyy,tb,3-5,165,-192
bos,bal,8-7,-161,139
cle,det,6-9,154,-181
col,sf,1-3,112,-131
oak,sea,2-4,-135,116
tex,laa,4-3,104,-121
chc,sd,0-2,159,-185
lad,ari,4-2,152,-178
tor,chw,3-4,110,-129
pit,mil,9-8,166,-192
kc,min,7-3,-128,112
wsh,mia,6-4,142,-151
phi,atl,4-2,-144,125
cin,nym,6-5,-120,102
nyy,tb,2-5,192,-227
bos,bal,3-6,-208,177
cle,det,0-14,131,-151
bos,nyy,7 -4,127,-149
sf,ari,2-5,-129,112
lad,sd,6-2,-142,122
oak,laa,6-5,-103,-114
sea,tex,5-12,189,-227
kc,chw,2-1,125,-144
mia,mil,5-9,124,-142
phi,nym,9-4,-204,173
col,hou,19-3,-112,-105
tor,tb,2-5,145,-169
cin,pit,5-4,106,-123
atl,wsh,0-3,-116,-101
min,cle,6 -4,150,-175
bal,det,6-10,136,-158
bos,nyy,2-6,-108,-111
oak,laa,2-4,125,-144
lad,sd,0-3,-111,-106
sf,ari,2-15,164,-188
kc,chw,3-6,117,-135
mia,mil,4-6,174,-200
phi,nym,3-6,-117,104
tor,tb,2-6,125,-144
min,cle,6-7,125,-140
bal,det,6-5,227,-270
col,hou,4 -2,106,-125
cin,pit,3-4,-123,104
bos,nyy,1-9,-142,123
sea,tex,3-7,-116,102
phi,nym,1-2,-144,125
min,cle,2-8,134,-153
atl,wsh,1-4,-156,133
oak,laa,3-1,162,-188
lad,sd,2-0,-116,-101
sf,ari,1-3,-113,-102
kc,chw,11-1,-101,-116
mia,mil,1-4,206,-243
col,hou,2-11,122,-142
sea,tex,3-5,250,-303
tor,tb,5-1,177,-208
min,cle,5-6,167,-196
bal,det,3 -4,152,-178
cin,pit,3-4,-138,119
atl,wsh,7-4,-111,-106
sf,lad,2-8,-133,114
col,hou,6-9,106,-125
laa,tor,3 -4,-120,102
chw,cle,2-11,-101,-116
bal,det,6-5,129,-151
tb,nyy,15-8,-149,127
wsh,phi,6-1,173,-204
tex,oak,3-4,-151,129
sea,min,2-3,-120,102
sf,lad,8-5,-125,106
tex,oak,3-2,-175,150
det,kc,6-3,-117,100
sea,min,5-4,-140,122
bal,bos,6-4,225,-270
atl,mia,0-4,100,-116
laa,tor,7-2,-144,125
chw,cle,8-4,134,-153
tb,nyy,2-4,158,-181
wsh,phi,7-5,165,-192
pit,ari,5-8,152,-178
sd,col,4-0,102,-120
mil,chc,1-7,-112,-105
tb,nyy,2-4,-153,135
hou,cin,0-2,125,-147
sf,lad,1-2,108,-126
tex,oak,7-2,-156,134
pit,ari,5-3,183,-217
sd,col,2-1,-128,108
det,kc,2-10,100,-117
