kc,sf,0-5,143,-161
bal,kc,1-2,106,-119
kc,bal,6-4,108,-120
laa,kc,3-8,110,-123
bal,det,2-1,150,-169
sf,wsh,2-1,179,-204
sf,wsh,3-2,167,-188
det,bal,6-7,106,-119
det,bal,3-12,-117,104
sf,pit,8-0,-111,-102
oak,kc,8-9,-112,-102
col,lad,5-10,199,-232
laa,sea,1-4,177,-200
sd,sf,3-9,112,-125
oak,tex,4-0,-192,170
kc,chw,6-4,-188,168
chc,mil,5-2,154,-175
nyy,bos,9-5,-104,-109
atl,phi,2-1,150,-166
mia,wsh,0-1,159,-181
pit,cin,1-4,-107,-104
hou,nym,3-8,142,-161
min,det,0-3,208,-238
bal,tor,1-0,108,-125
tb,cle,2-7,-136,124
col,lad,5-6,173,-196
laa,sea,1-2,104,-117
oak,tex,4-5,-188,168
kc,chw,4-5,-166,143
chc,mil,1-2,146,-166
hou,nym,1-2,127,-147
min,det,12-3,150,-172
atl,phi,4-2,102,-117
tb,cle,2-0,145,-161
bal,tor,2-4,-102,-109
sd,sf,1-3,145,-163
mia,wsh,1-5,191,-217
nyy,bos,4-10,-135,118
pit,cin,6-10,-163,143
sd,sf,4-1,-101,-113
col,lad,4-7,140,-161
laa,sea,3-4,110,-125
kc,chw,3-1,-147,129
chc,mil,6-4,125,-140
oak,tex,6-2,-172,150
nyy,bos,3-2,119,-135
pit,cin,3-1,-151,133
hou,nym,3-1,138,-158
min,det,11-4,188,-217
bal,tor,2-4,110,-125
tb,cle,0-1,167,-192
atl,phi,4-5,-121,106
mia,wsh,15-7,125,-144
mia,wsh,0-4,177,-204
sd,sf,8-9,119,-136
kc,chw,6-3,-142,125
oak,tex,1-2,-147,127
pit,atl,10-1,-125,108
tb,bos,1-11,-123,108
min,det,2-4,252,-303
bal,nyy,5-6,116,-133
nym,wsh,0-3,150,-172
phi,mia,4-6,116,-131
sea,tor,7-5,-117,106
nym,wsh,7-4,143,-163
mil,cin,3-5,-161,143
sf,lad,1-9,235,-277
col,sd,3-4,114,-129
hou,tex,1-5,-107,-106
pit,atl,2-6,119,-135
tb,bos,3-11,-161,142
mil,cin,5-0,-149,131
phi,mia,2-1,106,-120
sea,tor,0-1,108,-123
kc,cle,4-6,-120,104
laa,oak,5-4,168,-192
ari,min,1-2,148,-166
chw,det,1-6,-102,-111
bal,nyy,9-5,108,-123
sf,lad,2-4,114,-128
col,sd,3-2,122,-138
laa,oak,2-0,144,-163
ari,min,3-6,112,-128
hou,tex,1-2,-105,-107
pit,atl,3-2,-106,-106
tb,bos,6-2,-133,117
mil,cin,1-3,104,-117
phi,mia,0-2,-144,127
chw,det,3-4,261,-312
sea,tor,2-10,-175,154
kc,cle,7-1,104,-120
bal,nyy,5-4,146,-163
nym,wsh,2-4,156,-178
sf,lad,5-2,102,-116
col,sd,0-1,110,-126
laa,oak,4-8,134,-153
ari,min,6-2,116,-133
