cle,tor,3-0,154,-178
cle,tor,1-5,102,-116
tor,cle,1-2,-129,114
wsh,lad,5-6,200,-232
cle,bos,4-3,123,-142
wsh,lad,8-3,123,-140
lad,wsh,2-5,-117,102
lad,wsh,4-3,-161,141
bos,cle,0-6,-102,-111
tor,tex,5-3,114,-129
tor,tex,10-1,104,-120
sf,nym,3-0,-117,102
bal,tor,2-5,146,-169
cle,kc,3-2,-121,104
sd,ari,2-3,131,-151
det,atl,0-1,-166,143
min,chw,6-3,215,-256
chc,cin,7-4,-243,206
mil,col,6-4,127,-147
oak,sea,3-2,114,-131
tor,bos,2-1,102,-117
hou,laa,1-8,108,-126
bal,nyy,5-2,-144,125
nym,phi,2-5,137,-158
lad,sf,1-7,102,-119
mia,wsh,7-10,219,-263
tb,tex,6-4,134,-156
oak,sea,9-8,147,-169
hou,laa,3-0,-112,-103
sd,ari,5-9,119,-138
mil,col,4-3,114,-133
tb,tex,4-1,-112,-103
det,atl,3-5,-181,156
tor,bos,4-3,-121,106
min,chw,6-0,106,-121
cle,kc,6-3,-142,123
chc,cin,4-7,-222,188
bal,nyy,3-7,-123,106
lad,sf,0-3,-188,159
mia,wsh,1-2,143,-163
nym,phi,5-3,-163,144
lad,sf,3-9,125,-144
oak,sea,1-5,167,-196
hou,laa,1-7,-126,110
sd,ari,3-5,114,-131
cle,kc,7-2,-126,110
min,chw,3-7,135,-156
mil,col,1-4,125,-144
tb,tex,1-3,184,-217
det,atl,6-2,-136,116
tor,bos,3-5,131,-151
chc,cin,7-3,-169,146
bal,nyy,8-1,134,-156
nym,phi,5-1,-169,146
mia,wsh,7-4,119,-136
col,sf,2-7,177,-208
oak,sea,2-3,134,-156
lad,sd,9-4,-163,142
tb,chw,5-3,102,-117
min,kc,7-6,160,-185
phi,atl,2-5,108,-126
bal,tor,4-0,175,-208
bos,nyy,1-5,139,-161
chc,pit,1-1,124,-144
ari,wsh,3-5,114,-133
col,sf,2-0,162,-188
lad,sd,5-6,-181,156
oak,laa,6-8,100,-116
tb,chw,0-1,-116,100
mil,tex,5-8,186,-217
min,kc,2-5,114,-131
cle,det,3-6,114,-133
phi,atl,2-12,125,-144
nym,mia,5-2,-103,-111
bal,tor,3-2,129,-151
bos,nyy,3-5,-126,108
chc,pit,4-8,-172,150
ari,wsh,3-0,144,-166
sea,hou,12-4,-121,104
col,sf,3-12,164,-188
lad,sd,1-7,-217,187
oak,laa,1-8,108,-125
tb,chw,6-13,150,-175
sea,hou,4-8,100,-116
mil,tex,4-6,167,-196
min,kc,3-4,150,-175
phi,atl,6-7,125,-144
cle,det,0-12,229,-277
nym,mia,12-1,-169,146
bal,tor,1-5,114,-131
bos,nyy,4-6,-222,187
chc,pit,6-4,-149,127
