lal,hou,80-95,-500,383
hou,lal,78-118,858,-1666
den,dal,117-119,118,-140
lal,hou,87-99,-416,318
den,dal,106-105,144,-172
lal,hou,108-94,-128,104
hou,lal,98-111,580,-833
dal,den,105-117,252,-312
hou,lal,100-92,396,-526
dal,den,95-109,243,-294
mia,atl,78-91,208,-250
por,hou,76-92,189,-232
orl,phi,114-89,215,-270
no,den,86-107,552,-909
hou,por,77-88,210,-256
dal,sa,106-93,186,-238
phi,orl,78-91,363,-476
utah,lal,96-107,869,-1666
den,no,121-63,104,-129
orl,phi,84-81,-208,171
cle,det,99-78,-476,351
bos,chi,118-121,133,-161
atl,mia,78-107,159,-196
sa,dal,90-99,174,-212
den,no,93-95,167,-204
por,hou,83-86,225,-277
orl,phi,94-96,-175,144
lal,utah,86-88,-128,104
sa,dal,67-88,179,-217
no,den,93-108,225,-277
mia,atl,108-93,186,-227
utah,lal,109-119,616,-909
hou,por,103-107,211,-263
dal,sa,84-105,229,-285
no,den,84-113,225,-270
phi,orl,100-98,451,-625
utah,lal,100-113,703,-1111
hou,por,108-81,184,-227
det,cle,84-102,710,-1111
chi,bos,105-103,349,-476
okc,lac,126-85,110,-135
gs,phx,113-117,399,-625
den,por,76-104,258,-333
wsh,bos,107-115,0,0
tor,chi,109-98,496,-769
phi,cle,111-110,-149,123
hou,dal,84-95,-114,-108
mil,ind,108-115,301,-400
atl,mem,90-98,288,-384
det,mia,96-102,-131,108
sac,min,97-90,280,-370
bkn,ny,73-102,196,-238
cha,orl,73-98,136,-169
no,sa,98-105,376,-526
utah,lal,112-125,220,-270
bos,phi,100-98,231,-294
mia,atl,79-81,425,-588
sa,gs,101-72,-181,152
mem,phx,110-119,313,-416
okc,por,83-113,761,-1428
sac,den,98-118,1416,-3333
lac,utah,85-106,857,-1666
min,dal,94-96,632,-1111
no,hou,66-86,307,-400
orl,mil,80-98,163,-196
cha,bkn,87-91,137,-169
chi,det,91-88,152,-185
cle,ind,117-109,-192,158
tor,wsh,97-96,121,-149
mem,lal,75-92,581,-909
sa,sac,95-92,-476,353
ny,mia,105-122,237,-294
phi,tor,104-111,-129,106
bos,cle,76-107,308,-400
dal,no,92-102,148,-181
por,lac,87-72,-285,221
gs,utah,118-108,1292,-3333
cha,chi,106-113,413,-555
okc,mil,98-115,243,-303
phx,min,110-97,-129,106
orl,bkn,93-103,-312,245
det,ind,102-106,110,-133
hou,gs,113-109,-312,250
sac,lac,78-109,154,-188
lal,por,98-106,-102,-123
no,dal,92-100,272,-333
utah,sa,99-105,106,-129
bkn,det,93-100,293,-357
phx,mem,89-106,-138,112
cha,okc,81-84,-163,134
ny,orl,105-95,515,-833
wsh,tor,100-98,247,-312
ind,atl,118-122,192,-238
mia,bos,98-105,212,-270
cle,phi,102-92,-312,246
den,lal,102-116,348,-500
hou,sac,115-98,-833,556
phi,chi,99-113,211,-270
min,gs,105-97,223,-277
utah,dal,101-130,131,-161
okc,den,112-122,832,-1666
atl,mil,113-105,-120,-105
phx,no,105-100,125,-153
bkn,bos,104-106,425,-666
det,ny,113-86,-172,145
wsh,cle,86-98,1240,-3333
tor,ind,101-130,261,-333
mem,orl,78-81,1208,-2499
por,sa,95-83,123,-149
min,lac,87-77,108,-133
lal,sac,122-104,-999,689
ny,chi,103-110,299,-400
orl,hou,83-93,-107,-120
por,mem,96-93,-333,261
sa,okc,99-89,-270,212
no,mia,93-87,158,-188
phi,cha,98-101,169,-208
atl,tor,118-110,-128,100
lac,lal,85-88,1325,-4999
gs,sac,105-100,112,-135
phi,bkn,67-96,-144,120
por,hou,88-102,142,-169
den,min,110-87,-333,260
utah,no,108-94,114,-136
ind,okc,117-99,110,-133
cha,det,97-104,120,-142
ny,tor,112-103,191,-232
phx,dal,116-140,131,-166
sa,cle,81-101,200,-238
lac,den,104-120,1120,-2499
mem,mil,107-102,258,-333
orl,atl,88-82,-123,102
mia,wsh,118-104,-125,104
det,phi,90-95,138,-166
bkn,chi,94-103,293,-370
tor,ny,102-95,125,-149
no,gs,103-111,-200,159
hou,lal,81-93,187,-227
sac,phx,111-139,1034,-1999
min,utah,103-102,932,-1999
dal,mem,102-107,-333,263
por,okc,107-72,-204,170
cle,orl,87-116,141,-172
atl,bos,92-104,175,-212
mia,cha,97-92,170,-212
sa,ind,126-121,-196,158
utah,den,104-114,170,-222
cle,wsh,101-109,-769,450
mil,phi,95-105,275,-370
sac,gs,141-143,305,-434
no,lac,104-98,-172,144
hou,phx,109-114,102,-128
mia,dal,96-98,184,-232
wsh,mem,107-112,125,-153
lal,mil,104-98,-312,249
cha,bos,109-111,355,-454
det,bkn,98-111,-103,-120
tor,orl,99-95,432,-714
utah,por,104-125,211,-270
no,sac,111-110,-285,227
ny,den,104-111,707,-1428
okc,sa,96-95,693,-1249
dal,min,108-88,-400,303
lal,cha,84-94,-250,194
det,cle,73-79,395,-625
chi,ind,105-107,114,-138
atl,phi,85-98,114,-138
mem,gs,114-109,184,-227
ny,utah,104-112,586,-909
mil,bkn,107-78,146,-178
orl,mia,101-95,-138,116
phx,sac,118-126,-263,199
sa,no,86-90,-125,100
okc,bos,84-103,553,-909
wsh,ind,115-124,378,-526
phi,det,97-101,108,-135
lal,atl,76-86,-172,142
bkn,min,99-108,-175,143
chi,tor,129-134,108,-129
dal,cle,74-102,361,-526
mem,por,66-86,823,-1428
lac,hou,93-110,1300,-4999
gs,den,116-129,865,-1666
phx,utah,99-104,372,-526
mil,mia,85-102,363,-526
ny,cha,85-96,242,-322
det,wsh,98-96,-200,165
ind,chi,106-112,355,-476
mem,sac,113-95,127,-158
den,dal,103-101,149,-175
lac,sa,98-111,630,-999
bos,atl,99-93,-116,-103
lal,bkn,103-95,-333,269
min,cle,85-107,1408,-3333
no,ny,93-103,-200,166
mil,orl,94-110,703,-1249
cha,phi,100-95,193,-222
okc,tor,96-112,196,-227
phx,por,109-129,229,-285
mia,chi,87-106,194,-250
lal,det,92-77,-434,309
utah,phx,114-118,131,-161
gs,dal,106-128,426,-625
den,no,101-88,160,-200
bos,orl,82-84,136,-166
lac,ny,140-135,222,-285
sa,atl,102-92,223,-285
bkn,cle,87-98,783,-1428
mia,ind,88-90,-116,-108
min,phi,88-96,484,-714
mil,tor,106-115,154,-185
cha,wsh,93-95,-312,245
hou,utah,86-99,206,-256
gs,sa,106-107,394,-476
det,chi,91-99,183,-222
lal,okc,107-89,-384,284
den,phx,115-118,137,-166
phi,por,114-108,326,-454
lac,bos,77-90,1420,-4999
mem,mia,82-94,394,-526
orl,ny,106-102,-263,200
min,atl,97-109,675,-1111
