mem,sa,83-105,169,-200
sa,gs,94-82,-136,117
mem,okc,88-84,170,-200
gs,sa,91-109,257,-312
okc,mem,97-103,163,-192
sa,gs,87-97,-123,104
okc,mem,81-87,177,-208
sa,gs,102-92,114,-133
gs,sa,100-91,273,-333
mem,okc,99-93,123,-144
gs,sa,127-129,416,-526
ind,ny,102-95,189,-227
mem,okc,91-93,140,-163
okc,hou,103-94,-107,-109
lac,mem,105-118,227,-277
ind,atl,81-73,-105,-112
den,gs,88-92,118,-136
hou,okc,107-100,399,-526
atl,ind,83-106,266,-322
bos,ny,92-86,421,-555
mem,lac,103-93,206,-250
okc,hou,103-105,-116,-101
ind,atl,91-102,100,-119
den,gs,101-115,-128,110
mia,mil,88-77,-500,388
ny,bos,90-97,-120,102
okc,hou,104-101,-107,-109
lac,mem,83-104,137,-158
bkn,chi,134-142,125,-144
den,gs,108-110,-120,102
sa,lal,120-89,-270,224
lac,mem,82-94,170,-200
bkn,chi,76-79,144,-169
lal,sa,91-102,418,-526
atl,ind,98-113,287,-344
gs,den,131-117,351,-454
bos,ny,71-87,247,-303
mem,lac,91-93,212,-256
hou,okc,91-120,539,-769
lal,sa,79-91,418,-526
atl,ind,90-107,270,-333
mem,lac,91-112,204,-243
gs,den,95-97,307,-384
bos,ny,78-85,294,-370
hou,lal,95-99,-108,-109
gs,por,99-88,-434,334
lac,sac,112-108,-285,229
det,bkn,99-103,183,-222
cle,cha,98-105,118,-140
wsh,chi,92-95,336,-434
no,dal,87-99,301,-384
phx,den,98-118,759,-1249
phi,ind,105-95,123,-147
utah,mem,70-86,150,-178
orl,mia,93-105,258,-322
atl,ny,92-98,174,-212
mil,okc,95-89,133,-158
min,sa,108-95,376,-500
bos,tor,90-114,190,-232
por,lac,77-93,1194,-2499
tor,atl,113-96,186,-222
sa,gs,106-116,217,-263
hou,phx,112-119,-333,267
mem,dal,103-97,-169,144
den,mil,112-111,-238,194
utah,min,96-80,-192,160
sac,okc,95-104,1207,-2499
wsh,bkn,101-106,152,-178
phi,det,101-109,140,-163
ny,cha,95-106,-102,-117
mia,cle,96-95,100,-120
chi,orl,102-84,-222,184
sa,lal,86-91,-158,134
sac,hou,100-121,528,-769
dal,no,107-89,-156,133
por,den,109-118,1116,-1999
ind,ny,80-90,129,-151
cle,phi,77-91,196,-238
bkn,tor,87-93,-172,145
chi,mia,93-105,423,-555
lac,mem,91-87,119,-138
phx,min,93-105,169,-200
mil,cha,85-95,-185,158
bos,orl,120-88,-196,166
gs,lal,116-118,272,-333
okc,por,106-90,-555,421
min,utah,100-107,393,-500
den,dal,105-108,-161,137
sac,sa,101-108,619,-909
mem,hou,82-78,114,-133
lac,no,96-93,-476,371
mil,atl,104-109,257,-322
ny,cle,101-91,-188,158
cha,det,93-113,257,-322
bos,mia,101-109,643,-999
bkn,ind,117-109,200,-243
chi,tor,88-97,118,-140
