atl,wsh,94-91,119,-136
hou,lac,119-107,342,-416
mem,gs,78-98,438,-555
chi,cle,101-106,202,-238
atl,wsh,106-101,-196,169
cle,chi,86-84,-151,133
atl,wsh,101-103,-185,160
hou,lac,99-124,217,-256
chi,cle,91-106,214,-250
mem,gs,97-90,459,-588
mem,gs,86-101,500,-666
wsh,atl,104-98,190,-222
chi,mil,120-66,-172,150
bkn,atl,97-107,372,-476
sa,lac,111-107,120,-138
mem,por,92-99,152,-175
mil,chi,94-88,319,-400
atl,bkn,115-120,-208,179
tor,wsh,94-125,215,-256
lac,sa,114-105,220,-263
cle,bos,101-93,-285,243
mem,por,115-109,140,-161
chi,mil,90-92,-169,149
atl,bkn,83-91,-156,137
lac,sa,73-100,171,-200
hou,dal,130-128,-106,-107
gs,no,123-119,-222,190
cle,bos,103-95,-217,187
sa,lac,111-107,110,-126
bkn,atl,91-96,394,-500
dal,hou,99-111,227,-270
bos,cle,91-99,565,-769
no,gs,87-97,867,-1249
sa,lac,92-107,108,-125
bkn,atl,92-99,550,-769
bos,cle,100-113,660,-999
mil,chi,91-103,322,-400
no,gs,99-106,687,-999
wsh,tor,93-86,159,-185
den,gs,126-133,608,-909
sac,lal,122-99,140,-161
ind,mem,83-95,-140,119
orl,bkn,88-101,366,-476
atl,chi,85-91,181,-217
wsh,cle,108-113,288,-357
por,dal,98-114,220,-263
utah,hou,91-117,614,-833
bos,mil,105-100,202,-243
okc,min,138-113,-1999,1052
sa,no,103-108,-227,188
det,ny,112-90,-434,348
mia,phi,105-101,108,-126
cha,tor,87-92,466,-625
lac,phx,112-101,-666,483
wsh,ind,95-99,280,-344
tor,bos,93-95,-103,-113
mem,gs,107-111,295,-370
den,lac,103-110,1754,-4999
lal,sac,92-102,141,-163
dal,utah,92-109,218,-263
no,min,100-88,-1666,1011
por,okc,90-101,307,-384
ny,atl,112-108,1121,-1999
chi,bkn,113-86,-129,110
orl,mia,93-100,202,-243
hou,cha,100-90,-769,559
det,cle,97-109,293,-370
mil,phi,107-97,-163,141
dal,lal,120-106,-227,189
no,hou,114-121,181,-212
phx,sa,91-107,1626,-3333
okc,ind,104-116,127,-149
atl,wsh,99-108,367,-454
sac,den,111-122,357,-454
cha,det,77-116,303,-384
cle,bos,78-117,447,-588
bkn,mil,73-96,-102,-114
min,gs,101-110,2182,-4999
mem,lac,86-94,391,-500
utah,por,111-105,415,-526
phi,chi,107-114,1405,-3333
tor,mia,107-104,137,-158
ny,orl,80-79,547,-769
min,lal,98-106,179,-212
dal,den,144-143,102,-120
mem,utah,89-88,-149,127
sa,hou,104-103,-163,141
phx,no,75-90,350,-434
