lal,utah,111-96,138,-169
cle,bos,87-97,-126,104
orl,atl,105-75,-147,121
phx,sa,110-96,282,-370
utah,lal,103-111,231,-294
sa,phx,102-111,160,-196
utah,lal,99-104,307,-416
mil,atl,74-95,475,-714
den,utah,104-112,229,-294
lal,okc,95-94,-111,-108
phx,por,99-90,-101,-123
utah,den,102-116,291,-384
okc,lal,87-111,268,-344
sa,dal,81-103,193,-243
chi,cle,94-96,1116,-2499
por,phx,88-107,290,-384
atl,mil,104-111,-135,110
den,utah,106-117,118,-147
cle,chi,121-98,-285,220
bos,mia,92-101,100,-128
lal,okc,89-110,-104,-116
phx,por,87-96,-135,110
orl,cha,90-86,-138,112
den,utah,93-105,119,-144
dal,sa,90-94,144,-178
phx,por,108-89,-101,-120
lal,okc,96-101,142,-175
sa,dal,102-88,139,-169
okc,lal,92-95,225,-285
por,phx,90-119,387,-526
mia,bos,77-106,-101,-120
utah,den,114-111,229,-294
por,phx,105-100,350,-476
cha,orl,89-98,476,-714
okc,lal,79-87,326,-434
utah,den,113-126,204,-256
mil,atl,92-102,358,-500
chi,cle,83-96,732,-1111
lal,lac,91-107,-322,248
gs,por,122-116,466,-769
phx,utah,100-86,179,-222
cle,atl,83-99,114,-138
mil,bos,106-95,-208,163
chi,cha,98-89,-133,108
sa,dal,89-96,179,-227
no,hou,123-115,250,-322
bkn,mia,86-94,161,-200
det,min,103-98,-101,-126
mem,okc,105-114,300,-400
phi,orl,111-125,591,-909
ny,tor,113-131,281,-370
ind,wsh,97-98,-135,110
utah,gs,103-94,-384,299
sac,lal,100-106,305,-400
den,phx,101-123,179,-222
bos,chi,93-101,167,-208
dal,lac,117-94,-909,575
okc,por,95-103,102,-125
hou,sac,117-107,114,-140
mem,den,101-123,542,-833
min,sa,111-133,1183,-2499
atl,mil,104-96,-125,102
cha,bkn,105-95,-204,170
tor,det,111-97,112,-135
wsh,ny,103-114,139,-169
orl,ind,118-98,-163,137
mia,phi,107-105,-178,144
okc,gs,117-120,-357,276
hou,phx,106-116,394,-555
min,no,86-114,187,-232
mia,ny,111-98,-270,212
chi,tor,104-88,-140,116
por,lal,91-88,127,-158
orl,cle,98-92,-227,186
gs,lac,104-107,-128,104
dal,sac,126-108,-212,174
sa,den,104-85,225,-294
bos,mil,105-90,104,-126
phi,mem,120-101,208,-270
det,cha,95-99,281,-370
bkn,ind,102-115,574,-909
atl,wsh,105-95,-256,206
dal,por,83-77,183,-227
cha,hou,90-97,125,-153
mem,sa,107-99,517,-833
chi,bkn,116-127,-263,206
lal,min,97-88,-357,276
utah,no,114-103,-400,299
phx,okc,91-96,156,-188
tor,atl,101-107,521,-833
wsh,bos,106-96,577,-909
ind,cle,116-113,-102,-116
det,mia,106-99,582,-909
ny,orl,103-118,606,-999
mil,phi,95-90,-204,167
lal,den,96-98,100,-125
lac,sac,94-116,229,-294
cle,chi,108-109,218,-294
por,lac,93-85,-500,370
sa,phx,101-112,209,-263
mem,dal,84-110,425,-625
utah,hou,96-113,-200,162
bkn,mil,89-108,298,-400
gs,min,116-107,-126,104
cha,no,104-103,-128,106
den,okc,98-94,114,-138
atl,det,88-90,-222,175
phi,mia,95-99,664,-999
ny,ind,105-113,522,-769
wsh,orl,94-121,1030,-2499
bos,tor,115-104,-263,209
sa,sac,95-86,-344,265
okc,utah,139-140,222,-277
mil,chi,79-74,199,-243
hou,mem,113-103,162,-200
bos,ny,101-104,-370,287
atl,cha,100-109,169,-204
tor,cle,101-113,200,-256
det,phi,124-103,161,-196
gs,wsh,94-112,-151,125
ny,lac,113-107,-119,-104
min,okc,108-116,963,-1666
hou,ind,102-133,156,-192
mem,orl,92-107,603,-909
gs,tor,113-112,305,-400
bkn,wsh,99-109,146,-178
sa,lal,100-81,177,-222
cle,bos,113-117,102,-128
por,sac,98-87,-344,268
lac,den,90-98,1183,-3333
okc,dal,121-116,136,-166
phx,mil,98-107,110,-135
cha,chi,88-96,163,-204
mia,min,97-84,-312,244
no,bkn,87-115,-153,125
det,atl,85-91,1040,-1999
tor,phi,128-123,-204,167
ny,gs,117-128,154,-185
utah,lal,92-106,168,-208
orl,sa,100-112,131,-163
atl,cle,88-93,189,-238
phx,det,109-94,-526,384
no,mem,96-107,139,-169
hou,bos,119-114,539,-833
mil,cha,86-87,137,-166
mia,ind,105-96,-108,-112
chi,wsh,95-87,-243,199
por,den,92-109,183,-227
orl,dal,97-82,-136,112
ny,por,90-118,559,-833
gs,utah,104-128,853,-1666
hou,sa,102-119,604,-999
dal,mem,106-102,-128,104
sac,min,99-108,119,-144
wsh,no,96-91,408,-555
okc,bos,109-104,131,-158
phx,bkn,116-105,-333,259
mia,det,98-81,-294,231
lal,atl,92-109,-104,-119
phi,cha,84-103,513,-769
mil,cle,98-101,444,-625
lac,tor,92-114,494,-714
wsh,hou,94-98,259,-344
phx,chi,111-105,-161,127
lac,mil,89-107,575,-909
sac,ind,95-102,238,-312
okc,phi,111-93,-270,211
ny,utah,98-103,643,-999
den,dal,93-109,175,-222
lal,no,100-108,-270,209
sa,bkn,84-90,-357,269
tor,cha,103-101,336,-476
gs,lac,121-103,196,-250
sa,bos,94-73,127,-158
phx,min,111-105,-526,384
por,okc,92-87,147,-181
chi,det,110-103,112,-138
tor,mia,94-97,242,-312
den,orl,97-103,221,-277
ind,atl,84-94,313,-416
sac,cle,90-97,1025,-2499
mem,mil,103-108,147,-181
dal,gs,111-90,-169,134
lal,hou,109-101,-285,220
bkn,chi,83-106,397,-588
por,no,112-101,-166,137
utah,wsh,103-87,-588,400
ny,phx,96-132,555,-833
mia,mil,87-74,121,-147
cle,sa,97-102,-116,-108
det,bkn,110-118,100,-121
lal,okc,75-91,-125,100
sac,bos,86-94,617,-999
wsh,cha,96-107,455,-714
utah,ind,106-122,-238,187
min,orl,97-106,1408,-4999
atl,phi,98-105,-238,186
den,tor,97-96,-250,200
dal,por,89-101,138,-169
lac,hou,99-93,171,-212
mia,chi,103-74,106,-131
mem,gs,110-128,-128,104
lal,sa,92-83,106,-133
phi,mil,101-86,475,-769
cle,no,105-92,-263,204
hou,okc,104-122,301,-400
sac,bkn,79-93,-125,102
orl,atl,84-86,102,-126
den,bos,99-113,165,-204
min,cha,95-108,417,-625
wsh,ind,82-99,344,-476
utah,tor,113-87,-158,131
lac,dal,96-106,480,-714
ind,det,98-83,158,-192
den,ny,104-109,-312,243
cha,wsh,95-86,-294,227
phx,gs,133-131,-208,168
mem,sac,102-85,-133,108
bos,utah,97-110,156,-192
hou,chi,88-98,116,-138
atl,mil,95-98,202,-250
tor,min,106-100,-196,161
dal,no,99-115,-196,159
sa,okc,99-96,175,-217
mia,bkn,99-89,-303,236
orl,phi,109-93,-400,305
por,phx,87-93,225,-285
wsh,lal,92-99,822,-1666
sa,atl,114-119,134,-163
det,cle,79-104,809,-1428
sac,lac,102-89,161,-196
okc,ind,101-121,-208,169
hou,ny,116-112,-163,135
bos,dal,102-93,154,-192
mil,den,102-97,544,-833
no,utah,86-106,401,-588
gs,mem,107-123,421,-588
tor,bkn,100-90,-185,152
cha,mia,71-77,229,-294
chi,phi,98-84,166,-204
min,lal,96-104,1419,-4999
utah,phx,100-110,200,-250
wsh,por,74-76,732,-1249
mil,sac,114-108,-185,149
bos,hou,94-87,-133,108
