Date,Away,Home,Algo proj,Away proj,Home proj,Away odds,Home odds,Diff away,Diff home,Bet,To win,Won,Bet,To win,Won,Bet,To win,Won,Bet,To win,Won
3-1-2015,cleveland-cavaliers,houston-rockets,-51.75%,107,-107,-108,-106,15,1,$100,$94.33962264150944,$194.33962264150944,$100,$94.33962264150944,$194.33962264150944,,,,,,
3-1-2015,new-orleans-pelicans,denver-nuggets,65.42%,-189,189,-185,159,4,30,$100,$54.05405405405405,$154.05405405405406,$100,$54.05405405405405,$154.05405405405406,,,,,,
3-1-2015,philadelphia-76ers,indiana-pacers,-73.15%,272,-272,552,-769,80,297,$100,$552.0,$0,,,,,,,$100,$552.0,$0
3-1-2015,oklahoma-city-thunder,los-angeles-lakers,72.82%,-268,268,-172,149,96,119,$100,$58.139534883720934,$158.13953488372093,$100,$58.139534883720934,$158.13953488372093,,,,$100,$58.139534883720934,$158.13953488372093
3-1-2015,portland-trail-blazers,sacramento-kings,71.84%,-255,255,-384,305,129,50,$100,$305.0,$0,,,,,,,$100,$305.0,$0
,,,,,,,,,,$800,$-109.43317497533747,-13.679146871917183%,$500,$190.56682502466253,38.11336500493251%,$100,$-100,-100.0%,$300,$-141.86046511627907,-47.286821705426355%
,,,,,,,,,,,,,,,,,,,,,,,,
3-2-2015,golden-state-warriors,brooklyn-nets,78.99%,-376,376,-232,195,144,181,$100,$43.10344827586207,$0,$100,$43.10344827586207,$0,,,,$100,$43.10344827586207,$0
3-2-2015,new-orleans-pelicans,dallas-mavericks,-64.14%,179,-179,293,-357,114,178,$100,$293.0,$0,,,,,,,$100,$293.0,$0
3-2-2015,los-angeles-clippers,minnesota-timberwolves,82.24%,-463,463,-256,213,7,50,$100,$39.0625,$139.0625,$100,$39.0625,$139.0625,,,,,,
3-2-2015,phoenix-suns,miami-heat,57.7%,-136,136,108,-126,44,62,$100,$108.0,$0,$100,$108.0,$0,$100,$108.0,$0,,,
3-2-2015,toronto-raptors,philadelphia-76ers,81.37%,-437,437,-500,388,63,49,,,,,,,,,,,,
,,,,,,,,,,$400,$-260.9375,-65.234375%,$300,$-160.9375,-53.645833333333336%,$100,$-100,-100.0%,$200,$-200,-100.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-3-2015,houston-rockets,atlanta-hawks,-67.7%,210,-210,334,-416,124,6,$100,$334.0,$0,,,,,,,$100,$334.0,$0
3-3-2015,boston-celtics,cleveland-cavaliers,-74.09%,286,-286,554,-769,68,283,$100,$554.0,$0,,,,,,,$100,$554.0,$0
3-3-2015,los-angeles-lakers,charlotte-hornets,-63.12%,171,-171,342,-434,171,63,$100,$342.0,$0,,,,,,,$100,$342.0,$0
3-3-2015,washington-wizards,chicago-bulls,-66.03%,194,-194,-119,100,113,94,$100,$100.0,$200.0,$100,$100.0,$200.0,$100,$100.0,$200.0,$100,$100.0,$200.0
3-3-2015,milwaukee-bucks,denver-nuggets,66.71%,-200,200,-227,188,27,12,,,,,,,,,,,,
3-3-2015,utah-jazz,memphis-grizzlies,-77.62%,347,-347,259,-312,88,35,$100,$32.05128205128205,$0,$100,$32.05128205128205,$0,,,,,,
3-3-2015,sacramento-kings,new-york-knicks,-51.54%,106,-106,-185,160,91,66,$100,$160.0,$0,$100,$160.0,$0,$100,$160.0,$0,$100,$160.0,$0
,,,,,,,,,,$600,$-400.0,-66.66666666666666%,$300,$-100.0,-33.33333333333333%,$200,$0.0,0.0%,$500,$-300.0,-60.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-4-2015,utah-jazz,boston-celtics,51.22%,-105,105,102,-117,7,22,$100,$102.0,$0,$100,$102.0,$0,$100,$102.0,$0,,,
3-4-2015,charlotte-hornets,brooklyn-nets,56.81%,-132,132,190,-227,122,159,$100,$190.0,$290.0,$100,$190.0,$290.0,$100,$190.0,$290.0,$100,$190.0,$290.0
3-4-2015,cleveland-cavaliers,toronto-raptors,51.68%,-107,107,-204,173,97,66,$100,$173.0,$0,,,,,,,$100,$173.0,$0
3-4-2015,denver-nuggets,minnesota-timberwolves,-51.55%,106,-106,238,-285,132,179,$100,$238.0,$338.0,,,,,,,$100,$238.0,$338.0
3-4-2015,detroit-pistons,new-orleans-pelicans,-65.58%,191,-191,174,-208,17,17,,,,,,,,,,,,
3-4-2015,milwaukee-bucks,golden-state-warriors,-77.56%,346,-346,933,-1428,387,882,$100,$933.0,$0,,,,,,,$100,$933.0,$0
3-4-2015,memphis-grizzlies,houston-rockets,-50.86%,104,-104,136,-158,32,54,$100,$136.0,$236.0,,,,,,,,,
3-4-2015,new-york-knicks,indiana-pacers,-77.2%,339,-339,884,-1428,345,889,$100,$884.0,$0,,,,,,,$100,$884.0,$0
3-4-2015,portland-trail-blazers,los-angeles-clippers,-70.36%,237,-237,-114,-102,151,135,$100,$98.0392156862745,$0,$100,$98.0392156862745,$0,,,,$100,$98.0392156862745,$0
3-4-2015,los-angeles-lakers,miami-heat,-64.85%,184,-184,390,-500,6,116,$100,$390.0,$0,,,,,,,,,
3-4-2015,philadelphia-76ers,oklahoma-city-thunder,-87.55%,703,-703,1220,-2499,317,1596,$100,$1220.0,$0,,,,,,,$100,$1220.0,$0
3-4-2015,phoenix-suns,orlando-magic,65.01%,-186,186,-181,156,5,30,$100,$55.248618784530386,$155.24861878453038,$100,$55.248618784530386,$155.24861878453038,,,,,,
3-4-2015,sacramento-kings,san-antonio-spurs,-77.09%,336,-336,494,-666,158,130,$100,$494.00000000000006,$0,,,,,,,$100,$494.00000000000006,$0
,,,,,,,,,,$1200,$-180.75138121546956,-15.062615101289131%,$400,$45.24861878453038,11.312154696132595%,$200,$90.0,45.0%,$800,$-172.0,-21.5%
,,,,,,,,,,,,,,,,,,,,,,,,
3-6-2015,cleveland-cavaliers,atlanta-hawks,-71.04%,245,-245,-119,102,164,147,$100,$102.0,$202.0,$100,$102.0,$202.0,$100,$102.0,$202.0,$100,$102.0,$202.0
3-6-2015,boston-celtics,new-orleans-pelicans,-68.61%,219,-219,249,-303,30,84,$100,$249.00000000000003,$349.0,,,,,,,,,
3-6-2015,phoenix-suns,brooklyn-nets,57.93%,-138,138,118,-136,56,74,$100,$118.0,$218.0,$100,$118.0,$218.0,$100,$118.0,$218.0,$100,$118.0,$218.0
3-6-2015,toronto-raptors,charlotte-hornets,62.55%,-167,167,-102,-114,65,81,$100,$98.0392156862745,$0,$100,$98.0392156862745,$0,,,,$100,$98.0392156862745,$0
3-6-2015,chicago-bulls,indiana-pacers,63.28%,-172,172,195,-232,167,204,$100,$195.0,$0,$100,$195.0,$0,$100,$195.0,$0,$100,$195.0,$0
3-6-2015,dallas-mavericks,golden-state-warriors,-71.48%,251,-251,569,-833,118,382,$100,$569.0,$0,,,,,,,$100,$569.0,$0
3-6-2015,denver-nuggets,san-antonio-spurs,-78.48%,365,-365,565,-769,200,204,$100,$565.0,$0,,,,,,,$100,$565.0,$0
3-6-2015,detroit-pistons,houston-rockets,-72.84%,268,-268,276,-333,8,65,$100,$276.0,$0,,,,,,,,,
3-6-2015,los-angeles-lakers,memphis-grizzlies,-84.67%,552,-552,580,-833,28,81,$100,$580.0,$0,,,,,,,,,
3-6-2015,miami-heat,washington-wizards,-51.16%,105,-105,185,-217,80,112,$100,$185.0,$0,,,,,,,$100,$185.0,$0
3-6-2015,sacramento-kings,orlando-magic,51.31%,-105,105,-158,136,53,31,$100,$136.0,$236.0,,,,,,,,,
3-6-2015,utah-jazz,philadelphia-76ers,71.83%,-255,255,-322,261,67,6,$100,$261.0,$0,,,,,,,,,
,,,,,,,,,,$1200,$-195.0,-16.25%,$400,$20.0,5.0%,$300,$120.0,40.0%,$700,$-280.0,-40.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-7-2015,atlanta-hawks,philadelphia-76ers,89.55%,-857,857,-344,281,313,376,$100,$29.069767441860467,$0,$100,$29.069767441860467,$0,,,,$100,$29.069767441860467,$0
3-7-2015,phoenix-suns,cleveland-cavaliers,-75.78%,313,-313,513,-714,200,201,$100,$513.0,$0,,,,,,,$100,$513.0,$0
3-7-2015,houston-rockets,denver-nuggets,70.52%,-239,239,-175,150,64,89,$100,$57.142857142857146,$157.14285714285714,$100,$57.142857142857146,$157.14285714285714,,,,$100,$57.142857142857146,$157.14285714285714
3-7-2015,indiana-pacers,new-york-knicks,77.94%,-353,353,-454,354,101,1,$100,$354.0,$0,,,,,,,,,
3-7-2015,memphis-grizzlies,new-orleans-pelicans,60.82%,-155,155,102,-120,57,75,$100,$102.0,$0,$100,$102.0,$0,$100,$102.0,$0,$100,$102.0,$0
3-7-2015,sacramento-kings,miami-heat,-60.16%,151,-151,-101,-113,52,38,$100,$88.49557522123895,$188.49557522123894,$100,$88.49557522123895,$188.49557522123894,,,,,,
3-7-2015,washington-wizards,milwaukee-bucks,-69.84%,232,-232,161,-188,71,44,$100,$53.19148936170213,$153.19148936170214,$100,$53.19148936170213,$153.19148936170214,,,,,,
3-7-2015,portland-trail-blazers,minnesota-timberwolves,82.29%,-465,465,-217,183,48,82,$100,$46.082949308755765,$0,$100,$46.082949308755765,$0,,,,$100,$46.082949308755765,$0
,,,,,,,,,,$800,$-301.17007827420184,-37.64625978427523%,$600,$-101.17007827420184,-16.86167971236697%,$100,$-100,-100.0%,$500,$-342.8571428571429,-68.57142857142858%
,,,,,,,,,,,,,,,,,,,,,,,,
3-8-2015,boston-celtics,orlando-magic,58.7%,-142,142,-140,122,2,20,$100,$71.42857142857143,$0,$100,$71.42857142857143,$0,,,,,,
3-8-2015,utah-jazz,brooklyn-nets,59.53%,-147,147,108,-126,55,73,$100,$108.0,$208.0,$100,$108.0,$208.0,$100,$108.0,$208.0,$100,$108.0,$208.0
3-8-2015,charlotte-hornets,detroit-pistons,58.1%,-139,139,-113,-103,26,42,$100,$88.49557522123895,$188.49557522123894,$100,$88.49557522123895,$188.49557522123894,,,,,,
3-8-2015,chicago-bulls,san-antonio-spurs,-65.38%,189,-189,405,-526,16,137,$100,$405.0,$0,,,,,,,,,
3-8-2015,dallas-mavericks,los-angeles-lakers,76.23%,-321,321,-333,275,12,46,,,,,,,,,,,,
3-8-2015,los-angeles-clippers,golden-state-warriors,-70.94%,244,-244,340,-416,96,172,$100,$340.0,$0,,,,,,,$100,$340.0,$0
3-8-2015,toronto-raptors,oklahoma-city-thunder,-66.83%,201,-201,229,-277,28,76,$100,$229.0,$0,,,,,,,,,
,,,,,,,,,,$600,$-203.50442477876106,-33.91740412979351%,$300,$96.49557522123894,32.16519174041298%,$100,$108.0,108.0%,$200,$8.0,4.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-9-2015,sacramento-kings,atlanta-hawks,-86.29%,629,-629,557,-769,72,140,,,,,,,,,,,,
3-9-2015,boston-celtics,miami-heat,-58.75%,142,-142,121,-140,21,2,$100,$71.42857142857143,$0,$100,$71.42857142857143,$0,,,,,,
3-9-2015,washington-wizards,charlotte-hornets,-72.56%,264,-264,120,-138,144,126,$100,$72.46376811594203,$0,$100,$72.46376811594203,$0,,,,$100,$72.46376811594203,$0
3-9-2015,memphis-grizzlies,chicago-bulls,56.26%,-129,129,-222,186,93,57,$100,$186.0,$0,,,,,,,$100,$186.0,$0
3-9-2015,new-york-knicks,denver-nuggets,-67.02%,203,-203,428,-555,25,152,$100,$428.0,$0,,,,,,,,,
3-9-2015,golden-state-warriors,phoenix-suns,72.19%,-260,260,-232,196,28,64,$100,$43.10344827586207,$143.10344827586206,$100,$43.10344827586207,$143.10344827586206,,,,,,
3-9-2015,minnesota-timberwolves,los-angeles-clippers,-85.1%,571,-571,278,-333,93,38,$100,$30.03003003003003,$130.03003003003002,$100,$30.03003003003003,$130.03003003003002,,,,,,
3-9-2015,new-orleans-pelicans,milwaukee-bucks,-63.12%,171,-171,-121,104,92,75,$100,$104.0,$0,$100,$104.0,$0,$100,$104.0,$0,$100,$104.0,$0
,,,,,,,,,,$700,$-426.8665216941079,-60.98093167058685%,$500,$-226.86652169410792,-45.37330433882158%,$100,$-100,-100.0%,$300,$-300,-100.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-10-2015,new-orleans-pelicans,brooklyn-nets,61.2%,-158,158,123,-144,81,102,$100,$123.0,$223.0,$100,$123.0,$223.0,$100,$123.0,$223.0,$100,$123.0,$223.0
3-10-2015,cleveland-cavaliers,dallas-mavericks,53.13%,-113,113,-181,154,68,41,$100,$154.0,$0,,,,,,,,,
3-10-2015,detroit-pistons,los-angeles-lakers,60.2%,-151,151,-163,141,12,10,,,,,,,,,,,,
3-10-2015,orlando-magic,indiana-pacers,-74.63%,294,-294,315,-400,21,106,$100,$315.0,$0,,,,,,,,,
3-10-2015,new-york-knicks,utah-jazz,-80.04%,401,-401,841,-1249,240,648,$100,$841.0,$0,,,,,,,$100,$841.0,$0
3-10-2015,toronto-raptors,san-antonio-spurs,-69.18%,224,-224,247,-303,23,79,$100,$247.00000000000003,$0,,,,,,,,,
,,,,,,,,,,$500,$-277.0,-55.400000000000006%,$100,$123.0,123.0%,$100,$123.0,123.0%,$200,$23.0,11.5%
,,,,,,,,,,,,,,,,,,,,,,,,
3-11-2015,atlanta-hawks,denver-nuggets,78.25%,-360,360,-303,247,57,113,$100,$33.00330033003301,$0,$100,$33.00330033003301,$0,,,,$100,$33.00330033003301,$0
3-11-2015,memphis-grizzlies,boston-celtics,69.34%,-226,226,-270,223,44,3,,,,,,,,,,,,
3-11-2015,brooklyn-nets,miami-heat,-54.84%,121,-121,154,-178,33,57,$100,$154.0,$0,,,,,,,,,
3-11-2015,sacramento-kings,charlotte-hornets,-65.92%,193,-193,303,-384,110,191,$100,$303.0,$403.0,,,,,,,$100,$303.0,$403.0
3-11-2015,chicago-bulls,philadelphia-76ers,79.3%,-383,383,-270,222,113,161,$100,$37.03703703703704,$137.03703703703704,$100,$37.03703703703704,$137.03703703703704,,,,$100,$37.03703703703704,$137.03703703703704
3-11-2015,detroit-pistons,golden-state-warriors,-85.87%,608,-608,1093,-1999,285,1191,$100,$1093.0,$0,,,,,,,$100,$1093.0,$0
3-11-2015,houston-rockets,portland-trail-blazers,-66.53%,199,-199,117,-136,82,63,$100,$73.52941176470588,$173.52941176470588,$100,$73.52941176470588,$173.52941176470588,,,,$100,$73.52941176470588,$173.52941176470588
3-11-2015,los-angeles-clippers,oklahoma-city-thunder,-67.96%,212,-212,223,-270,11,58,$100,$223.0,$323.0,,,,,,,,,
3-11-2015,orlando-magic,milwaukee-bucks,-77.42%,343,-343,303,-370,40,27,,,,,,,,,,,,
3-11-2015,minnesota-timberwolves,phoenix-suns,-75.89%,315,-315,171,-200,144,115,$100,$50.0,$150.0,$100,$50.0,$150.0,,,,$100,$50.0,$150.0
,,,,,,,,,,$800,$386.5664488017428,48.32080610021785%,$400,$60.56644880174292,15.14161220043573%,$0,$0,0%,$600,$263.5664488017429,43.92774146695715%
,,,,,,,,,,,,,,,,,,,,,,,,
3-12-2015,cleveland-cavaliers,san-antonio-spurs,-68.27%,215,-215,-117,100,132,115,$100,$100.0,$0,$100,$100.0,$0,$100,$100.0,$0,$100,$100.0,$0
3-12-2015,houston-rockets,utah-jazz,65.23%,-188,188,-136,118,52,70,$100,$73.52941176470588,$0,$100,$73.52941176470588,$0,,,,$100,$73.52941176470588,$0
3-12-2015,milwaukee-bucks,indiana-pacers,-73.18%,273,-273,248,-303,25,30,,,,,,,,,,,,
3-12-2015,new-york-knicks,los-angeles-lakers,-69.67%,230,-230,235,-285,5,55,$100,$235.0,$335.0,,,,,,,,,
3-12-2015,memphis-grizzlies,washington-wizards,52.73%,-112,112,315,-400,227,312,$100,$315.0,$0,$100,$315.0,$0,$100,$315.0,$0,$100,$315.0,$0
,,,,,,,,,,$400,$-65.0,-16.25%,$300,$-300,-100.0%,$200,$-200,-100.0%,$300,$-300,-100.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-13-2015,atlanta-hawks,phoenix-suns,66.42%,-198,198,-263,219,65,21,$100,$219.0,$0,,,,,,,,,
3-13-2015,orlando-magic,boston-celtics,-72.28%,261,-261,179,-212,82,49,$100,$47.16981132075472,$147.16981132075472,$100,$47.16981132075472,$147.16981132075472,,,,$100,$47.16981132075472,$147.16981132075472
3-13-2015,chicago-bulls,charlotte-hornets,64.34%,-180,180,-106,-111,74,91,$100,$94.33962264150944,$0,$100,$94.33962264150944,$0,,,,$100,$94.33962264150944,$0
3-13-2015,los-angeles-clippers,dallas-mavericks,53.7%,-116,116,119,-136,35,52,$100,$119.0,$0,$100,$119.0,$0,$100,$119.0,$0,,,
3-13-2015,golden-state-warriors,denver-nuggets,82.76%,-480,480,125,-147,405,427,$100,$125.0,$0,$100,$125.0,$0,$100,$125.0,$0,$100,$125.0,$0
3-13-2015,detroit-pistons,portland-trail-blazers,-82.53%,472,-472,298,-370,174,102,$100,$27.027027027027025,$127.02702702702703,$100,$27.027027027027025,$127.02702702702703,,,,$100,$27.027027027027025,$127.02702702702703
3-13-2015,miami-heat,toronto-raptors,50.5%,-102,102,175,-208,77,110,$100,$175.0,$0,$100,$175.0,$0,$100,$175.0,$0,$100,$175.0,$0
3-13-2015,minnesota-timberwolves,oklahoma-city-thunder,-83.67%,512,-512,455,-588,57,76,,,,,,,,,,,,
3-13-2015,sacramento-kings,philadelphia-76ers,62.49%,-167,167,-185,156,18,11,,,,,,,,,,,,
,,,,,,,,,,$700,$-425.80316165221825,-60.82902309317404%,$600,$-325.80316165221825,-54.30052694203638%,$300,$-300,-100.0%,$500,$-225.80316165221825,-45.16063233044365%
,,,,,,,,,,,,,,,,,,,,,,,,
3-14-2015,boston-celtics,indiana-pacers,-69.18%,224,-224,322,-400,98,176,$100,$322.0,$422.0,,,,,,,$100,$322.0,$422.0
3-14-2015,brooklyn-nets,philadelphia-76ers,64.28%,-180,180,-277,229,97,49,$100,$229.0,$0,,,,,,,$100,$229.0,$0
3-14-2015,detroit-pistons,utah-jazz,-73.52%,278,-278,298,-370,20,92,$100,$298.0,$0,,,,,,,,,
3-14-2015,new-york-knicks,golden-state-warriors,-94.47%,1708,-1708,1748,-4999,40,3091,$100,$1748.0,$0,,,,,,,,,
3-14-2015,milwaukee-bucks,memphis-grizzlies,-73.59%,279,-279,234,-277,45,2,$100,$36.101083032490976,$136.10108303249098,$100,$36.101083032490976,$136.10108303249098,,,,,,
3-14-2015,sacramento-kings,washington-wizards,-74.15%,287,-287,445,-588,158,101,$100,$445.0,$0,,,,,,,$100,$445.0,$0
,,,,,,,,,,$600,$-41.89891696750897,-6.983152827918161%,$100,$36.101083032490976,36.101083032490976%,$0,$0,0%,$300,$122.0,40.666666666666664%
,,,,,,,,,,,,,,,,,,,,,,,,
3-15-2015,atlanta-hawks,los-angeles-lakers,84.18%,-532,532,-277,229,55,103,$100,$36.101083032490976,$136.10108303249098,$100,$36.101083032490976,$136.10108303249098,,,,$100,$36.101083032490976,$136.10108303249098
3-15-2015,chicago-bulls,oklahoma-city-thunder,-67.15%,204,-204,258,-312,54,108,$100,$258.0,$0,,,,,,,$100,$258.0,$0
3-15-2015,cleveland-cavaliers,orlando-magic,75.23%,-304,304,-625,461,121,157,$100,$461.00000000000006,$0,,,,,,,$100,$461.00000000000006,$0
3-15-2015,denver-nuggets,new-orleans-pelicans,-72.09%,258,-258,281,-344,23,86,$100,$281.0,$381.0,,,,,,,,,
3-15-2015,houston-rockets,los-angeles-clippers,-65.31%,188,-188,169,-196,19,8,,,,,,,,,,,,
3-15-2015,minnesota-timberwolves,san-antonio-spurs,-85.84%,606,-606,948,-1428,142,622,$100,$948.0,$0,,,,,,,$100,$948.0,$0
3-15-2015,new-york-knicks,phoenix-suns,-79.03%,377,-377,578,-833,1,256,$100,$578.0,$0,,,,,,,,,
3-15-2015,portland-trail-blazers,toronto-raptors,50.45%,-102,102,104,-120,6,22,$100,$104.0,$204.0,$100,$104.0,$204.0,$100,$104.0,$204.0,,,
,,,,,,,,,,$700,$21.101083032491033,3.014440433213005%,$200,$140.10108303249098,70.05054151624549%,$100,$104.0,104.0%,$400,$-263.898916967509,-65.97472924187726%
,,,,,,,,,,,,,,,,,,,,,,,,
3-16-2015,atlanta-hawks,sacramento-kings,79.69%,-392,392,-188,161,4,31,$100,$53.19148936170213,$153.19148936170214,$100,$53.19148936170213,$153.19148936170214,,,,,,
3-16-2015,philadelphia-76ers,boston-celtics,-81.63%,444,-444,334,-416,110,28,$100,$24.038461538461537,$124.03846153846153,$100,$24.038461538461537,$124.03846153846153,,,,,,
3-16-2015,brooklyn-nets,minnesota-timberwolves,65.41%,-189,189,-192,165,3,24,,,,,,,,,,,,
3-16-2015,charlotte-hornets,utah-jazz,50.3%,-101,101,152,-178,53,79,$100,$152.0,$0,$100,$152.0,$0,$100,$152.0,$0,$100,$152.0,$0
3-16-2015,cleveland-cavaliers,miami-heat,66.71%,-200,200,-238,199,38,1,,,,,,,,,,,,
3-16-2015,oklahoma-city-thunder,dallas-mavericks,-66.03%,194,-194,202,-243,8,49,$100,$202.0,$0,,,,,,,,,
3-16-2015,denver-nuggets,memphis-grizzlies,-80.12%,403,-403,687,-999,84,396,$100,$687.0,$0,,,,,,,$100,$687.0,$0
3-16-2015,los-angeles-lakers,golden-state-warriors,-92.21%,1184,-1184,1978,-4999,594,3615,$100,$1978.0,$0,,,,,,,$100,$1978.0,$0
3-16-2015,toronto-raptors,indiana-pacers,-72.78%,267,-267,173,-204,94,63,$100,$49.01960784313725,$0,$100,$49.01960784313725,$0,,,,$100,$49.01960784313725,$0
3-16-2015,portland-trail-blazers,washington-wizards,-50.97%,104,-104,-102,-114,6,10,,,,,,,,,,,,
,,,,,,,,,,$700,$-422.77004909983634,-60.39572129997662%,$400,$-122.77004909983634,-30.692512274959082%,$100,$-100,-100.0%,$400,$-400,-100.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-17-2015,charlotte-hornets,los-angeles-clippers,-70.41%,238,-238,454,-588,16,150,$100,$454.0,$0,,,,,,,,,
3-17-2015,memphis-grizzlies,detroit-pistons,75.52%,-308,308,-192,164,116,144,$100,$52.083333333333336,$0,$100,$52.083333333333336,$0,,,,$100,$52.083333333333336,$0
3-17-2015,orlando-magic,houston-rockets,-82.12%,459,-459,515,-714,56,55,$100,$515.0,$0,,,,,,,$100,$515.0,$0
3-17-2015,milwaukee-bucks,new-orleans-pelicans,-64.54%,182,-182,254,-312,72,130,$100,$254.0,$0,,,,,,,$100,$254.0,$0
3-17-2015,san-antonio-spurs,new-york-knicks,84.19%,-533,533,-2499,1260,1766,527,$100,$1260.0,$1360.0,,,,,,,$100,$1260.0,$1360.0
,,,,,,,,,,$500,$860.0,172.0%,$100,$-100,-100.0%,$0,$0,0%,$400,$960.0,240.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-18-2015,atlanta-hawks,golden-state-warriors,-64.32%,180,-180,242,-294,62,114,$100,$242.0,$0,,,,,,,$100,$242.0,$0
3-18-2015,boston-celtics,oklahoma-city-thunder,-71.44%,250,-250,236,-285,14,35,,,,,,,,,,,,
3-18-2015,brooklyn-nets,cleveland-cavaliers,-72.03%,258,-258,608,-833,150,375,$100,$608.0,$0,,,,,,,$100,$608.0,$0
3-18-2015,indiana-pacers,chicago-bulls,50.42%,-102,102,-101,-114,1,16,$100,$99.00990099009901,$0,$100,$99.00990099009901,$0,,,,,,
3-18-2015,orlando-magic,dallas-mavericks,-81.7%,446,-446,747,-1111,101,465,$100,$747.0,$0,,,,,,,$100,$747.0,$0
3-18-2015,detroit-pistons,philadelphia-76ers,65.9%,-193,193,-105,-111,88,104,$100,$95.23809523809524,$0,$100,$95.23809523809524,$0,,,,$100,$95.23809523809524,$0
3-18-2015,los-angeles-clippers,sacramento-kings,74.68%,-295,295,-454,354,159,59,$100,$354.0,$0,,,,,,,$100,$354.0,$0
3-18-2015,portland-trail-blazers,miami-heat,68.06%,-213,213,-138,119,75,94,$100,$72.46376811594203,$0,$100,$72.46376811594203,$0,,,,$100,$72.46376811594203,$0
3-18-2015,san-antonio-spurs,milwaukee-bucks,54.02%,-117,117,-250,206,133,89,$100,$206.0,$0,,,,,,,$100,$206.0,$0
3-18-2015,minnesota-timberwolves,toronto-raptors,-83.9%,521,-521,528,-714,7,193,$100,$528.0,$0,,,,,,,,,
3-18-2015,washington-wizards,utah-jazz,-59.62%,148,-148,129,-151,19,3,,,,,,,,,,,,
,,,,,,,,,,$900,$-900,-100.0%,$300,$-300,-100.0%,$0,$0,0%,$700,$-700,-100.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-19-2015,denver-nuggets,houston-rockets,-78.22%,359,-359,252,-303,107,56,$100,$33.00330033003301,$133.003300330033,$100,$33.00330033003301,$133.003300330033,,,,$100,$33.00330033003301,$133.003300330033
3-19-2015,utah-jazz,los-angeles-lakers,66.67%,-200,200,-188,160,12,40,$100,$53.19148936170213,$153.19148936170214,$100,$53.19148936170213,$153.19148936170214,,,,,,
3-19-2015,minnesota-timberwolves,new-york-knicks,-61.88%,162,-162,110,-128,52,34,$100,$78.125,$0,$100,$78.125,$0,,,,,,
3-19-2015,new-orleans-pelicans,phoenix-suns,-50.43%,102,-102,127,-149,25,47,$100,$127.0,$0,,,,,,,,,
,,,,,,,,,,$400,$-113.80521030826486,-28.45130257706622%,$300,$-13.805210308264861,-4.6017367694216205%,$0,$0,0%,$100,$33.003300330033,33.003300330033%
,,,,,,,,,,,,,,,,,,,,,,,,
3-20-2015,atlanta-hawks,oklahoma-city-thunder,54.91%,-122,122,100,-116,22,38,$100,$100.0,$0,$100,$100.0,$0,$100,$100.0,$0,,,
3-20-2015,boston-celtics,san-antonio-spurs,-74.38%,290,-290,355,-454,65,164,$100,$355.0,$0,,,,,,,$100,$355.0,$0
3-20-2015,milwaukee-bucks,brooklyn-nets,58.6%,-142,142,112,-131,54,73,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0,$100,$112.00000000000001,$0
3-20-2015,charlotte-hornets,sacramento-kings,61.42%,-159,159,-204,173,45,14,$100,$173.0,$273.0,,,,,,,,,
3-20-2015,toronto-raptors,chicago-bulls,-60.67%,154,-154,102,-120,52,34,$100,$83.33333333333334,$183.33333333333334,$100,$83.33333333333334,$183.33333333333334,,,,,,
3-20-2015,indiana-pacers,cleveland-cavaliers,-74.58%,293,-293,462,-588,169,95,$100,$462.0,$0,,,,,,,$100,$462.0,$0
3-20-2015,memphis-grizzlies,dallas-mavericks,-59.26%,145,-145,124,-144,21,1,$100,$69.44444444444444,$0,$100,$69.44444444444444,$0,,,,,,
3-20-2015,denver-nuggets,miami-heat,-65.92%,193,-193,285,-344,92,151,$100,$285.0,$0,,,,,,,$100,$285.0,$0
3-20-2015,new-orleans-pelicans,golden-state-warriors,-79.65%,391,-391,991,-1666,400,1075,$100,$991.0,$0,,,,,,,$100,$991.0,$0
3-20-2015,washington-wizards,los-angeles-clippers,-72.56%,264,-264,246,-303,18,39,,,,,,,,,,,,
3-20-2015,new-york-knicks,philadelphia-76ers,-64.56%,182,-182,202,-243,20,61,$100,$202.0,$0,,,,,,,,,
3-20-2015,portland-trail-blazers,orlando-magic,78.15%,-358,358,-370,300,12,58,,,,,,,,,,,,
,,,,,,,,,,$1000,$-543.6666666666666,-54.36666666666666%,$400,$-216.66666666666666,-54.166666666666664%,$200,$-200,-100.0%,$500,$-500,-100.0%
,,,,,,,,,,,,,,,,,,,,,,,,
3-21-2015,brooklyn-nets,indiana-pacers,-63.59%,175,-175,315,-400,140,25,$100,$315.0,$415.0,,,,,,,$100,$315.0,$415.0
3-21-2015,chicago-bulls,detroit-pistons,70.34%,-237,237,-153,133,84,104,$100,$65.359477124183,$0,$100,$65.359477124183,$0,,,,$100,$65.359477124183,$0
