,dal,cgy,-53.83,cgy,dal,3-Apr,1,,116.5908599,-116.5908599
,chi,phi,60.85,chi,phi,4-Jan,3,,-155.4278416,155.4278416
,col,edm,60.04,col,edm,4-Mar,3,,-150.2502503,150.2502503
,,,,,,,,,,
3/24/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ana,cbj,60.58,ana,cbj,5-Mar,3,,-153.6783359,153.6783359
,ari,det,-63.3,det,ari,4-May,3,,172.479564,-172.479564
,fla,tb,-62.02,tb,tb,4-Mar,,3,163.2964718,-163.2964718
,la,nyr,-60.97,nyr,la,2-Apr,3,,156.2131694,-156.2131694
,min,nyi,52.23,min,min,1-Feb,,1,-109.3364036,109.3364036
,mtl,nsh,-52.47,nsh,nsh,3-Feb,,1,110.3934357,-110.3934357
,stl,pit,53.41,stl,stl,2-Mar,,1,-114.6383344,114.6383344
,wpg,van,-55.43,van,van,5-Feb,,2,124.3661656,-124.3661656
,,,,,,,,,,
3/23/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,buf,dal,-61.53,dal,dal,4-Mar,,3,159.9428126,-159.9428126
,col,cgy,-56.17,cgy,cgy,3-Feb,,2,128.1542323,-128.1542323
,chi,car,61.62,chi,chi,1-Mar,,3,-160.552371,160.552371
,wpg,edm,61.78,wpg,wpg,1-Apr,,3,-161.6431188,161.6431188
,la,nj,-51.32,nj,la,1-Mar,1,,105.4231717,-105.4231717
,min,tor,61.63,min,min,1-Feb,,3,-160.6202763,160.6202763
,sj,ott,-54.05,ott,ott,5-Feb,,1,117.6278564,-117.6278564
,,,,,,,,,,
3/22/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ana,nyr,-50.42,nyr,nyr,7-Feb,,1,101.6942315,-101.6942315
,van,ari,63.88,van,van,1-Mar,,3,-176.854928,176.854928
,bos,tb,-60.2,tb,tb,5-Mar,,3,151.2562814,-151.2562814
,stl,det,54.34,stl,det,2-Jan,1,,-119.0100745,119.0100745
,,,,,,,,,,
3/21/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,pit,ari,62.91,pit,pit,1-Mar,,3,-169.6144513,169.6144513
,bos,fla,53.86,bos,fla,2-Jan,1,,-116.7316862,116.7316862
,buf,nsh,-64.19,nsh,nsh,0-3,,3,179.2516057,-179.2516057
,cbj,cgy,-56.21,cgy,cbj,2-Mar,2,,128.3626399,-128.3626399
,nyr,car,62.19,nyr,nyr,2-Mar,,3,-164.4802962,164.4802962
,chi,dal,60,chi,dal,0-4,3,,-150,150
,phi,edm,56.95,phi,edm,5-Apr,2,,-132.2880372,132.2880372
,van,la,54.23,van,van,1-Apr,,1,-118.483723,118.483723
,stl,min,50.38,stl,min,6-Mar,1,,-101.5316405,101.5316405
,sj,mtl,-56.7,mtl,mtl,0-2,,2,130.9468822,-130.9468822
,nyi,nj,57.18,nyi,nyi,Mar-00,,2,-133.535731,133.535731
,tor,ott,-62.64,ott,ott,5-Mar,,3,167.6659529,-167.6659529
,wsh,wpg,53.86,wsh,wpg,0-3,1,,-116.7316862,116.7316862
,,,,,,,,,,
3/20/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,col,ana,-60.49,ana,ana,3-Feb,,3,153.1004809,-153.1004809
,nj,buf,58.71,nj,nj,1-Mar,,2,-142.1893921,142.1893921
,det,tb,-58.05,tb,tb,3-Jan,,2,138.3790226,-138.3790226
,,,,,,,,,,
3/19/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,col,ari,59.3,col,col,2-May,,2,-145.7002457,145.7002457
,bos,ott,-53.59,ott,ott,6-Apr,,1,115.4708037,-115.4708037
,phi,cgy,-61.67,cgy,cgy,4-Jan,,3,160.8922515,-160.8922515
,car,mtl,-63.76,mtl,mtl,0-4,,3,175.9381898,-175.9381898
,cbj,van,-56.92,van,cbj,2-Jun,2,,132.1262767,-132.1262767
,pit,dal,57.25,pit,dal,2-Jan,2,,-133.9181287,133.9181287
,det,fla,55.77,det,fla,3-Jan,2,,-126.0908885,126.0908885
,wsh,min,-53.11,min,wsh,2-Mar,1,,113.2650885,-113.2650885
,sj,tor,55.55,sj,sj,1-Apr,,2,-124.9718785,124.9718785
,stl,wpg,56.65,stl,wpg,2-Jan,2,,-130.6805075,130.6805075
,,,,,,,,,,
3/18/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,la,ana,-59.7,ana,ana,3-Feb,,2,148.1389578,-148.1389578
,chi,nyr,-53.41,nyr,chi,Jan-00,1,,114.6383344,-114.6383344
,cbj,edm,59.15,cbj,cbj,3-Apr,,2,-144.7980416,144.7980416
,,,,,,,,,,
3/17/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,buf,bos,-64.12,bos,buf,1-Feb,3,,178.7068004,-178.7068004
,stl,cgy,54.23,stl,stl,Apr-00,,1,-118.483723,118.483723
,ott,car,55.66,ott,ott,1-Feb,,2,-125.5299955,125.5299955
,nyi,chi,-53.31,chi,chi,4-Jan,,1,114.178625,-114.178625
,mtl,fla,58.11,mtl,mtl,2-Mar,,2,-138.7204583,138.7204583
,min,nsh,-52.28,nsh,min,2-Mar,1,,109.5557418,-109.5557418
,pit,nj,56.97,pit,nj,0-2,2,,-132.3960028,132.3960028
,phi,van,-61.79,van,van,4-Jan,,3,161.7115938,-161.7115938
,sj,wpg,52.86,sj,wpg,5-Feb,1,,-112.1340687,112.1340687
,,,,,,,,,,
3/16/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ari,la,-61.59,la,la,0-1,,3,160.3488675,-160.3488675
,wsh,buf,63.08,wsh,wsh,3-Apr,,3,-170.8559047,170.8559047
,tor,edm,-50.09,edm,edm,4-Jan,,1,100.3606492,-100.3606492
,mtl,tb,-55.71,tb,tb,4-Feb,,2,125.7846015,-125.7846015
,,,,,,,,,,
3/15/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,nsh,ana,-56.25,ana,ana,4-Feb,,2,128.5714286,-128.5714286
,bos,wsh,50.21,bos,wsh,0-2,1,,-100.8435429,100.8435429
,car,cbj,-50.61,cbj,car,2-Mar,1,,102.4701357,-102.4701357
,stl,dal,59.76,stl,stl,Mar-00,,2,-148.5089463,148.5089463
,det,pit,-54.09,pit,det,1-May,1,,117.817469,-117.817469
,fla,nyr,-60.61,nyr,nyr,2-Jan,,3,153.871541,-153.871541
,phi,ott,-59.19,ott,ott,2-Jan,,2,145.0379809,-145.0379809
,,,,,,,,,,
3/14/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,nj,ari,56.53,nj,nj,1-Apr,,2,-130.0437083,130.0437083
,bos,pit,-52.44,pit,bos,Feb-00,1,,110.2607233,-110.2607233
,nyr,buf,63.22,nyr,nyr,Feb-00,,3,-171.8868951,171.8868951
,cgy,col,55.06,cgy,col,3-Feb,2,,-122.5189141,122.5189141
,fla,car,50.05,fla,fla,Feb-00,,1,-100.2002002,100.2002002
,chi,sj,56.58,chi,chi,2-Jun,,2,-130.3086135,130.3086135
,det,phi,56.86,det,phi,7-Feb,2,,-131.8034307,131.8034307
,nsh,la,-51.03,la,nsh,1-Feb,1,,104.2066571,-104.2066571
,min,stl,-57.16,stl,min,1-Mar,2,,133.426704,-133.426704
,mtl,nyi,-50.52,nyi,mtl,1-Mar,1,,102.1018593,-102.1018593
,wpg,tb,-62.46,tb,wpg,1-Feb,3,,166.3825253,-166.3825253
,tor,van,-62.01,van,van,4-Jan,,3,163.227165,-163.227165
,,,,,,,,,,
3/13/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ana,min,-54.62,min,ana,1-Feb,1,,120.3613927,-120.3613927
,tor,cgy,-61.54,cgy,cgy,6-Mar,,3,160.0104004,-160.0104004
,edm,cbj,-59.15,cbj,cbj,5-Apr,,2,144.7980416,-144.7980416
,dal,wsh,-54.86,wsh,dal,2-Apr,1,,121.5330084,-121.5330084
,ott,nyi,-60.22,nyi,ott,1-Feb,3,,151.3826043,-151.3826043
,,,,,,,,,,
3/12/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,chi,ari,63.12,chi,chi,1-Feb,,3,-171.1496746,171.1496746
,tb,bos,-59.79,bos,bos,3-Feb,,2,148.6943546,-148.6943546
,dal,car,50.03,dal,dal,3-May,,1,-100.120072,100.120072
,nj,col,-52.11,col,col,2-Jan,,1,108.8118605,-108.8118605
,cbj,det,-57.7,det,cbj,1-Mar,2,,136.4066194,-136.4066194
,edm,pit,-64.12,pit,pit,6-Apr,,3,178.7068004,-178.7068004
,wpg,fla,-50.59,fla,fla,4-Feb,,1,102.3881805,-102.3881805
,la,van,-57.55,van,la,Apr-00,2,,135.5712603,-135.5712603
,ott,mtl,-60.03,mtl,ott,2-May,3,,150.1876407,-150.1876407
,nsh,sj,55.43,nsh,sj,0-2,2,,-124.3661656,124.3661656
,phi,stl,-64.2,stl,stl,0-1,,3,179.3296089,-179.3296089
,,,,,,,,,,
3/11/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ana,cgy,54.09,ana,cgy,6-Mar,1,,-117.817469,117.817469
,buf,tor,-61.26,tor,tor,4-Mar,,3,158.1311306,-158.1311306
,nyr,wsh,53.9,nyr,nyr,1-Mar,,1,-116.9197397,116.9197397
,,,,,,,,,,
3/10/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,bos,ott,-54,ott,bos,1-Mar,1,,117.3913043,-117.3913043
,cbj,car,-54.88,car,cbj,3-Apr,1,,121.6312057,-121.6312057
,la,col,-56.04,col,la,2-May,2,,127.4795268,-127.4795268
,dal,phi,-53.8,phi,dal,1-Feb,1,,116.4502165,-116.4502165
,nj,min,-58.9,min,min,6-Feb,,2,143.3090024,-143.3090024
,tb,mtl,-57.23,mtl,tb,Jan-00,2,,133.8087444,-133.8087444
,nyr,nyi,-51.38,nyi,nyr,1-Feb,1,,105.6766763,-105.6766763
,wpg,stl,-58.27,stl,stl,5-Apr,,2,139.6357537,-139.6357537
,,,,,,,,,,
3/9/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ana,van,53.36,ana,van,2-Jan,1,,-114.4082333,114.4082333
,nsh,ari,62.75,nsh,nsh,1-Feb,,3,-168.4563758,168.4563758
,edm,det,-63.88,det,det,5-Feb,,3,176.854928,-176.854928
,nyi,tor,60.51,nyi,nyi,3-Apr,,3,-153.2286655,153.2286655
,pit,sj,59.33,pit,sj,2-Jan,2,,-145.8814851,145.8814851
,,,,,,,,,,
3/8/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,det,bos,-50.1,bos,bos,5-Mar,,1,100.4008016,-100.4008016
,cgy,ott,54.42,cgy,ott,5-Apr,1,,-119.3944713,119.3944713
,edm,car,-58.87,car,car,7-Apr,,2,143.1315342,-143.1315342
,nyr,chi,52.85,nyr,nyr,Jan-00,,1,-112.0890774,112.0890774
,col,min,-58.9,min,col,2-Mar,2,,143.3090024,-143.3090024
,phi,nj,-57.86,nj,nj,5-Feb,,2,137.304224,-137.304224
,,,,,,,,,,
3/7/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,mtl,ari,62.91,mtl,mtl,Feb-00,,3,-169.6144513,169.6144513
,phi,bos,-57.69,bos,bos,3-Feb,,2,136.3507445,-136.3507445
,buf,wsh,-63.76,wsh,wsh,6-Jan,,3,175.9381898,-175.9381898
,col,cbj,53.7,col,col,Apr-00,,1,-115.9827214,115.9827214
,dal,tb,-60.22,tb,tb,5-Apr,,3,151.3826043,-151.3826043
,nyi,fla,59.46,nyi,fla,4-Mar,2,,-146.6699556,146.6699556
,pit,la,50.1,pit,pit,Jan-00,,1,-100.4008016,100.4008016
,wpg,nsh,-59.99,nsh,wpg,1-Mar,2,,149.9375156,-149.9375156
,van,sj,55.13,van,van,2-Mar,,2,-122.8660575,122.8660575
,stl,tor,60.58,stl,stl,1-Jun,,3,-153.6783359,153.6783359
,,,,,,,,,,
3/6/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,pit,ana,-51.48,ana,pit,2-May,1,,106.1005771,-106.1005771
,buf,ott,-61.44,ott,ott,3-Feb,,3,159.3360996,-159.3360996
,cgy,det,53.84,cgy,cgy,2-May,,1,-116.6377816,116.6377816
,min,car,56.89,min,min,1-Mar,,2,-131.9647414,131.9647414
,edm,chi,-63.88,chi,chi,2-Jan,,3,176.854928,-176.854928
,cbj,nj,-56.26,nj,cbj,2-Mar,2,,128.6236854,-128.6236854
,,,,,,,,,,
3/5/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,van,ari,62.91,van,ari,3-Feb,3,,-169.6144513,169.6144513
,cgy,bos,52.92,cgy,cgy,3-Apr,,1,-112.404418,112.404418
,dal,fla,-53.37,fla,dal,3-Apr,1,,114.454214,-114.454214
,mtl,la,52.33,mtl,la,4-Mar,1,,-109.7755402,109.7755402
,min,wsh,-50.56,wsh,min,1-Feb,1,,102.2653722,-102.2653722
,nyi,nsh,-57.69,nsh,nyi,3-Apr,2,,136.3507445,-136.3507445
,stl,phi,59.67,stl,phi,3-Jan,2,,-147.9543764,147.9543764
,tor,tb,-63.57,tb,tb,4-Feb,,3,174.4990393,-174.4990393
,,,,,,,,,,
3/4/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,mtl,ana,50.09,mtl,ana,3-Jan,1,,-100.3606492,100.3606492
,pit,col,56.69,pit,col,3-Jan,2,,-130.8935581,130.8935581
,nyr,det,53.56,nyr,det,2-Jan,1,,-115.3316107,115.3316107
,ott,wpg,-55.04,wpg,ott,1-Mar,2,,122.4199288,-122.4199288
,,,,,,,,,,
3/3/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ana,ari,63.12,ana,ana,1-Apr,,3,-171.1496746,171.1496746
,buf,tb,-64.19,tb,tb,0-3,,3,179.2516057,-179.2516057
,cgy,phi,54.75,cgy,cgy,2-Mar,,1,-120.9944751,120.9944751
,wsh,cbj,56.97,wsh,wsh,3-May,,2,-132.3960028,132.3960028
,nyi,dal,60.93,nyi,dal,3-Feb,3,,-155.9508574,155.9508574
,la,edm,59.3,la,la,2-May,,2,-145.7002457,145.7002457
,tor,fla,-60.82,fla,tor,2-Mar,3,,155.2322614,-155.2322614
,ott,min,-51.76,min,min,3-Feb,,1,107.2968491,-107.2968491
,nsh,nj,60.65,nsh,nj,3-Jan,3,,-154.1296061,154.1296061
,sj,van,-54.63,van,sj,2-Jun,1,,120.4099625,-120.4099625
,,,,,,,,,,
3/2/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,car,chi,-61.43,chi,chi,5-Feb,,3,159.2688618,-159.2688618
,mtl,sj,60.89,mtl,sj,0-4,3,,-155.6890821,155.6890821
,nsh,nyr,-56.58,nyr,nyr,4-Jan,,2,130.3086135,-130.3086135
,,,,,,,,,,
3/1/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ana,dal,60.04,ana,ana,1-Mar,,3,-150.2502503,150.2502503
,cbj,pit,-57.57,pit,pit,5-Mar,,2,135.6823003,-135.6823003
,tb,fla,58.58,tb,fla,4-Mar,2,,-141.4292612,141.4292612
,la,wpg,-52.56,wpg,wpg,5-Feb,,1,110.7925801,-110.7925801
,stl,van,55.97,stl,van,6-May,2,,-127.1178742,127.1178742
,tor,wsh,-62.33,wsh,wsh,0-4,,3,165.4632333,-165.4632333
,,,,,,,,,,
2/28/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ari,bos,-60.09,bos,bos,4-Jan,,3,150.5637685,-150.5637685
,buf,fla,-58.84,fla,fla,5-Mar,,2,142.9543246,-142.9543246
,car,nyi,-64.2,nyi,car,3-May,3,,179.3296089,-179.3296089
,min,col,54.13,min,min,1-Mar,,1,-118.0074123,118.0074123
,nj,cbj,54.01,nj,nj,Feb-00,,1,-117.4385736,117.4385736
,det,nsh,-58.48,nsh,det,3-Apr,2,,140.8477842,-140.8477842
,stl,edm,62.69,stl,stl,1-Feb,,3,-168.0246583,168.0246583
,tor,mtl,-64.12,mtl,mtl,0-4,,3,178.7068004,-178.7068004
,nyr,phi,59.76,nyr,phi,4-Feb,2,,-148.5089463,148.5089463
,ott,sj,53.53,ott,ott,2-Apr,,1,-115.1925974,115.1925974
,,,,,,,,,,
2/27/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,la,ana,-59.05,ana,ana,4-Feb,,2,144.2002442,-144.2002442
,bos,nj,-50.95,nj,bos,2-Mar,1,,103.8735984,-103.8735984
,cgy,nyi,-56.85,nyi,nyi,2-Jan,,2,131.7497103,-131.7497103
,wsh,car,57.54,wsh,car,0-3,2,,-135.5157796,135.5157796
,chi,tb,-51.76,tb,tb,0-4,,1,107.2968491,-107.2968491
,col,dal,53.84,col,col,4-May,,1,-116.6377816,116.6377816
,,,,,,,,,,
2/26/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ari,nyr,-63,nyr,nyr,4-Mar,,3,170.2702703,-170.2702703
,van,buf,62.81,van,buf,6-Mar,3,,-168.8894864,168.8894864
,chi,fla,57.84,chi,chi,Mar-00,,2,-137.1916509,137.1916509
,mtl,cbj,60.33,mtl,mtl,2-May,,3,-152.0796572,152.0796572
,det,sj,55.01,det,det,2-Mar,,2,-122.2716159,122.2716159
,ott,la,-57.39,la,ott,Jan-00,2,,134.6866933,-134.6866933
,min,nsh,-60.8,nsh,min,2-Apr,3,,155.1020408,-155.1020408
,phi,tor,-53.98,tor,tor,3-Feb,,1,117.2968275,-117.2968275
,stl,wpg,55.56,stl,stl,1-Feb,,2,-125.0225023,125.0225023
,,,,,,,,,,
2/25/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ott,ana,-61.04,ana,ott,Mar-00,3,,156.6735113,-156.6735113
,cgy,nj,55.48,cgy,cgy,1-Mar,,2,-124.6181491,124.6181491
,pit,wsh,-53.71,wsh,pit,3-Apr,1,,116.02938,-116.02938
,,,,,,,,,,
2/24/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ari,nyi,-63.76,nyi,nyi,5-Jan,,3,175.9381898,-175.9381898
,van,bos,53.77,van,van,1-Feb,,1,-116.3097556,116.3097556
,buf,cbj,-59.15,cbj,buf,2-Apr,2,,144.7980416,-144.7980416
,cgy,nyr,-53.85,nyr,nyr,0-1,,1,116.6847237,-116.6847237
,phi,car,-56.92,car,car,4-Jan,,2,132.1262767,-132.1262767
,fla,chi,-58.13,chi,chi,3-Feb,,2,138.8344877,-138.8344877
,col,nsh,-63.53,nsh,nsh,5-Feb,,3,174.1979709,-174.1979709
,dal,wpg,53.84,dal,wpg,4-Feb,1,,-116.6377816,116.6377816
,det,la,50.21,det,la,0-1,1,,-100.8435429,100.8435429
,edm,min,-63.76,min,edm,1-Feb,3,,175.9381898,-175.9381898
,mtl,stl,-50.61,stl,mtl,2-May,1,,102.4701357,-102.4701357
,,,,,,,,,,
2/23/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,det,ana,-50.08,ana,ana,4-Mar,,1,100.3205128,-100.3205128
,ari,nj,-56.1,nj,nj,0-3,,2,127.7904328,-127.7904328
,,,,,,,,,,
2/22/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,bos,chi,-57.84,chi,bos,2-Jun,2,,137.1916509,-137.1916509
,nsh,buf,63.23,nsh,nsh,1-Feb,,3,-171.9608376,171.9608376
,tb,col,58.09,tb,col,5-Apr,2,,-138.6065378,138.6065378
,cbj,nyr,-58.12,nyr,nyr,4-Mar,,2,138.7774594,-138.7774594
,dal,min,-54.3,min,min,6-Feb,,1,118.8183807,-118.8183807
,fla,pit,-56.77,pit,pit,5-Jan,,2,131.320842,-131.320842
,van,nyi,-56,nyi,van,Apr-00,2,,127.2727273,-127.2727273
,wsh,phi,56.19,wsh,phi,3-Feb,2,,-128.2583885,128.2583885
,,,,,,,,,,
2/21/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ana,edm,62.19,ana,ana,1-Feb,,3,-164.4802962,164.4802962
,tb,ari,62.73,tb,tb,2-Apr,,3,-168.3123155,168.3123155
,car,nj,-56.09,nj,nj,3-Jan,,2,127.7385561,-127.7385561
,cbj,mtl,-57.69,mtl,mtl,3-Jan,,2,136.3507445,-136.3507445
,det,dal,56.58,det,det,6-Jul,,2,-130.3086135,130.3086135
,fla,ott,53.69,fla,ott,4-Jan,1,,-115.9360829,115.9360829
,la,sj,-50.98,sj,la,1-Feb,1,,103.998368,-103.998368
,nsh,phi,60.98,nsh,phi,3-Feb,3,,-156.2788314,156.2788314
,nyi,wsh,54.6,nyi,wsh,3-Feb,1,,-120.2643172,120.2643172
,pit,stl,-57.27,stl,pit,2-Apr,2,,134.0276153,-134.0276153
,wpg,tor,50.56,wpg,tor,4-Mar,1,,-102.2653722,102.2653722
,,,,,,,,,,
2/20/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,ana,cgy,-53.61,cgy,ana,3-Jun,1,,115.5636991,-115.5636991
,bos,stl,-59.7,stl,stl,5-Jan,,2,148.1389578,-148.1389578
,nyr,buf,63.22,nyr,nyr,1-Mar,,3,-171.8868951,171.8868951
,tor,car,-59.53,car,car,2-Jan,,2,147.0966148,-147.0966148
,col,chi,-60.49,chi,col,1-Apr,3,,153.1004809,-153.1004809
,min,edm,60.13,min,min,Apr-00,,3,-150.8151492,150.8151492
,van,nj,57.84,van,nj,4-Feb,2,,-137.1916509,137.1916509
,,,,,,,,,,
2/19/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,buf,phi,-61.75,phi,buf,2-Mar,3,,161.4379085,-161.4379085
,cbj,pit,-56.44,pit,cbj,1-Feb,2,,129.5684114,-129.5684114
,sj,dal,50.73,sj,sj,2-May,,1,-102.9632636,102.9632636
,fla,mtl,-60.04,mtl,fla,2-Mar,3,,150.2502503,-150.2502503
,nsh,nyi,-57.86,nyi,nyi,5-Feb,,2,137.304224,-137.304224
,van,nyr,-54.03,nyr,van,4-May,1,,117.5331738,-117.5331738
,wpg,wsh,-54.45,wsh,wsh,5-Jan,,1,119.5389682,-119.5389682
,,,,,,,,,,
2/18/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,tb,ana,-57.86,ana,tb,1-Apr,2,,137.304224,-137.304224
,bos,edm,60.13,bos,edm,4-Mar,3,,-150.8151492,150.8151492
,min,cgy,-55.04,cgy,min,2-Mar,2,,122.4199288,-122.4199288
,det,chi,-50.68,chi,det,2-Mar,1,,102.757502,-102.757502
,la,col,-58.61,col,la,1-Apr,2,,141.6042522,-141.6042522
,mtl,ott,61.37,mtl,ott,4-Feb,3,,-158.8661662,158.8661662
,,,,,,,,,,
2/17/2015,Away,Home,Algo points,Proj winner,Winner,,,Score,,
,buf,nj,-59.53,nj,nj,2-Jan,,2,147.0966148,-147.0966148
,nyi,car,60.51,nyi,nyi,1-Apr,,3,-153.2286655,153.2286655
,cbj,phi,-54.26,phi,cbj,2-May,1,,118.6270223,-118.6270223
,dal,stl,-59.49,stl,dal,1-Apr,2,,146.852629,-146.852629
