10-8-2011,wsh,home,4,2,1,2,1,1,0,1
10-9-2011,tb,away,3,5,0,2,1,2,2,1
10-12-2011,la,away,1,3,0,1,0,0,0,3
10-15-2011,ana,away,5,4 SO,1,1,2,1,2,1
10-16-2011,sj,away,4,2,0,2,2,2,0,0
10-20-2011,buf,home,1,4,0,0,1,1,2,1
10-22-2011,tb,home,2,5,0,1,1,3,1,1
10-23-2011,wsh,away,3 OT,4,1,1,1,0,1,2
10-27-2011,nyr,away,6,4,1,2,3,1,1,2
10-29-2011,buf,home,4,3 OT,0,2,1,2,0,1
10-30-2011,stl,away,3 SO,4,3,0,0,1,0,2
11-3-2011,fla,away,4,3,1,1,2,1,1,1
11-4-2011,cbj,home,0,3,0,0,0,0,1,2
11-6-2011,chi,home,4 SO,5,1,3,0,2,2,0
11-9-2011,ott,away,2,5,1,0,1,2,2,1
11-11-2011,min,home,5,1,2,1,2,0,0,1
11-13-2011,pit,home,2,4,1,0,1,0,1,3
11-14-2011,wsh,away,4,6,1,3,0,3,1,2
11-17-2011,fla,home,1,2,1,0,0,0,2,0
11-19-2011,wsh,home,5,0,3,1,1,0,0,0
11-21-2011,nyi,home,2,1 OT,0,0,1,0,1,0
11-24-2011,det,home,5,1,2,2,1,1,0,0
11-26-2011,mtl,home,3,0,1,2,0,0,0,0
11-28-2011,bos,home,4,1,3,1,0,0,1,0
11-30-2011,col,away,3,2 OT,1,0,1,0,0,2
12-2-2011,pit,away,2,3,1,1,0,1,2,0
12-4-2011,wsh,away,3,1,0,2,1,0,1,0
12-6-2011,nsh,home,3,2 OT,0,1,1,2,0,0
12-10-2011,col,home,2,4,1,1,0,0,2,2
12-11-2011,nyi,away,5,4,0,1,4,1,1,2
12-13-2011,ott,away,4,3 OT,2,1,0,0,1,2
12-15-2011,tb,away,1 SO,2,1,0,0,0,1,0
12-16-2011,car,home,2 SO,3,0,2,0,0,0,2
12-18-2011,nj,home,7,1,3,1,3,0,1,0
12-20-2011,tor,away,6,3,2,1,3,0,1,2
12-21-2011,stl,home,2,4,1,0,1,1,1,2
12-23-2011,bos,away,1,4,0,1,0,1,2,1
12-26-2011,tb,home,2 OT,3,0,1,1,1,1,0
12-28-2011,pit,away,3,6,2,0,1,2,1,3
12-30-2011,bos,home,3,2 SO,1,1,0,1,1,0
12-31-2011,nj,away,1,3,0,0,1,1,1,1
1-2-2011,mtl,away,4,3 OT,1,2,0,1,1,1
1-5-2011,fla,away,3,2,2,1,0,1,0,1
1-7-2011,tor,home,3,9,1,0,2,2,6,1
1-9-2011,car,away,3 OT,4,1,1,1,1,2,0
1-14-2011,phi,home,2,5,0,2,0,0,2,3
1-15-2011,dal,away,1,6,0,1,0,1,2,3
1-17-2011,fla,away,3,2 SO,0,0,2,0,0,2
1-20-2011,tb,home,2 SO,3,1,1,0,1,0,1
1-22-2011,nyr,home,2 SO,3,1,1,0,0,1,1
1-23-2011,tb,away,1,7,0,0,1,0,5,2
1-26-2011,wsh,home,1,0,0,1,0,0,0,0
2-1-2011,nyi,home,1,4,1,0,0,0,3,1
2-3-2011,cgy,home,2,4,0,2,0,1,1,2
2-5-2011,car,away,3 OT,4,1,0,2,0,1,2
2-7-2011,tor,away,4,5,2,1,1,0,3,2
2-11-2011,nyr,home,3,2,1,0,2,0,1,1
2-13-2011,car,home,2,3,0,1,1,1,1,1
2-17-2011,ari,away,3,4,1,2,0,2,2,0
2-19-2011,edm,away,3,5,1,1,1,0,1,4
2-23-2011,buf,away,1,4,0,1,0,1,2,1
2-25-2011,fla,home,1 SO,2,0,1,0,1,0,0
2-27-2011,tor,home,3,2 OT,0,0,2,2,0,0
3-1-2011,mtl,home,1,3,0,0,1,1,1,1
3-3-2011,ott,home,1,3,0,0,1,1,0,2
3-5-2011,fla,home,4,3 OT,0,1,2,1,0,2
3-9-2011,car,away,3,2 OT,2,0,0,0,1,1
3-11-2011,nj,home,2 OT,3,0,1,1,0,1,1
3-12-2011,phi,away,5,4 OT,0,0,4,1,2,1
3-15-2011,nj,away,2,4,2,0,0,1,1,2
3-17-2011,phi,home,4,3 SO,1,2,0,1,1,1
3-19-2011,buf,away,2,8,1,1,0,3,2,3
3-24-2011,nyi,away,2,1,1,1,0,0,1,0
3-25-2011,van,home,1,3,0,0,1,0,2,1
3-27-2011,ott,home,5,4 SO,1,2,1,1,1,2
3-29-2011,mtl,away,1,3,0,0,1,2,0,1
3-31-2011,phi,away,1,0,0,0,1,0,0,0
4-2-2011,bos,away,2,3,1,1,0,1,1,1
4-5-2011,nsh,away,3,6,0,0,3,3,1,2
4-7-2011,nyr,away,3,0,0,2,1,0,0,0
4-8-2011,car,home,1,6,0,0,1,2,1,3
