10-9-2011,phi,home,2,1 OT,1,0,0,0,0,1
10-11-2011,ana,home,5,1,2,2,1,0,1,0
10-14-2011,nsh,away,3,4,1,1,1,3,1,0
10-16-2011,dal,away,2 SO,3,2,0,0,1,1,0
10-18-2011,chi,away,2 OT,3,0,1,1,0,0,2
10-22-2011,chi,home,4,2,1,1,2,1,1,0
10-23-2011,pit,home,1,0 OT,0,0,0,0,0,0
10-28-2011,nsh,away,3,0,0,1,2,0,0,0
10-30-2011,wpg,home,4,3 SO,1,0,2,3,0,0
11-4-2011,sj,home,2,0,1,1,0,0,0,0
11-6-2011,bos,away,2,1 SO,1,0,0,0,0,1
11-7-2011,nyr,away,2,0,0,1,1,0,0,0
11-10-2011,cbj,away,1,8,0,1,0,3,3,2
11-11-2011,nsh,home,2 SO,3,1,0,1,0,1,1
11-13-2011,ari,away,3,5,1,1,1,1,3,1
11-15-2011,col,away,3,6,1,1,1,3,2,1
11-17-2011,det,away,3,7,1,2,0,1,2,4
11-19-2011,ott,home,5,2,0,3,2,1,0,1
11-20-2011,nj,home,3,2,1,1,1,1,1,0
11-24-2011,nsh,away,2,1 SO,1,0,0,0,1,0
11-26-2011,dal,away,2,3,1,1,0,0,1,2
11-27-2011,dal,home,1,2,0,1,0,0,0,2
11-30-2011,chi,away,5,7,1,1,3,2,3,2
12-1-2011,wsh,home,1,4,0,1,0,1,1,2
12-4-2011,edm,away,1 OT,2,0,0,1,0,0,1
12-5-2011,van,away,3,2,1,1,1,1,1,0
12-9-2011,cbj,home,4,1,2,1,1,0,0,1
12-11-2011,car,home,1 SO,2,0,0,1,0,0,1
12-15-2011,det,away,2,5,0,1,1,0,3,2
12-16-2011,la,home,6,4,1,3,2,1,3,0
12-18-2011,sj,home,1,4,0,1,0,2,1,1
12-20-2011,van,home,1,3,0,1,0,0,2,1
12-21-2011,wpg,away,4,2,1,1,2,1,0,1
12-23-2011,det,home,4,3,3,1,0,1,2,0
12-26-2011,nsh,home,2,0,0,1,1,0,0,0
12-28-2011,chi,home,3,1,0,1,2,1,0,0
12-31-2011,ari,home,4,3,1,2,1,0,0,3
1-2-2011,dal,home,2,4,2,0,0,1,0,3
1-6-2011,tor,away,5 SO,6,2,0,3,1,3,1
1-8-2011,nyr,home,1,2,0,1,0,0,2,0
1-10-2011,ari,home,3,4,1,0,2,0,2,2
1-12-2011,ana,away,4,7,0,2,2,3,0,4
1-13-2011,la,away,3,1,1,2,0,0,1,0
1-15-2011,sj,away,2,4,1,1,0,1,1,2
1-18-2011,la,home,2,1,1,0,1,0,1,0
1-20-2011,det,home,3 OT,4,0,1,2,1,2,0
1-22-2011,cbj,home,2,5,2,0,0,1,1,3
1-24-2011,col,away,3,4,0,2,1,0,2,2
1-26-2011,cgy,away,1,4,0,0,1,1,2,1
2-1-2011,edm,home,5,3,2,2,1,1,2,0
2-6-2011,tb,away,3 OT,4,0,3,0,1,2,0
2-8-2011,fla,away,2,1,0,1,1,1,0,0
2-11-2011,min,home,4 SO,5,2,0,2,1,1,2
2-12-2011,min,away,1,3,0,1,0,1,2,0
2-14-2011,van,home,3,2,2,1,0,1,0,1
2-18-2011,buf,away,3,0,0,2,1,0,0,0
2-19-2011,ana,home,9,3,4,4,1,3,0,0
2-21-2011,chi,home,3,5,2,0,1,0,4,1
2-22-2011,col,home,3,4,1,1,1,2,0,2
2-24-2011,van,away,2,3,0,2,0,2,0,1
2-25-2011,edm,away,5,0,2,1,2,0,0,0
2-27-2011,cgy,away,0,1,0,0,0,0,0,1
3-1-2011,cgy,home,0,6,0,0,0,1,0,5
3-3-2011,wsh,away,2,3,1,1,0,0,2,1
3-5-2011,nyi,away,2,5,0,0,2,2,1,2
3-7-2011,cbj,home,5,4 SO,3,1,0,3,1,0
3-9-2011,cbj,away,4,3 OT,0,1,2,0,3,0
3-10-2011,mtl,home,4,1,1,1,2,1,0,0
3-12-2011,det,home,3,5,1,0,2,2,1,2
3-16-2011,ana,away,1,2,0,1,0,0,1,1
3-17-2011,la,away,4,0,1,1,2,0,0,0
3-19-2011,sj,away,3,5,0,1,2,3,2,0
3-22-2011,ari,away,1,2,1,0,0,0,2,0
3-24-2011,edm,home,4,0,0,1,3,0,0,0
3-26-2011,min,away,6,3,2,2,2,2,0,1
3-29-2011,min,home,2 SO,3,1,0,1,1,0,1
3-30-2011,det,away,10,3,3,5,2,2,1,0
4-1-2011,cgy,home,2,3,1,1,0,0,1,2
4-3-2011,cbj,away,6,1,2,2,2,1,0,0
4-5-2011,col,home,3,1,1,1,1,1,0,0
4-6-2011,chi,away,3 OT,4,1,1,1,0,3,0
