10-4-2008,edm,away,2 SO,3,0,0,2,0,0,2
10-5-2008,van,away,3,1,3,0,0,0,0,1
10-7-2008,col,away,2,6,0,1,1,2,0,4
10-10-2008,chi,away,2,1,0,1,1,1,0,0
10-13-2008,bos,home,1,2,0,0,1,1,0,1
10-15-2008,van,away,4,2,0,1,3,0,1,1
10-18-2008,det,home,2,4,1,1,0,0,2,2
10-20-2008,nsh,home,3,0,0,1,2,0,0,0
10-22-2008,cgy,away,4,1,0,3,1,0,0,1
10-26-2008,det,away,1,5,0,0,1,2,0,3
10-27-2008,cbj,away,1,2,1,0,0,1,1,0
10-29-2008,dal,away,4,2,1,0,3,1,1,0
11-2-2008,la,home,2,5,1,0,1,0,3,2
11-3-2008,la,away,3,1,1,1,1,1,0,0
11-7-2008,dal,home,1,3,1,0,0,2,1,0
11-9-2008,ana,away,2 SO,3,1,1,0,0,1,1
11-10-2008,ari,home,4,1,0,2,2,1,0,0
11-12-2008,ari,home,5,0,1,1,3,0,0,0
11-14-2008,dal,away,4,3 SO,3,0,0,1,0,2
11-15-2008,ari,away,6,0,2,1,3,0,0,0
11-17-2008,ana,home,1 SO,2,0,0,1,1,0,0
11-24-2008,la,home,1,2,0,0,1,2,0,0
11-28-2008,la,home,2 SO,3,1,0,1,0,2,0
11-30-2008,col,home,3,2,1,2,0,0,2,0
12-3-2008,col,away,3,2,1,1,1,1,0,1
12-5-2008,dal,away,3,2,1,1,1,0,1,1
12-7-2008,ari,away,1,0,0,1,0,0,0,0
12-8-2008,buf,home,1,7,1,0,0,0,4,3
12-11-2008,min,home,4,1,1,3,0,0,0,1
12-13-2008,van,home,5,2,2,1,2,0,0,2
12-15-2008,dal,home,2,4,1,1,0,0,3,1
12-16-2008,ana,away,2,1 SO,0,1,0,1,0,0
12-18-2008,ana,home,0,2,0,0,0,0,2,0
12-20-2008,ari,home,2 SO,3,0,0,2,0,0,2
12-22-2008,ana,home,2,5,0,0,2,1,2,2
12-26-2008,la,away,3,2,2,0,1,0,1,1
12-28-2008,stl,away,1,0,0,0,1,0,0,0
12-29-2008,nsh,away,5,2,1,1,3,0,2,0
12-31-2008,min,away,3,2,1,1,1,0,0,2
1-3-2008,cgy,home,2 OT,3,1,1,0,2,0,0
1-5-2008,cbj,home,3,2,0,2,1,0,0,2
1-10-2008,van,home,3,1,1,1,1,0,0,1
1-12-2008,tor,home,3,2,0,0,3,1,1,0
1-13-2008,ana,away,3 OT,4,2,1,0,1,1,1
1-15-2008,ari,away,3,5,2,1,0,1,2,2
1-17-2008,dal,home,2,4,1,0,1,1,1,2
1-19-2008,det,home,3,6,0,2,1,1,4,1
1-22-2008,chi,home,3,2,1,2,0,1,0,1
1-24-2008,stl,home,4,1,0,1,3,0,0,1
1-29-2008,edm,away,3,0,0,2,1,0,0,0
1-30-2008,cgy,away,4,5,1,0,3,0,3,2
2-2-2008,chi,home,3,2 SO,0,1,1,1,0,1
2-6-2008,col,home,1,3,0,1,0,1,1,1
2-8-2008,cbj,home,2,1 OT,1,0,0,0,0,1
2-9-2008,nsh,home,4,3,1,1,2,1,1,1
2-12-2008,cgy,home,3 OT,4,1,1,1,1,1,1
2-14-2008,edm,home,2,3,0,1,1,0,2,1
2-17-2008,nyr,away,1,3,1,0,0,1,1,1
2-18-2008,nyi,away,2,3,0,1,1,0,0,3
2-20-2008,nj,away,2,3,0,1,1,0,3,0
2-21-2008,phi,away,3,1,1,0,2,0,1,0
2-24-2008,pit,away,2,1 SO,0,0,1,0,0,1
2-27-2008,cbj,away,4,2,1,3,0,1,1,0
2-29-2008,det,away,3,2,1,1,1,0,1,1
3-1-2008,stl,away,2,0,1,0,1,0,0,0
3-3-2008,mtl,home,6,4,2,2,2,2,1,1
3-5-2008,ott,home,3,2 OT,0,0,2,0,1,1
3-7-2008,chi,away,3,2,2,1,0,2,0,0
3-9-2008,min,away,3,2 SO,2,0,0,0,1,1
3-11-2008,nsh,away,2,1,0,1,1,0,0,1
3-14-2008,stl,home,4,1,4,0,0,0,1,0
3-16-2008,edm,home,1 SO,2,1,0,0,0,1,0
3-18-2008,la,away,2,1,1,1,0,0,0,1
3-19-2008,min,home,4,3 SO,1,1,1,0,1,2
3-21-2008,ana,home,2,1,1,0,1,0,1,0
3-25-2008,ari,away,4 OT,5,0,0,4,0,2,2
3-27-2008,dal,home,3,2 OT,0,1,1,1,1,0
3-28-2008,ana,away,3,1,1,2,0,1,0,0
3-30-2008,ari,home,3,1,2,0,1,1,0,0
4-1-2008,la,home,5,2,1,2,2,0,2,0
4-3-2008,la,away,2,4,1,0,1,0,2,2
