10-4-2008,nyr,away,2,5,0,2,0,1,0,4
10-6-2008,nj,home,1,4,1,0,0,1,2,1
10-10-2008,tb,away,1,2,0,1,0,1,1,0
10-11-2008,nj,home,3,0,1,2,0,0,0,0
10-13-2008,tb,home,6,4,3,1,2,0,1,3
10-16-2008,mtl,away,2,1 SO,0,0,1,1,0,0
10-18-2008,tor,away,2,3,2,0,0,0,2,1
10-20-2008,ott,away,1,4,0,1,0,0,2,2
10-24-2008,phi,home,4,3,2,1,1,0,2,1
10-26-2008,buf,home,2,4,2,0,0,1,0,3
10-27-2008,nsh,away,3,4,1,1,1,0,2,2
10-31-2008,car,home,4,2,0,0,4,0,1,1
11-2-2008,buf,away,4,2,1,3,0,0,1,1
11-3-2008,car,away,2,4,0,1,1,1,2,1
11-5-2008,tb,home,4,3,2,1,1,1,1,1
11-7-2008,tb,away,1,3,0,1,0,2,0,1
11-9-2008,wpg,home,1,4,0,0,1,0,1,3
11-12-2008,car,home,3,4,1,0,2,1,0,3
11-13-2008,wpg,away,2 OT,3,1,0,1,0,1,1
11-15-2008,wsh,home,2,1,1,1,0,0,1,0
11-17-2008,car,away,1,2,0,0,1,1,0,1
11-19-2008,wsh,away,4,3,2,1,1,1,0,2
11-21-2008,cbj,away,5,2,0,2,3,1,1,0
11-23-2008,nyr,home,3,2 SO,0,1,1,1,0,1
11-28-2008,wsh,away,2,1 SO,1,0,0,0,1,0
11-29-2008,bos,home,3,4,0,1,2,1,2,1
12-1-2008,wsh,home,1,2,0,0,1,1,0,1
12-5-2008,ott,home,4,5,2,0,2,2,1,2
12-7-2008,nyi,home,3,0,0,1,2,0,0,0
12-11-2008,cgy,home,1 SO,2,0,1,0,0,0,1
12-13-2008,stl,away,1,0,0,1,0,0,0,0
12-15-2008,det,away,2,5,0,2,0,1,1,3
12-16-2008,chi,away,3,1,1,2,0,1,0,0
12-18-2008,mtl,away,3,2,2,0,1,0,0,2
12-20-2008,car,home,5,4,1,2,2,3,0,1
12-22-2008,tor,home,1 OT,2,0,1,0,1,0,0
12-27-2008,wpg,away,5,3,2,0,3,0,0,3
12-28-2008,mtl,home,1,5,0,0,1,3,1,1
12-30-2008,phi,home,0,1,0,0,0,0,0,1
1-2-2008,nj,away,2,3,0,1,1,2,0,1
1-3-2008,nyi,away,4,3 OT,0,3,0,0,2,1
1-5-2008,pit,away,0,3,0,0,0,2,0,1
1-8-2008,pit,home,1,3,0,0,1,0,3,0
1-10-2008,wpg,away,3,2 SO,0,0,2,0,1,1
1-12-2008,tb,home,3,5,1,0,2,1,2,2
1-13-2008,col,home,3 SO,4,1,1,1,1,1,1
1-16-2008,phi,away,3,5,1,2,0,4,0,1
1-18-2008,nj,away,2,1,0,0,2,0,1,0
1-19-2008,wsh,away,3,5,0,3,0,3,1,1
1-22-2008,ott,home,5,3,1,2,2,0,2,1
1-24-2008,edm,home,3 SO,4,1,0,2,0,1,2
1-30-2008,buf,home,0,1,0,0,0,0,1,0
2-1-2008,van,home,4,3 SO,0,2,1,1,1,1
2-2-2008,tb,away,3,2,1,0,2,0,2,0
2-5-2008,tor,away,8,0,1,3,4,0,0,0
2-7-2008,ott,away,4,5,1,3,0,0,4,1
2-9-2008,bos,away,6,3,1,3,2,1,2,0
2-10-2008,buf,away,3,5,1,1,1,0,3,2
2-13-2008,mtl,home,1 OT,2,1,0,0,0,0,1
2-15-2008,wsh,home,4,2,1,0,3,0,1,1
2-16-2008,car,away,4,5,1,2,1,1,1,3
2-19-2008,pit,away,2,3,1,1,0,0,0,3
2-21-2008,bos,home,4 SO,5,1,3,0,0,2,2
2-23-2008,phi,away,2,1 OT,0,0,1,0,1,0
2-24-2008,nyr,away,0,5,0,0,0,1,2,2
2-27-2008,tor,home,3 SO,4,2,0,1,0,1,2
2-29-2008,min,home,2,3,0,1,1,1,2,0
3-2-2008,nyi,away,1,0,1,0,0,0,0,0
3-4-2008,bos,away,1,0 OT,0,0,0,0,0,0
3-6-2008,pit,home,5,2,3,1,1,1,1,0
3-8-2008,wpg,home,3,2 OT,1,1,0,2,0,0
3-12-2008,nyi,home,4,2,0,1,3,0,1,1
3-14-2008,nyr,home,3,2,1,1,1,1,1,0
3-16-2008,wpg,home,3,1,2,0,1,0,1,0
3-20-2008,car,home,1 SO,2,0,0,1,1,0,0
3-22-2008,tb,home,4,2,1,1,2,0,1,1
3-25-2008,tb,away,1,3,0,1,0,1,0,2
3-27-2008,wpg,home,2,3,0,1,1,1,0,2
3-29-2008,wsh,home,0,3,0,0,0,0,2,1
4-1-2008,wpg,away,3,2,1,0,2,0,1,1
4-4-2008,car,away,4,3,2,2,0,1,1,1
