1-1-2003,0
1-1-2004,-17
1-1-2005,-15
1-1-2006,-27
1-1-2007,13
1-1-2008,1
1-1-2009,-17
1-1-2010,-3
1-1-2011,-37
1-1-2012,-21
1-1-2013,-13
1-1-2014,15
1-1-2015,15
1-1-2016,22
