10-3-2014,sj,away,1,4,1,0,0,0,2,2
10-5-2014,edm,home,6,2,3,2,1,1,1,0
10-6-2014,cgy,away,5,4 OT,1,0,3,1,1,2
10-8-2014,nj,home,3,2 OT,0,2,0,1,1,0
10-10-2014,sj,home,1,4,0,1,0,2,1,1
10-12-2014,mtl,home,1,4,0,1,0,1,1,2
10-15-2014,phi,away,3,2,1,0,2,1,1,0
10-17-2014,buf,away,3,0,1,1,1,0,0,0
10-19-2014,pit,away,3 SO,4,1,1,1,1,1,1
10-20-2014,cbj,away,1,3,0,1,0,1,0,2
10-22-2014,nyi,away,5,4 OT,2,2,0,2,1,1
10-24-2014,nj,away,3,2 SO,1,1,0,2,0,0
10-25-2014,stl,away,3,2 OT,1,1,0,0,1,1
10-28-2014,wsh,home,3,2,1,0,2,1,0,1
10-30-2014,det,home,1,2,1,0,0,0,2,0
11-2-2014,tor,home,4,0,1,2,1,0,0,0
11-5-2014,ari,away,2 SO,3,0,2,0,1,1,0
11-7-2014,sj,away,4,2,3,1,0,2,0,0
11-9-2014,la,away,1,5,0,1,0,2,3,0
11-10-2014,ana,away,1,3,0,1,0,0,2,1
11-14-2014,sj,home,1 OT,2,0,1,0,0,0,1
11-17-2014,dal,home,1,2,0,0,1,1,0,1
11-19-2014,fla,home,2 SO,3,0,1,1,1,0,1
11-22-2014,cbj,home,6,2,1,3,2,1,0,1
11-23-2014,chi,home,1,2,1,0,0,0,0,2
11-25-2014,la,home,2 OT,3,0,1,1,1,0,1
11-28-2014,ott,away,5,2,0,4,1,1,1,0
11-30-2014,nyr,away,2,5,0,1,1,2,2,1
12-1-2014,car,away,3,2,2,1,0,0,2,0
12-3-2014,nsh,away,3,1,0,1,2,0,1,0
12-6-2014,ari,home,3,2 OT,0,2,0,0,0,2
12-8-2014,col,home,3,1,1,0,2,0,0,1
12-9-2014,car,home,2,0,1,0,1,0,0,0
12-13-2014,edm,home,4,0,0,1,3,0,0,0
12-14-2014,bos,home,6,2,1,2,3,0,1,1
12-17-2014,min,away,2 SO,3,1,1,0,1,0,1
12-19-2014,dal,away,1,4,1,0,0,2,1,1
12-20-2014,chi,away,3,2 SO,0,1,1,1,1,0
12-22-2014,wpg,home,2,1,1,0,1,0,1,0
12-29-2014,cgy,away,2,0,1,0,1,0,0,0
12-30-2014,phi,home,3 SO,4,0,2,1,1,1,1
1-1-2014,tb,home,2,4,0,2,0,0,3,1
1-4-2014,la,away,1,3,1,0,0,0,0,3
1-5-2014,ana,away,3 OT,4,2,0,1,0,2,1
1-7-2014,pit,home,4 SO,5,0,1,3,1,1,2
1-10-2014,stl,home,2,1,0,1,1,0,1,0
1-13-2014,la,away,0,1,0,0,0,0,0,1
1-15-2014,ana,away,1,9,0,1,0,2,4,3
1-16-2014,ari,away,0,1,0,0,0,1,0,0
1-18-2014,cgy,home,3,2 SO,0,1,1,0,1,1
1-21-2014,edm,away,2,1,1,1,0,0,0,1
1-23-2014,nsh,home,1,2,0,1,0,0,0,2
1-26-2014,ari,home,5,4 OT,2,2,0,1,2,1
1-27-2014,edm,home,2,4,1,1,0,2,0,2
1-29-2014,chi,home,2,5,1,1,0,0,4,1
1-31-2014,wpg,away,3,4,1,1,1,2,1,1
2-3-2014,det,away,0,2,0,0,0,0,1,1
2-4-2014,bos,away,1,3,0,1,0,1,2,0
2-6-2014,mtl,away,2,5,0,1,1,2,0,3
2-8-2014,tor,away,1,3,1,0,0,0,0,3
2-26-2014,stl,home,1,0,0,0,1,0,0,0
2-28-2014,min,home,1 SO,2,1,0,0,1,0,0
3-2-2014,ott,home,2,4,2,0,0,2,1,1
3-4-2014,ari,away,0,1,0,0,0,1,0,0
3-6-2014,dal,away,1,6,0,1,0,3,2,1
3-8-2014,cgy,home,2,1,0,1,1,0,1,0
3-10-2014,nyi,home,4,7,1,2,1,0,0,7
3-12-2014,wpg,away,3,2 SO,0,1,1,0,1,1
3-14-2014,wsh,away,3,4,1,0,2,1,2,1
3-16-2014,fla,away,4,3 SO,2,0,1,1,0,2
3-17-2014,tb,away,3,4,0,0,3,1,2,1
3-19-2014,nsh,home,2,0,0,0,2,0,0,0
3-23-2014,buf,home,4,2,2,1,1,2,0,0
3-26-2014,min,away,5,2,1,2,2,1,0,1
3-27-2014,col,away,2 OT,3,1,1,0,1,1,0
3-29-2014,ana,home,1,5,1,0,0,2,1,2
4-1-2014,nyr,home,1,3,0,1,0,2,0,1
4-5-2014,la,home,2,1,0,0,2,0,1,0
4-7-2014,ana,home,0,3,0,0,0,1,1,1
4-10-2014,col,home,2,4,1,0,1,1,0,3
4-12-2014,edm,away,2,5,0,1,1,2,2,1
