10-10-2004,min,away,3,5,1,2,0,1,3,1
10-11-2004,cbj,away,0,5,0,0,0,2,2,1
10-16-2004,wpg,home,0,0 OT,0,0,0,0,0,0
10-18-2004,car,home,2,2 OT,1,1,0,1,1,0
10-20-2004,fla,home,3,1,1,1,1,0,0,1
10-25-2004,det,home,3,1,1,1,1,0,1,0
10-28-2004,ana,home,1,3,0,0,1,2,1,0
10-30-2004,car,home,4,1,1,2,1,0,1,0
11-1-2004,mtl,away,5,1,0,2,3,0,1,0
11-2-2004,col,home,2 OT,3,1,1,0,0,0,2
11-4-2004,dal,home,3,0,0,2,1,0,0,0
11-6-2004,car,away,3,6,2,0,1,2,1,3
11-8-2004,phi,home,1 OT,2,1,0,0,0,0,1
11-10-2004,edm,home,4,5,2,1,1,1,3,1
11-12-2004,pit,home,6,2,2,1,3,1,0,1
11-15-2004,nj,away,0,5,0,0,0,1,3,1
11-16-2004,chi,away,2,2 OT,0,1,1,1,0,1
11-18-2004,sj,away,2,2 OT,0,2,0,0,0,2
11-20-2004,col,away,3,4,0,2,1,2,2,0
11-23-2004,ott,home,6,2,1,3,2,0,2,0
11-25-2004,tb,away,2,0,2,0,0,0,0,0
11-26-2004,fla,away,3,3 OT,1,2,0,2,1,0
11-28-2004,pit,away,4,1,1,0,3,0,1,0
11-30-2004,tor,home,2,4,1,1,0,1,2,1
12-2-2004,tor,away,4,5,3,0,1,3,1,1
12-4-2004,nyi,away,4,2,0,3,1,0,0,2
12-7-2004,tb,home,2,3,1,1,0,1,0,2
12-10-2004,mtl,home,1,2,0,1,0,1,0,1
12-12-2004,buf,away,3,1,1,1,1,1,0,0
12-13-2004,tor,away,1,3,1,0,0,1,1,1
12-18-2004,nyi,home,4,3,2,1,1,1,0,2
12-20-2004,ott,away,1,3,1,0,0,1,2,0
12-22-2004,bos,home,4,2,2,1,1,1,1,0
12-26-2004,tor,home,5 OT,6,1,3,1,1,4,0
12-29-2004,ari,away,3,2 OT,0,0,2,1,0,1
12-30-2004,la,away,3,2 OT,1,0,1,2,0,0
1-1-2004,stl,away,4,5,1,1,2,2,2,1
1-3-2004,pit,away,4,1,1,1,2,0,0,1
1-5-2004,cgy,home,0,5,0,0,0,3,1,1
1-8-2004,car,away,2,3,1,0,1,0,3,0
1-10-2004,nyi,away,3,2,3,0,0,0,2,0
1-11-2004,tb,home,1 OT,2,1,0,0,1,0,0
1-13-2004,nyi,home,4,1,1,1,2,1,0,0
1-15-2004,nj,home,3,3 OT,1,0,2,0,2,1
1-17-2004,mtl,away,2,2 OT,0,1,1,1,0,1
1-19-2004,bos,away,2,5,0,1,1,2,2,1
1-20-2004,bos,home,1,4,0,0,1,0,2,2
1-22-2004,phi,home,2,4,1,1,0,1,2,1
1-24-2004,ott,away,1,9,0,0,1,4,3,2
1-26-2004,fla,home,5,2,0,2,3,0,1,1
1-28-2004,wsh,home,1,2,0,0,1,1,1,0
1-30-2004,buf,home,1,3,0,1,0,1,1,1
1-31-2004,buf,away,1,3,0,1,0,2,0,1
2-2-2004,van,home,4,3,1,2,1,1,0,2
2-4-2004,min,home,3,4,0,3,0,1,1,2
2-11-2004,nj,away,3,1,2,1,0,0,1,0
2-12-2004,phi,home,1,2,1,0,0,0,1,1
2-14-2004,phi,away,2,6,0,1,1,2,4,0
2-16-2004,ott,home,1,4,0,1,0,0,1,3
2-19-2004,nyi,home,6,2,3,1,2,0,2,0
2-21-2004,nj,home,3,7,1,1,1,4,2,1
2-23-2004,mtl,home,1,4,0,1,0,1,2,1
2-26-2004,nyi,away,6,3,3,3,0,0,2,1
2-28-2004,nsh,away,1 OT,2,0,0,1,0,1,0
2-29-2004,wpg,away,2,3,1,0,1,1,1,1
3-2-2004,wpg,home,3,4,2,0,1,2,1,1
3-4-2004,bos,away,1,3,0,0,1,0,2,1
3-5-2004,wsh,home,3,2,1,1,1,0,2,0
3-7-2004,pit,home,4,7,1,3,0,1,3,3
3-9-2004,wpg,away,2,0,1,0,1,0,0,0
3-12-2004,tb,away,2,5,0,2,0,1,2,2
3-13-2004,fla,away,2 OT,3,0,2,0,0,2,0
3-15-2004,nj,home,1,3,0,0,1,0,1,2
3-18-2004,wsh,away,3 OT,4,2,0,1,1,0,2
3-20-2004,phi,away,0,3,0,0,0,2,0,1
3-21-2004,pit,away,3 OT,4,1,0,2,2,0,1
3-23-2004,pit,home,2,5,0,1,1,2,3,0
3-25-2004,nsh,home,2,4,1,1,0,2,0,2
3-27-2004,phi,away,3,1,1,2,0,0,1,0
3-30-2004,nj,away,0,5,0,0,0,0,3,2
3-31-2004,buf,home,3,4,1,1,1,1,2,1
