10-8-2012,nsh,home,2,4,1,0,1,1,0,3
10-10-2012,cgy,home,5,2,1,2,2,1,1,0
10-13-2012,dal,away,2,3,0,1,1,1,2,0
10-15-2012,sj,away,4,2,1,0,3,1,1,0
10-16-2012,ana,away,2,4,0,1,1,1,0,3
10-18-2012,la,away,0,5,0,0,0,1,2,2
10-21-2012,car,home,3,2 OT,0,2,0,1,1,0
10-22-2012,phi,away,4,2,2,1,1,0,1,1
10-26-2012,van,away,3,0,0,1,2,0,0,0
10-28-2012,cgy,away,1,3,0,0,1,0,1,2
10-30-2012,edm,away,2,4,0,1,1,1,3,0
11-4-2012,van,home,3,2,1,1,1,1,0,1
11-5-2012,min,away,1,2,0,0,1,0,2,0
11-8-2012,chi,home,3,0,1,1,1,0,0,0
11-10-2012,tor,home,2 SO,3,0,1,1,2,0,0
11-12-2012,tb,home,3,0,1,1,1,0,0,0
11-15-2012,det,home,2,1,1,1,0,1,0,0
11-17-2012,fla,home,4,1,1,1,2,1,0,0
11-19-2012,min,away,2 SO,3,1,0,1,0,1,1
11-22-2012,la,home,2,3,1,0,1,0,1,2
11-23-2012,pit,away,3,2 OT,1,0,1,0,0,2
11-25-2012,cgy,home,2,0,1,0,1,0,0,0
11-27-2012,cbj,away,2,1,0,1,1,0,1,0
11-29-2012,wsh,away,2,1,1,1,0,1,0,0
12-2-2012,col,away,2 SO,3,1,1,0,1,0,1
12-3-2012,chi,home,2,5,1,1,0,0,3,2
12-6-2012,det,home,3,2,0,1,2,0,1,1
12-8-2012,ana,home,4,2,1,2,1,1,0,1
12-10-2012,sj,home,1,0,1,0,0,0,0,0
12-15-2012,nyr,home,4,1,2,0,2,0,1,0
12-17-2012,nsh,away,1 SO,2,0,0,1,0,0,1
12-18-2012,cbj,home,6,4,2,0,4,1,2,1
12-21-2012,col,away,2,3,0,2,0,2,1,0
12-23-2012,ari,away,3,2,0,2,1,0,1,1
12-26-2012,dal,home,5,3,1,2,2,0,1,2
12-27-2012,det,away,2,3,1,1,0,0,1,2
12-30-2012,nsh,home,1 SO,2,1,0,0,1,0,0
12-31-2012,det,away,0,3,0,0,0,0,3,0
1-3-2012,ari,home,4,1,2,1,1,1,0,0
1-5-2012,edm,home,4,3,1,0,3,0,3,0
1-7-2012,col,home,4,0,2,2,0,0,0,0
1-10-2012,mtl,away,3,0,0,2,1,0,0,0
1-12-2012,van,home,2 OT,3,1,1,0,1,1,0
1-14-2012,min,home,3,2 SO,0,2,0,1,1,0
1-16-2012,dal,home,1,0,0,0,1,0,0,0
1-19-2012,edm,home,1,0,0,0,1,0,0,0
1-21-2012,buf,home,4,2,0,2,2,1,0,1
1-23-2012,det,away,1,3,1,0,0,0,2,1
1-24-2012,pit,home,2 SO,3,0,1,1,0,2,0
2-3-2012,la,home,1,0,0,1,0,0,0,0
2-4-2012,nsh,away,1,3,0,0,1,2,0,1
2-7-2012,ott,away,3,1,2,1,0,0,1,0
2-9-2012,nj,away,4,3 SO,1,1,1,1,2,0
2-11-2012,col,home,3,2 OT,2,0,0,2,0,0
2-12-2012,sj,home,3,0,1,1,1,0,0,0
2-14-2012,cbj,away,1,2,1,0,0,1,0,1
2-16-2012,nyi,home,5,1,2,3,0,1,0,0
2-18-2012,min,home,4,0,1,2,1,0,0,0
2-19-2012,chi,away,1,3,1,0,0,0,0,3
2-22-2012,bos,home,2,4,2,0,0,3,0,1
2-23-2012,nsh,away,3,2 SO,1,1,0,0,2,0
2-25-2012,wpg,away,3,2 SO,2,0,0,0,2,0
2-27-2012,cgy,away,3,1,2,1,0,1,0,0
2-29-2012,edm,away,5,2,1,2,2,0,2,0
3-1-2012,van,away,0,2,0,0,0,0,0,2
3-3-2012,sj,away,3,1,2,1,0,1,0,0
3-6-2012,chi,home,5,1,2,1,2,0,0,1
3-8-2012,ana,home,3,1,0,1,2,0,1,0
3-10-2012,cbj,home,4,1,1,2,1,0,1,0
3-11-2012,cbj,away,2,1,0,1,1,0,1,0
3-13-2012,chi,away,3 SO,4,3,0,0,1,1,1
3-15-2012,car,away,0,2,0,0,0,0,0,2
3-17-2012,tb,away,3,1,2,1,0,0,0,1
3-21-2012,ana,away,3,4,2,0,1,1,1,2
3-22-2012,la,away,0 SO,1,0,0,0,0,0,0
3-25-2012,ari,away,4,0,0,1,3,0,0,0
3-27-2012,nsh,home,3,0,0,1,2,0,0,0
3-29-2012,chi,away,3 SO,4,1,0,2,1,0,2
3-31-2012,cbj,home,2,5,1,1,0,2,1,2
4-4-2012,det,home,2 SO,3,0,0,2,0,0,2
4-6-2012,ari,home,1,4,1,0,0,1,2,1
