10-7-2012,det,away,3,5,0,0,3,1,3,1
10-8-2012,tor,away,5,6,0,0,5,2,2,2
10-11-2012,min,home,4,3 SO,0,1,2,2,0,1
10-13-2012,col,home,1,7,1,0,0,2,1,4
10-15-2012,wsh,away,1,2,1,0,0,2,0,0
10-18-2012,phi,home,2,7,0,1,1,4,0,3
10-20-2012,wpg,home,4,1,0,2,2,1,0,0
10-22-2012,cbj,home,4,3,1,1,2,1,1,1
10-25-2012,car,away,3,2 SO,0,2,0,0,0,2
10-27-2012,fla,home,4,3,0,2,2,1,1,1
10-29-2012,nyr,away,5,4 SO,1,0,3,0,2,2
10-30-2012,tor,home,3,2,1,1,1,1,0,1
11-1-2012,bos,away,3,5,2,0,1,1,2,2
11-4-2012,mtl,home,1,2,0,0,1,0,2,0
11-5-2012,buf,home,2 SO,3,1,1,0,0,2,0
11-9-2012,nyr,home,2,3,0,1,1,0,2,1
11-11-2012,buf,away,1,5,1,0,0,3,0,2
11-12-2012,tor,away,5,2,0,2,3,1,0,1
11-15-2012,cgy,away,3,1,0,1,2,0,1,0
11-17-2012,edm,away,5,2,3,1,1,0,1,1
11-20-2012,van,away,1 OT,2,0,0,1,0,1,0
11-25-2012,pit,away,3,6,1,1,1,4,1,1
11-27-2012,car,home,4,3,2,1,1,1,0,2
11-29-2012,wpg,away,6,4,1,2,3,0,2,2
12-1-2012,dal,away,2,3,1,0,1,1,0,2
12-3-2012,wsh,away,2 OT,3,0,1,1,1,0,1
12-5-2012,tb,home,4,2,0,1,3,0,1,1
12-7-2012,wsh,home,3,5,0,2,1,0,1,4
12-8-2012,nj,away,4 SO,5,2,1,1,0,1,3
12-10-2012,van,home,1,4,0,1,0,2,1,1
12-13-2012,buf,away,3,2 OT,1,0,1,2,0,0
12-14-2012,bos,home,2,5,0,1,1,1,1,3
12-16-2012,pit,home,6,4,0,5,1,0,3,1
12-20-2012,buf,home,4,1,1,0,3,0,1,0
12-22-2012,fla,home,4,3 OT,1,0,2,0,1,2
12-23-2012,car,away,1 OT,2,1,0,0,1,0,0
12-27-2012,mtl,home,2,6,1,1,0,3,2,1
12-30-2012,cgy,home,4,3 OT,0,2,1,3,0,0
12-31-2012,buf,away,3,2 SO,0,2,0,1,1,0
1-2-2012,nj,home,3,2 OT,0,0,2,0,2,0
1-5-2012,tb,home,4,1,1,1,2,0,0,1
1-7-2012,phi,away,2 OT,3,0,1,1,1,0,1
1-8-2012,phi,home,6,4,2,0,4,3,1,0
1-10-2012,pit,away,5,1,2,2,1,0,1,0
1-12-2012,nyr,away,3,0,0,1,2,0,0,0
1-14-2012,mtl,away,3,2 SO,0,0,2,0,0,2
1-16-2012,wpg,home,0,2,0,0,0,1,1,0
1-17-2012,tor,away,3,2,1,1,1,2,0,0
1-19-2012,sj,away,4,1,1,2,1,1,0,0
1-21-2012,ana,away,1,2,0,0,1,0,2,0
1-23-2012,la,away,1,4,0,0,1,1,3,0
1-24-2012,ari,away,2,3,0,1,1,1,1,1
1-31-2012,bos,away,3,4,1,2,0,1,1,2
2-3-2012,nyi,home,1 OT,2,0,1,0,0,0,1
2-4-2012,tor,home,0,5,0,0,0,2,1,2
2-7-2012,stl,home,1,3,0,1,0,2,1,0
2-9-2012,nsh,home,4,3,1,2,1,1,1,1
2-11-2012,edm,home,3 OT,4,1,1,1,0,2,1
2-14-2012,tb,away,4,0,1,1,2,0,0,0
2-15-2012,fla,away,6,2,1,3,2,1,0,1
2-20-2012,nyi,away,6,0,3,1,2,0,0,0
2-22-2012,wsh,home,5,2,2,2,1,0,0,2
2-25-2012,bos,home,3,5,1,0,2,2,1,2
2-26-2012,nyi,home,5,2,0,2,3,1,0,1
2-28-2012,bos,away,1,0,1,0,0,0,0,0
3-2-2012,chi,home,1,2,1,0,0,0,2,0
3-4-2012,fla,away,2,4,2,0,0,0,3,1
3-6-2012,tb,away,7,3,3,1,3,0,2,1
3-8-2012,nyr,home,4,1,2,0,2,1,0,0
3-10-2012,buf,home,3 SO,4,1,1,1,0,2,1
3-14-2012,mtl,away,2 SO,3,1,0,1,1,0,1
3-16-2012,mtl,home,2,1 OT,0,0,1,1,0,0
3-17-2012,tor,home,1,3,0,0,1,0,1,2
3-20-2012,nj,home,0,1,0,0,0,0,1,0
3-23-2012,mtl,away,1,5,1,0,0,4,0,1
3-24-2012,pit,home,8,4,1,4,3,2,1,1
3-26-2012,wpg,away,6,4,1,2,3,0,3,1
3-31-2012,phi,away,4,3 SO,3,0,0,0,3,0
4-1-2012,nyi,away,5,1,1,3,1,1,0,0
4-3-2012,car,home,1,2,0,0,1,0,2,0
4-5-2012,bos,home,1,3,0,1,0,1,1,1
