10-7-2012,chi,home,2,1,0,2,0,0,0,1
10-8-2012,chi,away,2,5,0,1,1,1,2,2
10-10-2012,ari,home,2,1 SO,0,0,1,0,0,1
10-13-2012,stl,home,3,2,1,2,0,0,1,1
10-15-2012,cbj,home,4,2,1,1,2,1,1,0
10-18-2012,cbj,away,3,2,0,1,2,0,0,2
10-21-2012,ana,away,3,1,2,0,1,0,1,0
10-22-2012,la,away,0,1,0,0,0,0,0,1
10-25-2012,ari,away,3,2 SO,1,0,1,1,0,1
10-27-2012,la,home,3,5,1,0,2,0,3,2
10-29-2012,nj,home,3,1,1,0,2,0,1,0
11-4-2012,col,home,7,6 OT,0,4,2,2,2,2
11-6-2012,car,away,5,2,3,2,0,1,0,1
11-8-2012,wsh,away,5,2,2,0,3,1,1,0
11-11-2012,pit,away,1,3,1,0,0,0,1,2
11-12-2012,det,away,2,5,1,1,0,1,1,3
11-15-2012,fla,home,0,6,0,0,0,2,2,2
11-18-2012,col,away,0,3,0,0,0,1,0,2
11-19-2012,sj,home,1,4,0,0,1,1,2,1
11-21-2012,edm,home,4,1,1,2,1,0,1,0
11-23-2012,la,home,3,2 OT,0,0,2,0,2,0
11-25-2012,tor,home,3 SO,4,1,1,1,2,0,1
11-26-2012,ari,away,0,3,0,0,0,1,1,1
11-28-2012,col,away,3,1,1,0,2,0,0,1
12-1-2012,ott,home,3,2,1,0,2,1,0,1
12-3-2012,nyi,home,4,5,0,4,0,2,3,0
12-8-2012,sj,away,2,5,1,1,0,2,3,0
12-10-2012,la,away,2,1,1,1,0,0,1,0
12-13-2012,nyr,away,1,0,0,0,1,0,0,0
12-15-2012,nyi,away,3,2,1,0,2,1,1,0
12-16-2012,nj,away,3,6,1,1,1,1,3,2
12-19-2012,ana,home,5,3,1,2,2,0,3,0
12-21-2012,phi,home,1,4,1,0,0,2,1,1
12-23-2012,nsh,home,6,3,3,1,2,0,2,1
12-26-2012,stl,away,3,5,0,1,2,1,2,2
12-29-2012,cbj,home,1,4,1,0,0,1,1,2
12-31-2012,bos,home,4,2,3,1,0,1,0,1
1-3-2012,det,home,4,5,1,2,1,3,2,0
1-5-2012,nsh,away,4,1,2,1,1,1,0,0
1-7-2012,edm,home,4,1,0,1,3,1,0,0
1-10-2012,ana,away,2,5,0,0,2,1,1,3
1-12-2012,la,away,5,4 SO,2,1,1,0,2,2
1-14-2012,col,home,1,2,0,0,1,1,0,1
1-16-2012,stl,away,0,1,0,0,0,0,0,1
1-17-2012,det,home,2 SO,3,2,0,0,1,1,0
1-20-2012,tb,home,1,2,0,0,1,1,0,1
1-21-2012,min,away,2,5,1,1,0,0,4,1
1-24-2012,ana,home,1,0,1,0,0,0,0,0
2-1-2012,ana,away,6,2,3,1,2,1,1,0
2-2-2012,sj,away,2,5,0,1,1,2,2,1
2-4-2012,min,home,2,1 SO,0,1,0,0,0,1
2-7-2012,ari,home,1,4,0,1,0,1,1,2
2-9-2012,cbj,away,4,2,2,1,1,0,2,0
2-10-2012,buf,away,2 SO,3,1,0,1,0,0,2
2-12-2012,la,home,2,4,0,1,1,1,1,2
2-14-2012,det,away,1,3,0,0,1,2,0,1
2-16-2012,cgy,home,3,2 OT,1,1,0,1,0,1
2-18-2012,ari,away,1 OT,2,0,1,0,1,0,0
2-19-2012,nsh,home,2,3,1,0,1,2,1,0
2-21-2012,mtl,away,3,0,1,0,2,0,0,0
2-23-2012,chi,away,3,1,0,0,3,0,1,0
2-24-2012,min,home,4,1,2,1,1,0,0,1
2-26-2012,van,home,3,2 OT,0,1,1,0,2,0
2-29-2012,pit,home,3 SO,4,1,1,1,1,0,2
3-2-2012,edm,away,3,1,0,2,1,0,0,1
3-4-2012,cgy,away,3,2 SO,0,2,0,0,1,1
3-6-2012,van,away,5,2,0,2,3,0,1,1
3-8-2012,sj,home,4,3 SO,0,1,2,0,1,2
3-10-2012,ana,home,2,0,0,1,1,0,0,0
3-13-2012,min,away,1,0,0,0,1,0,0,0
3-14-2012,wpg,away,2,5,0,1,1,1,4,0
3-16-2012,chi,home,1,4,0,0,1,2,0,2
3-20-2012,ari,home,4,3 SO,1,2,0,1,0,2
3-22-2012,van,home,1,2,0,0,1,1,0,1
3-24-2012,cgy,home,4,1,2,0,2,1,0,0
3-26-2012,cgy,away,4,5,1,2,1,1,4,0
3-28-2012,edm,away,3,1,1,1,1,0,0,1
3-30-2012,van,away,2,5,0,1,1,1,2,2
3-31-2012,sj,away,0,3,0,0,0,2,1,0
4-3-2012,sj,home,2,5,1,1,0,1,2,2
4-5-2012,nsh,away,0,2,0,0,0,0,0,2
