,bkn,ny,72.84,bkn,bkn,,72.84,100-98
,det,cha,-55.43,cha,cha,,-55.43,78-102
,chi,mil,58.34,chi,mil,58.34,,91-95
,dal,okc,-75.21,okc,dal,-75.21,,135-131
,den,utah,-61.47,utah,utah,,-61.47,84-98
,sac,hou,-73.19,hou,hou,,-73.19,111-115
,lac,por,-60.03,por,lac,-60.03,,126-122
,no,lal,67.03,no,no,,67.03,113-92
,tor,min,78.93,tor,tor,,78.93,113-99
,sa,orl,75.12,sa,sa,,75.12,103-91
,phi,wsh,-62.93,wsh,wsh,,-62.93,93-106
,,,,,,,,
3-31-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,det,78.14,atl,det,78.14,,95-105
,ind,bkn,-56.62,bkn,bkn,,-56.62,106-111
,gs,lac,60.8,gs,gs,,60.8,110-106
,sa,mia,64.28,sa,sa,,64.28,95-81
,,,,,,,,
3-30-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,mil,atl,-71.27,atl,atl,,-71.27,88-101
,bos,cha,50.42,bos,bos,,50.42,116-104
,hou,tor,52.59,hou,tor,52.59,,96-99
,lal,phi,-57.61,phi,lal,-57.61,,113-111
,sac,mem,-63.36,mem,mem,,-63.36,83-97
,utah,min,66.71,utah,utah,,66.71,104-84
,phx,por,-67.31,por,por,,-67.31,86-109
,,,,,,,,
3-29-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,lac,bos,64.7,lac,lac,,64.7,119-106
,lal,bkn,-60.36,bkn,bkn,,-60.36,99-107
,phi,cle,-81.69,cle,cle,,-81.69,86-87
,dal,ind,61.4,dal,ind,61.4,,99-104
,det,mia,-69.2,mia,mia,,-69.2,102-109
,hou,wsh,52.63,hou,hou,,52.63,99-91
,mem,sa,-65.31,sa,sa,,-65.31,89-103
,min,no,-74.88,no,no,,-74.88,88-110
,okc,phx,-58.39,phx,okc,-58.39,,109-97
,,,,,,,,
3-28-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,cha,74.96,atl,cha,74.96,,100-115
,ny,chi,-78.54,chi,chi,,-78.54,80-111
,den,por,-63.46,por,por,,-63.46,114-120
,gs,mil,72.06,gs,gs,,72.06,108-95
,okc,utah,52.79,okc,utah,52.79,,89-94
,,,,,,,,
3-27-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,mia,atl,-61.27,atl,atl,,-61.27,86-99
,bos,ny,68.6,bos,bos,,68.6,96-92
,cle,bkn,68.31,cle,bkn,68.31,,98-106
,cha,wsh,-62.52,wsh,wsh,,-62.52,107-110
,dal,sa,-69.78,sa,sa,,-69.78,76-94
,utah,den,56.12,utah,den,56.12,,91-107
,det,orl,58.01,det,det,,58.01,111-97
,gs,mem,64.1,gs,gs,,64.1,107-84
,min,hou,-78.08,hou,hou,,-78.08,110-120
,lac,phi,84.77,lac,lac,,84.77,119-98
,lal,tor,-73.72,tor,tor,,-73.72,83-94
,sac,no,-66.98,no,no,,-66.98,88-102
,por,phx,50.98,por,por,,50.98,87-81
,,,,,,,,
3-26-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,ind,mil,-58.78,mil,mil,,-58.78,107-111
,,,,,,,,
3-25-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,orl,82.96,atl,atl,,82.96,95-83
,mia,bos,-65.38,bos,mia,-65.38,,93-86
,bkn,cha,-53.18,cha,bkn,-53.18,,91-88
,chi,tor,-59.93,tor,chi,-59.93,,116-103
,cle,mem,-60.78,mem,cle,-60.78,,111-89
,phi,den,-67.88,den,phi,-67.88,,99-85
,hou,no,54.32,hou,hou,,54.32,95-93
,ind,wsh,-63.19,wsh,ind,-63.19,,103-101
,lac,ny,80.94,lac,lac,,80.94,111-80
,lal,min,-51.57,min,lal,-51.57,,101-99
,okc,sa,-65.83,sa,sa,,-65.83,91-130
,sac,phx,-66.98,phx,sac,-66.98,,108-99
,por,utah,55.94,por,por,,55.94,92-89
,,,,,,,,
3-24-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,sa,dal,-57.12,dal,dal,,-57.12,94-101
,tor,det,66.71,tor,det,66.71,,104-108
,gs,por,51.3,gs,gs,,51.3,122-108
,lal,okc,-76.02,okc,okc,,-76.02,117-127
,mia,mil,-64.04,mil,mil,,-64.04,88-89
,phi,sac,-57.8,sac,sac,,-57.8,106-107
,,,,,,,,
3-23-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,bkn,-56.54,bkn,bos,-56.54,,110-91
,cha,chi,-55.28,chi,chi,,-55.28,86-98
,wsh,gs,-76.55,gs,gs,,-76.55,76-107
,hou,ind,62.93,hou,hou,,62.93,110-100
,mem,ny,84.44,mem,mem,,84.44,103-82
,min,utah,-70.22,utah,min,-70.22,,106-104
,,,,,,,,
3-22-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,sa,atl,-65.04,atl,sa,-65.04,,114-95
,det,bos,-76.83,bos,det,-76.83,,105-97
,cha,min,67.07,cha,cha,,67.07,109-98
,cle,mil,54.18,cle,cle,,54.18,108-90
,dal,phx,53.41,dal,phx,53.41,,92-98
,den,orl,-51.05,orl,den,-51.05,,119-100
,no,lac,-67.56,lac,lac,,-67.56,100-107
,phi,lal,-54.23,lal,lal,,-54.23,87-101
,mia,okc,-75.06,okc,okc,,-75.06,75-93
,ny,tor,-78.84,tor,tor,,-78.84,89-106
,wsh,sac,64.12,wsh,sac,64.12,,86-109
,,,,,,,,
3-21-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,bkn,ind,-56.62,ind,bkn,-56.62,,123-111
,chi,det,70.34,chi,det,70.34,,91-107
,utah,gs,-77.06,gs,gs,,-77.06,91-106
,phx,hou,-63.71,hou,phx,-63.71,,117-102
,por,mem,-62.16,mem,mem,,-62.16,86-97
,,,,,,,,
3-20-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,okc,61.61,atl,okc,61.61,,115-123
,bos,sa,-69.23,sa,sa,,-69.23,89-101
,mil,bkn,51.9,mil,bkn,51.9,,127-129
,cha,sac,59.13,cha,sac,59.13,,91-101
,tor,chi,-60.67,chi,chi,,-60.67,92-108
,ind,cle,-67.44,cle,cle,,-67.44,92-95
,mem,dal,-59.26,dal,mem,-59.26,,112-101
,den,mia,-57.59,mia,mia,,-57.59,91-108
,no,gs,-75.39,gs,gs,,-75.39,96-112
,wsh,lac,-59.0,lac,lac,,-59.0,99-113
,ny,phi,-58.32,phi,phi,,-58.32,81-97
,por,orl,73.58,por,orl,73.58,,104-111
,,,,,,,,
3-19-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,den,hou,-61.75,hou,hou,,-61.75,108-118
,utah,lal,62.9,utah,utah,,62.9,80-73
,min,ny,-57.02,ny,min,-57.02,,95-92
,no,phx,-55.87,phx,phx,,-55.87,72-74
,,,,,,,,
3-18-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,gs,-62.2,gs,gs,,-62.2,95-114
,bos,okc,-65.88,okc,okc,,-65.88,118-122
,bkn,cle,-67.31,cle,cle,,-67.31,92-117
,ind,chi,-57.24,chi,chi,,-57.24,86-103
,orl,dal,-73.94,dal,dal,,-73.94,102-107
,det,phi,65.9,det,phi,65.9,,83-94
,lac,sac,70.38,lac,lac,,70.38,116-105
,por,mia,65.12,por,mia,65.12,,104-108
,sa,mil,-52.11,mil,sa,-52.11,,114-103
,min,tor,-77.34,tor,tor,,-77.34,100-105
,wsh,utah,-59.62,utah,wsh,-59.62,,88-84
,,,,,,,,
3-17-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,cha,lac,-55.89,lac,lac,,-55.89,92-99
,mem,det,75.52,mem,det,75.52,,95-105
,orl,hou,-73.37,hou,hou,,-73.37,94-107
,mil,no,-58.85,no,no,,-58.85,84-85
,sa,ny,77.44,sa,ny,77.44,,100-104
,,,,,,,,
3-16-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,sac,79.69,atl,atl,,79.69,110-103
,phi,bos,-81.63,bos,bos,,-81.63,89-108
,bkn,min,65.41,bkn,bkn,,65.41,122-106
,cha,utah,50.67,cha,utah,50.67,,66-94
,cle,mia,63.86,cle,mia,63.86,,92-106
,okc,dal,-60.59,dal,dal,,-60.59,115-119
,den,mem,-62.2,mem,mem,,-62.2,81-92
,lal,gs,-84.43,gs,gs,,-84.43,105-108
,tor,ind,-54.77,ind,tor,-54.77,,117-98
,por,wsh,-54.09,wsh,wsh,,-54.09,97-105
,,,,,,,,
3-15-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,lal,84.18,atl,atl,,84.18,91-86
,chi,okc,-64.71,okc,okc,,-64.71,100-109
,cle,orl,71.29,cle,cle,,71.29,123-108
,den,no,-67.22,no,den,-67.22,,118-111
,hou,lac,-65.31,lac,hou,-65.31,,100-98
,min,sa,-79.39,sa,sa,,-79.39,97-123
,ny,phx,-73.44,phx,phx,,-73.44,89-102
,por,tor,-55.92,tor,por,-55.92,,113-97
,,,,,,,,
3-14-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,ind,-69.18,ind,bos,-69.18,,93-89
,bkn,phi,63.28,bkn,bkn,,63.28,94-87
,det,utah,-69.2,utah,utah,,-69.2,85-88
,ny,gs,-86.99,gs,gs,,-86.99,94-125
,mil,mem,-61.75,mem,mem,,-61.75,83-96
,sac,wsh,-68.88,wsh,wsh,,-68.88,97-113
,,,,,,,,
3-13-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,phx,65.27,atl,atl,,65.27,96-87
,orl,bos,-72.28,bos,bos,,-72.28,88-95
,chi,cha,54.7,chi,cha,54.7,,91-101
,lac,dal,-53.13,dal,dal,,-53.13,99-129
