,atl,orl,11.69,atl,atl,,4,95-83
,mia,bos,-5.51,bos,mia,2,,93-86
,bkn,cha,-0.21,cha,bkn,1,,91-88
,chi,tor,2.67,chi,chi,,1,116-103
,cle,mem,-4.47,mem,cle,2,,111-89
,phi,den,-5.31,den,phi,2,,99-85
,hou,no,-0.38,no,hou,1,,95-93
,ind,wsh,-9.39,wsh,ind,4,,103-101
,lac,ny,20.49,lac,lac,,7,111-80
,lal,min,1.15,lal,lal,,1,101-99
,okc,sa,0.56,okc,sa,1,,91-130
,sac,phx,-7.05,phx,sac,3,,108-99
,por,utah,-1.15,utah,por,1,,92-89
,,,,,,,,
3-24-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,sa,dal,0.14,sa,dal,1,,94-101
,tor,det,6.79,tor,det,3,,104-108
,gs,por,5.26,gs,gs,,2,122-108
,lal,okc,-20.22,okc,okc,,7,117-127
,mia,mil,-3.28,mil,mil,,2,88-89
,phi,sac,-0.67,sac,sac,,1,106-107
,,,,,,,,
3-23-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,bkn,3.12,bos,bos,,2,110-91
,cha,chi,-1.51,chi,chi,,1,86-98
,wsh,gs,-13.83,gs,gs,,5,76-107
,hou,ind,2.15,hou,hou,,1,110-100
,mem,ny,17.59,mem,mem,,6,103-82
,min,utah,-14.81,utah,min,5,,106-104
,,,,,,,,
3-22-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,sa,atl,3.43,sa,sa,,2,114-95
,det,bos,-10.68,bos,det,4,,105-97
,cha,min,8.11,cha,cha,,3,109-98
,cle,mil,4.07,cle,cle,,2,108-90
,dal,phx,-1.4,phx,phx,,1,92-98
,den,orl,4.57,den,den,,2,119-100
,no,lac,-7.37,lac,lac,,3,100-107
,phi,lal,-0.48,lal,lal,,1,87-101
,mia,okc,-5.32,okc,okc,,2,75-93
,ny,tor,-13.77,tor,tor,,5,89-106
,wsh,sac,5.04,wsh,sac,2,,86-109
,,,,,,,,
3-21-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,bkn,ind,-9.31,ind,bkn,4,,123-111
,chi,det,5.54,chi,det,2,,91-107
,utah,gs,-13.42,gs,gs,,5,91-106
,phx,hou,-11.29,hou,phx,4,,117-102
,por,mem,-7.63,mem,mem,,3,86-97
,,,,,,,,
3-20-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,okc,2.39,atl,okc,1,,115-123
,bos,sa,-14.41,sa,sa,,5,89-101
,mil,bkn,2.29,mil,bkn,1,,127-129
,cha,sac,6.09,cha,sac,3,,91-101
,tor,chi,-4.15,chi,chi,,2,92-108
,ind,cle,-7.58,cle,cle,,3,92-95
,mem,dal,0.57,mem,mem,,1,112-101
,den,mia,-2.0,mia,mia,,1,91-108
,no,gs,-19.93,gs,gs,,7,96-112
,wsh,lac,-7.69,lac,lac,,3,99-113
,ny,phi,0.9,ny,phi,1,,81-97
,por,orl,10.22,por,orl,4,,104-111
,,,,,,,,
3-19-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,den,hou,-12.49,hou,hou,,5,108-118
,utah,lal,8.39,utah,utah,,3,80-73
,min,ny,-1.24,ny,min,1,,95-92
,no,phx,1.54,no,phx,1,,72-74
,,,,,,,,
3-18-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,gs,-4.28,gs,gs,,2,95-114
,bos,okc,-9.43,okc,okc,,4,118-122
,bkn,cle,-12.29,cle,cle,,5,92-117
,ind,chi,0.11,ind,chi,1,,86-103
,orl,dal,-18.53,dal,dal,,7,102-107
,det,phi,-0.92,phi,phi,,1,83-94
,lac,sac,12.88,lac,lac,,5,116-105
,por,mia,4.25,por,mia,2,,104-108
,sa,mil,8.1,sa,sa,,3,114-103
,min,tor,-23.73,tor,tor,,8,100-105
,wsh,utah,-4.36,utah,wsh,2,,88-84
,,,,,,,,
3-17-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,cha,lac,-7.85,lac,lac,,3,92-99
,mem,det,21.2,mem,det,8,,95-105
,orl,hou,-14.69,hou,hou,,5,94-107
,mil,no,-15.47,no,no,,6,84-85
,sa,ny,14.55,sa,ny,5,,100-104
,,,,,,,,
3-16-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,sac,26.47,atl,atl,,9,110-103
,phi,bos,-14.37,bos,bos,,5,89-108
,bkn,min,2.87,bkn,bkn,,1,122-106
,cha,utah,-5.14,utah,utah,,2,66-94
,cle,mia,1.66,cle,mia,1,,92-106
,okc,dal,-3.46,dal,dal,,2,115-119
,den,mem,-12.19,mem,mem,,5,81-92
,lal,gs,-22.27,gs,gs,,8,105-108
,tor,ind,-2.02,ind,tor,1,,117-98
,por,wsh,2.23,por,wsh,1,,97-105
,,,,,,,,
3-15-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,lal,7.53,atl,atl,,3,91-86
,chi,okc,-5.96,okc,okc,,2,100-109
,cle,orl,18.78,cle,cle,,7,123-108
,den,no,-7.53,no,den,3,,118-111
,hou,lac,-6.5,lac,hou,3,,100-98
,min,sa,-30.9,sa,sa,,10,97-123
,ny,phx,-13.12,phx,phx,,5,89-102
,por,tor,4.9,por,por,,2,113-97
,,,,,,,,
3-14-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,ind,-8.79,ind,bos,3,,93-89
,bkn,phi,4.27,bkn,bkn,,2,94-87
,det,utah,-9.09,utah,utah,,4,85-88
,ny,gs,-21.47,gs,gs,,8,94-125
,mil,mem,-8.24,mem,mem,,3,83-96
,sac,wsh,-7.74,wsh,wsh,,3,97-113
,,,,,,,,
3-13-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,phx,3.66,atl,atl,,2,96-87
,orl,bos,-11.74,bos,bos,,4,88-95
,chi,cha,5.45,chi,cha,2,,91-101
,lac,dal,4.3,lac,dal,2,,99-129
,gs,den,14.87,gs,den,5,,103-114
,det,por,-20.2,por,por,,7,99-118
,mia,tor,13.3,mia,tor,5,,92-102
,min,okc,-23.6,okc,okc,,8,99-113
,sac,phi,3.22,sac,phi,2,,107-114
,,,,,,,,
3-12-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,cle,sa,-12.27,sa,cle,5,,128-125
,hou,utah,5.32,hou,utah,2,,91-109
,mil,ind,-6.61,ind,ind,,3,103-109
,ny,lal,-10.4,lal,ny,4,,101-94
,mem,wsh,5.64,mem,wsh,2,,87-107
,,,,,,,,
3-11-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,den,9.68,atl,den,4,,102-115
,mem,bos,9.88,mem,bos,4,,92-95
,bkn,mia,-4.4,mia,mia,,2,98-104
,sac,cha,-8.98,cha,sac,3,,113-106
,chi,phi,13.34,chi,chi,,5,104-95
,det,gs,-24.09,gs,gs,,9,98-105
,hou,por,-4.82,por,por,,2,100-105
,lac,okc,-3.4,okc,lac,2,,120-108
,orl,mil,-10.18,mil,mil,,4,91-97
,min,phx,-7.83,phx,phx,,3,97-106
,,,,,,,,
3-10-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,no,bkn,5.87,no,no,,2,111-91
,cle,dal,-5.57,dal,cle,2,,127-94
,det,lal,-3.48,lal,lal,,2,85-93
,orl,ind,-13.1,ind,ind,,5,86-118
,ny,utah,-11.52,utah,utah,,4,82-87
,tor,sa,-9.3,sa,sa,,4,107-117
,,,,,,,,
3-9-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,sac,atl,-28.33,atl,atl,,10,105-130
,bos,mia,-5.6,mia,bos,2,,100-90
,wsh,cha,-10.3,cha,wsh,4,,95-69
,mem,chi,1.56,mem,mem,,1,101-91
,ny,den,-6.66,den,den,,3,78-106
,gs,phx,6.81,gs,gs,,3,98-80
,min,lac,-25.08,lac,lac,,9,76-89
,no,mil,1.95,no,no,,1,114-103
,,,,,,,,
3-8-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,orl,0.54,bos,orl,1,,98-103
,utah,bkn,2.92,utah,utah,,1,95-88
,cha,det,3.79,cha,cha,,2,108-101
,chi,sa,-2.11,sa,sa,,1,105-116
,dal,lal,12.26,dal,dal,,5,100-93
,lac,gs,-8.92,gs,gs,,3,98-106
,tor,okc,-3.23,okc,okc,,2,104-108
,,,,,,,,
3-7-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,phi,23.34,atl,phi,8,,84-92
,phx,cle,-4.73,cle,cle,,2,79-89
,hou,den,11.41,hou,hou,,4,114-100
,ind,ny,10.38,ind,ind,,4,92-86
,mem,no,2.03,mem,no,1,,89-95
,sac,mia,-12.85,mia,mia,,5,109-114
,wsh,mil,0.76,wsh,mil,1,,85-91
,por,min,9.72,por,min,4,,113-121
,,,,,,,,
3-6-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,cle,atl,-8.73,atl,atl,,3,97-106
,bos,no,-6.58,no,bos,3,,104-98
,phx,bkn,0.32,phx,phx,,1,108-100
,tor,cha,-5.59,cha,cha,,2,94-103
,chi,ind,3.13,chi,ind,2,,84-98
,dal,gs,-13.98,gs,gs,,5,89-104
,den,sa,-16.71,sa,sa,,6,111-120
,det,hou,-12.18,hou,hou,,5,93-103
,lal,mem,-18.47,mem,mem,,7,90-97
,mia,wsh,-3.63,wsh,wsh,,2,97-99
,sac,orl,1.24,sac,orl,1,,114-119
,utah,phi,10.55,utah,utah,,4,89-83
,,,,,,,,
3-5-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,okc,chi,2.62,okc,chi,1,,105-108
,dal,por,-3.43,por,por,,2,75-94
,,,,,,,,
3-4-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,utah,bos,-3.78,bos,bos,,2,84-85
,cha,bkn,-2.36,bkn,cha,1,,115-91
,cle,tor,3.42,cle,cle,,2,120-112
,den,min,-1.15,min,den,1,,100-85
,det,no,-10.12,no,no,,4,85-88
,mil,gs,-12.43,gs,gs,,5,93-102
,mem,hou,-2.52,hou,mem,1,,102-100
,ny,ind,-16.12,ind,ind,,6,82-105
,por,lac,-9.84,lac,por,4,,98-93
,lal,mia,-13.98,mia,mia,,5,94-100
,phi,okc,-27.8,okc,okc,,10,118-123
,phx,orl,2.09,phx,phx,,1,105-100
,sac,sa,-14.21,sa,sa,,5,85-112
,,,,,,,,
3-3-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,hou,atl,-7.61,atl,atl,,3,96-104
,bos,cle,-7.22,cle,cle,,3,79-110
,lal,cha,-0.61,cha,cha,,1,103-104
,wsh,chi,-3.79,chi,chi,,2,92-97
,mil,den,6.27,mil,den,3,,95-106
,utah,mem,-8.4,mem,utah,3,,93-82
,sac,ny,2.63,sac,sac,,1,124-86
,,,,,,,,
3-2-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,gs,bkn,11.71,gs,bkn,4,,108-110
,no,dal,-4.89,dal,dal,,2,93-102
,lac,min,18.9,lac,lac,,7,110-105
,phx,mia,-8.46,mia,mia,,3,98-115
,tor,phi,15.19,tor,tor,,6,114-103
,,,,,,,,
3-1-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,gs,bos,9.88,gs,gs,,4,106-101
,cha,orl,4.76,cha,cha,,2,98-83
,lac,chi,0.0,chi,lac,1,,96-86
,cle,hou,-8.67,hou,hou,,3,103-105
,no,den,0.95,no,no,,1,99-92
,phi,ind,-13.35,ind,ind,,5,74-94
,okc,lal,10.49,okc,okc,,4,108-101
,por,sac,6.89,por,por,,3,110-99
,,,,,,,,
2-28-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,mia,12.75,atl,atl,,5,93-91
,bkn,dal,-6.83,dal,bkn,3,,104-94
,det,wsh,-0.39,wsh,wsh,,1,95-99
,mem,min,8.23,mem,mem,,3,101-97
,mil,utah,-5.67,utah,utah,,2,75-82
,tor,ny,13.56,tor,ny,5,,98-103
,sa,phx,-0.01,phx,sa,1,,101-74
,,,,,,,,
2-27-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,orl,atl,-14.47,atl,atl,,5,88-95
,cha,bos,1.89,cha,bos,1,,98-106
,bkn,hou,-8.78,hou,hou,,3,98-102
,min,chi,-10.77,chi,chi,,4,89-96
,cle,ind,-1.08,ind,ind,,1,86-93
,utah,den,1.76,utah,utah,,1,104-82
,ny,det,-15.07,det,ny,6,,121-115
,gs,tor,3.69,gs,gs,,2,113-89
,lac,mem,-9.28,mem,lac,4,,97-79
,mil,lal,12.74,mil,lal,5,,93-101
,mia,no,-3.79,no,no,,2,102-104
,okc,por,-4.19,por,por,,2,112-115
,wsh,phi,9.75,wsh,phi,4,,81-89
,sa,sac,4.43,sa,sa,,2,107-96
,,,,,,,,
2-26-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,gs,cle,4.07,gs,cle,2,,99-110
,okc,phx,4.59,okc,phx,2,,113-117
,,,,,,,,
2-25-2015,Away,Home,Algo points,Proj winner,Winner,,,Score
,dal,atl,-5.47,atl,atl,,2,87-104
,ny,bos,-7.8,bos,bos,,3,94-115
,bkn,no,-3.85,no,no,,2,96-102
,cha,chi,-11.58,chi,cha,4,,98-86
,phx,den,2.01,phx,phx,,1,110-96
,lac,hou,4.93,lac,hou,2,,105-110
,lal,utah,-9.42,utah,lal,4,,100-97
,mem,sac,22.56,mem,sac,8,,90-102
,mia,orl,5.09,mia,mia,,2,93-90
,phi,mil,-18.1,mil,mil,,7,88-104
,wsh,min,3.47,wsh,min,2,,77-97
