3-5-2016,Away,Home,Algo points,Proj winner,Winner,,,Score
,den,sa,-74.43,sa,sa,103-108,,-74.43,+291.0833007430584,-291.0833007430584
,mia,ind,-63.81,ind,ind,83-84,,-63.81,+176.31942525559546,-176.31942525559546
,lac,no,69.42,lac,no,96-98,69.42,,-227.0111183780249,+227.0111183780249
,mem,utah,69.25,mem,mem,91-87,,69.25,-225.2032520325203,+225.2032520325203
,ny,sac,58.17,ny,ny,107-99,,58.17,-139.0628735357399,+139.0628735357399
,phx,wsh,55.75,phx,phx,99-93,,55.75,-125.98870056497175,+125.98870056497175
,,,,,,,,
3-25-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,tor,cle,67.63,tor,cle,100-102,67.63,,-208.92801977139322,+208.92801977139322
,okc,dal,60.38,okc,dal,119-128,60.38,,-152.3977788995457,+152.3977788995457
,ny,lal,60.21,ny,lal,96-127,60.21,,-151.31942699170645,+151.31942699170645
,por,orl,72.85,por,orl,85-95,72.85,,-268.32412523020247,+268.32412523020247
,,,,,,,,
3-24-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,phx,atl,50.89,phx,phx,102-95,,50.89,-103.6245163917736,+103.6245163917736
,bkn,no,51.94,bkn,no,104-109,51.94,,-108.07324178110696,+108.07324178110696
,hou,cha,63.42,hou,hou,100-89,,63.42,-173.3734281027884,+173.3734281027884
,ind,chi,54.52,ind,chi,77-89,54.52,,-119.87686895338614,+119.87686895338614
,den,okc,-73.55,okc,okc,96-117,,-73.55,+278.0718336483932,-278.0718336483932
,det,utah,-66.69,utah,det,114-94,-66.69,,+200.21014710297206,-200.21014710297206
,mil,lac,-84.85,lac,lac,98-106,,-84.85,+560.0660066006598,-560.0660066006598
,min,mem,-59.55,mem,mem,92-109,,-59.55,+147.21878862793568,-147.21878862793568
,por,mia,-61.29,mia,mia,91-93,,-61.29,+158.33118057349523,-158.33118057349523
,phi,sa,-91.72,sa,sa,91-113,,-91.72,+1107.7294685990337,-1107.7294685990337
,,,,,,,,
3-23-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,tor,-65.39,tor,tor,86-96,,-65.39,+188.9338341519792,-188.9338341519792
,bkn,dal,-59.94,dal,bkn,107-104,-59.94,,+149.62556165751374,-149.62556165751374
,cle,ny,-58.57,ny,cle,106-100,-58.57,,+141.3709872073377,-141.3709872073377
,wsh,den,52.63,wsh,den,102-105,52.63,,-111.10407430863418,+111.10407430863418
,orl,lal,-60.97,lal,lal,94-103,,-60.97,+156.21316935690493,-156.21316935690493
,mil,sac,-65.65,sac,sac,107-124,,-65.65,+191.12081513828244,-191.12081513828244
,phx,min,-54.24,min,phx,127-120,-54.24,,+118.53146853146855,-118.53146853146855
,,,,,,,,
3-22-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,por,cha,62.53,por,cha,94-124,62.53,,-166.8801708033093,+166.8801708033093
,phi,chi,-74.91,chi,chi,81-91,,-74.91,+298.56516540454356,-298.56516540454356
,hou,cle,70.03,hou,hou,118-111,,70.03,-233.66700033366703,+233.66700033366703
,det,lac,-88.97,lac,lac,103-112,,-88.97,+806.6183136899365,-806.6183136899365
,sa,gs,60.81,sa,sa,99-90,,60.81,-155.16713447307987,+155.16713447307987
,ind,mem,-53.05,mem,mem,71-82,,-53.05,+112.99254526091586,-112.99254526091586
,mia,no,68.05,mia,no,95-105,68.05,,-212.98904538341156,+212.98904538341156
,orl,utah,-63.64,utah,utah,88-89,,-63.64,+175.027502750275,-175.027502750275
,,,,,,,,
3-21-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,no,atl,-64.7,atl,no,111-105,-64.7,,+183.28611898017,-183.28611898017
,bos,bkn,-83.9,bkn,bkn,98-114,,-83.9,+521.1180124223605,-521.1180124223605
,chi,ind,-62.23,ind,ind,79-91,,-62.23,+164.7603918453799,-164.7603918453799
,den,dal,-59.37,dal,dal,106-122,,-59.37,+146.1235540241201,-146.1235540241201
,det,phx,-67.17,phx,phx,92-98,,-67.17,+204.5994517209869,-204.5994517209869
,wsh,lal,66.03,wsh,wsh,117-107,,66.03,-194.37739181630855,+194.37739181630855
,mem,mia,-56.78,mia,mia,86-91,,-56.78,+131.3743637204998,-131.3743637204998
,ny,phi,70.86,ny,ny,93-92,,70.86,-243.17089910775564,+243.17089910775564
,okc,tor,60.84,okc,okc,119-118,,60.84,-155.36261491317674,+155.36261491317674
,sa,sac,80.2,sa,sa,99-79,,80.2,-405.0505050505051,+405.0505050505051
,,,,,,,,
3-20-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,okc,cle,73.22,okc,okc,102-95,,73.22,-273.41299477221804,+273.41299477221804
,mil,gs,-78.66,gs,gs,110-115,,-78.66,+368.6035613870665,-368.6035613870665
,min,hou,-65.01,hou,hou,106-129,,-65.01,+185.79594169762794,-185.79594169762794
,wsh,por,-56.84,por,por,103-116,,-56.84,+131.69601482854495,-131.69601482854495
,,,,,,,,
3-19-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,mia,bos,74.86,mia,bos,96-101,74.86,,-297.77247414478916,+297.77247414478916
,cha,bkn,-60.16,bkn,bkn,99-104,,-60.16,+151.004016064257,-151.004016064257
,chi,phi,78.34,chi,chi,102-94,,78.34,-361.68051708217916,+361.68051708217916
,min,dal,-61.64,dal,min,123-122,-61.64,,+160.68821689259644,-160.68821689259644
,det,den,-67.96,den,den,109-118,,-67.96,+212.10986267166035,-212.10986267166035
,ind,ny,71.74,ind,ny,86-92,71.74,,-253.85704175513087,+253.85704175513087
,sa,lal,81.89,sa,sa,125-109,,81.89,-452.1811154058532,+452.1811154058532
,utah,mem,-80.38,mem,mem,86-96,,-80.38,+409.6839959225279,-409.6839959225279
,tor,no,61.23,tor,tor,107-100,,61.23,-157.93139025019346,+157.93139025019346
,orl,phx,-75.13,phx,phx,93-109,,-75.13,+302.0908725371934,-302.0908725371934
,,,,,,,,
3-18-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,tor,atl,50.41,tor,atl,113-118,50.41,,-101.6535591853196,+101.6535591853196
,mia,cle,70.37,mia,mia,100-96,,70.37,-237.49578130273377,+237.49578130273377
,orl,gs,-76.89,gs,gs,89-103,,-76.89,+332.71311120726955,-332.71311120726955
,mil,por,-79.39,por,por,115-120,,-79.39,+385.201358563804,-385.201358563804
,wsh,sac,64.77,wsh,sac,111-117,64.77,,-183.84899233607717,+183.84899233607717
,,,,,,,,
3-17-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,cha,-77.94,cha,atl,97-83,-77.94,,+353.30915684496824,-353.30915684496824
,bos,dal,-70.56,dal,dal,89-94,,-70.56,+239.67391304347828,-239.67391304347828
,phx,bkn,-58.34,bkn,bkn,95-108,,-58.34,+140.0384061449832,-140.0384061449832
,okc,chi,53.88,okc,okc,97-85,,53.88,-116.82567215958373,+116.82567215958373
,lac,den,68.75,lac,den,100-110,68.75,,-220.00000000000003,+220.00000000000003
,utah,hou,-77.67,hou,hou,86-124,,-77.67,+347.82803403493057,-347.82803403493057
,phi,ind,-85.49,ind,ind,90-99,,-85.49,+589.1798759476221,-589.1798759476221
,,,,,,,,
3-16-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,no,-58.66,no,no,120-121,,-58.66,+141.89646831156261,-141.89646831156261
,cha,mil,69.61,cha,cha,101-92,,69.61,-229.05561039815728,+229.05561039815728
,cle,lac,-77.83,lac,lac,80-102,,-77.83,+351.05999097880016,-351.05999097880016
,dal,okc,-66.72,okc,dal,109-86,-66.72,,+200.4807692307692,-200.4807692307692
,gs,por,-57.23,por,gs,113-112,-57.23,,+133.8087444470423,-133.8087444470423
,hou,mia,-59.64,mia,mia,104-113,,-59.64,+147.7700693756194,-147.7700693756194
,sac,min,-66.53,min,min,102-104,,-66.53,+198.7750224081267,-198.7750224081267
,phx,tor,-55.99,tor,phx,121-113,-55.99,,+127.22108611679164,-127.22108611679164
,utah,sa,-78.9,sa,sa,104-122,,-78.9,+373.9336492890996,-373.9336492890996
,,,,,,,,
3-15-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,den,atl,-59.66,atl,atl,92-97,,-59.66,+147.89291026276646,-147.89291026276646
,bkn,wsh,-58.64,wsh,wsh,94-101,,-58.64,+141.77949709864603,-141.77949709864603
,sac,chi,-65.47,chi,chi,87-94,,-65.47,+189.60324355632784,-189.60324355632784
,ind,det,71.31,ind,ind,112-104,,71.31,-248.55350296270478,+248.55350296270478
,mem,phi,78.51,mem,mem,103-77,,78.51,-365.3327128897162,+365.3327128897162
,mil,ny,-64.63,ny,ny,94-115,,-64.63,+182.72547356516816,-182.72547356516816
,,,,,,,,
3-14-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,phx,bos,64.26,phx,phx,87-80,,64.26,-179.7985450475658,+179.7985450475658
,min,cha,50.19,min,cha,93-105,50.19,,-100.76289901626177,+100.76289901626177
,cle,gs,-71.65,gs,cle,103-94,-71.65,,+252.73368606701948,-252.73368606701948
,den,mia,-72.12,mia,den,111-107,-72.12,,+258.68005738880925,-258.68005738880925
,ind,phi,88.7,ind,ind,101-94,,88.7,-784.9557522123897,+784.9557522123897
,lac,utah,79.9,lac,lac,96-87,,79.9,-397.5124378109454,+397.5124378109454
,lal,sa,-76.38,sa,sa,85-119,,-76.38,+323.37002540220146,-323.37002540220146
,mem,tor,-52.82,tor,tor,86-99,,-52.82,+111.95421788893599,-111.95421788893599
,por,no,65.2,por,por,111-103,,65.2,-187.3563218390805,+187.3563218390805
,wsh,orl,64.09,wsh,wsh,105-101,,64.09,-178.47396268448904,+178.47396268448904
,,,,,,,,
3-13-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,mil,atl,-60.96,atl,atl,97-102,,-60.96,+156.14754098360658,-156.14754098360658
,hou,chi,59.28,hou,chi,87-111,59.28,,-145.57956777996074,+145.57956777996074
,lal,okc,-77.62,okc,okc,102-131,,-77.62,+346.8275245755139,-346.8275245755139
,,,,,,,,
3-12-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ny,bos,-52.02,bos,ny,116-92,-52.02,,+108.42017507294707,-108.42017507294707
,bkn,mia,-71.57,mia,bkn,96-95,-71.57,,+251.74111853675686,-251.74111853675686
,cha,wsh,-57.91,wsh,cha,98-85,-57.91,,+137.58612497030168,-137.58612497030168
,cle,phx,-69.95,phx,cle,110-101,-69.95,,+232.77870216306158,-232.77870216306158
,dal,utah,66.03,dal,dal,108-101,,66.03,-194.37739181630855,+194.37739181630855
,den,orl,-53.9,orl,den,120-112,-53.9,,+116.91973969631238,-116.91973969631238
,det,tor,-72.86,tor,tor,87-101,,-72.86,+268.45983787767136,-268.45983787767136
,gs,lac,-61.57,lac,lac,98-111,,-61.57,+160.21337496747333,-160.21337496747333
,mem,no,60.56,mem,mem,90-88,,60.56,-153.5496957403651,+153.5496957403651
,sac,phi,66.53,sac,sac,115-98,,66.53,-198.7750224081267,+198.7750224081267
,por,sa,-65.31,sa,sa,90-103,,-65.31,+188.26751225136928,-188.26751225136928
,,,,,,,,
3-11-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,ind,-77.97,ind,ind,83-94,,-77.97,+353.92646391284603,-353.92646391284603
,sa,chi,62.89,sa,sa,104-96,,62.89,-169.46914578280789,+169.46914578280789
,dal,gs,-57.89,gs,gs,85-108,,-57.89,+137.47328425552126,-137.47328425552126
,sac,det,-55.1,det,det,89-99,,-55.1,+122.71714922048997,-122.71714922048997
,hou,okc,-58.59,okc,okc,98-106,,-58.59,+141.48756339048543,-141.48756339048543
,por,mem,-55.92,mem,mem,99-109,,-55.92,+126.86025408348458,-126.86025408348458
,mil,min,-73.19,min,min,101-112,,-73.19,+272.99515106303613,-272.99515106303613
,,,,,,,,
3-10-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,utah,-72.28,utah,atl,112-110,-72.28,,+260.75036075036076,-260.75036075036076
,tor,bkn,58.35,tor,bkn,97-101,58.35,,-140.09603841536617,+140.09603841536617
,den,cha,-70.47,cha,cha,98-105,,-70.47,+238.63867253640362,-238.63867253640362
,phx,lac,-66.23,lac,lac,105-112,,-66.23,+196.1208172934558,-196.1208172934558
,wsh,mia,-64.28,mia,mia,90-99,,-64.28,+179.9552071668533,-179.9552071668533
,orl,mil,50.5,orl,mil,98-105,50.5,,-102.02020202020203,+102.02020202020203
,phi,ny,-67.33,ny,ny,110-123,,-67.33,+206.09121518212427,-206.09121518212427
,,,,,,,,
3-9-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,det,bos,51.56,det,bos,111-118,51.56,,-106.44095788604461,+106.44095788604461
,sac,bkn,-62.06,bkn,bkn,89-104,,-62.06,+163.5740643120717,-163.5740643120717
,mia,chi,60.86,mia,chi,88-95,60.86,,-155.49310168625445,+155.49310168625445
,ind,dal,53.2,ind,dal,94-105,53.2,,-113.67521367521367,+113.67521367521367
,den,no,-59.93,no,no,107-111,,-59.93,+149.56326428749688,-149.56326428749688
,phx,gs,-56.74,gs,gs,107-113,,-56.74,+131.16042533518262,-131.16042533518262
,por,hou,-71.08,hou,hou,113-118,,-71.08,+245.7814661134163,-245.7814661134163
,okc,lal,78.17,okc,lal,110-114,78.17,,-358.08520384791575,+358.08520384791575
,tor,min,-51.02,min,tor,111-104,-51.02,,+104.16496529195594,-104.16496529195594
,,,,,,,,
3-8-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,lac,-75.44,lac,lac,108-109,,-75.44,+307.1661237785016,-307.1661237785016
,cha,mem,-65.31,mem,mem,89-111,,-65.31,+188.26751225136928,-188.26751225136928
,ny,cle,-57.52,cle,ny,107-97,-57.52,,+135.4048964218456,-135.4048964218456
,wsh,mil,69.54,wsh,wsh,114-107,,69.54,-228.29940906106376,+228.29940906106376
,orl,sa,-78.98,sa,sa,112-121,,-78.98,+375.73739295908666,-375.73739295908666
,utah,phi,59.32,utah,utah,104-92,,59.32,-145.82104228121926,+145.82104228121926
,,,,,,,,
3-7-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,gs,-67.82,gs,gs,97-111,,-67.82,+210.75201988812918,-210.75201988812918
,bkn,bos,58.97,bkn,bos,84-91,58.97,,-143.72410431391663,+143.72410431391663
,cle,cha,-61.59,cha,cha,92-101,,-61.59,+160.3488674824265,-160.3488674824265
,mem,chi,-52.79,chi,mem,85-77,-52.79,,+111.81952976064392,-111.81952976064392
,por,dal,57.11,por,dal,98-103,57.11,,-133.1545814875262,+133.1545814875262
,lal,den,-58.72,den,den,126-134,,-58.72,+142.24806201550388,-142.24806201550388
,det,min,-62.31,min,min,101-114,,-62.31,+165.32236667551078,-165.32236667551078
,ind,hou,-65.31,hou,hou,86-112,,-65.31,+188.26751225136928,-188.26751225136928
,mil,no,-57.12,no,no,104-112,,-57.12,+133.20895522388057,-133.20895522388057
,utah,ny,-54.22,ny,ny,81-108,,-54.22,+118.43599825251201,-118.43599825251201
,sac,tor,-64.24,tor,tor,87-99,,-64.24,+179.64205816554806,-179.64205816554806
,,,,,,,,
3-6-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,lac,lal,76.83,lac,lac,142-94,,76.83,-331.5925766076823,+331.5925766076823
,mia,sa,-57.95,sa,sa,87-111,,-57.95,+137.81212841854935,-137.81212841854935
,okc,phx,60.23,okc,phx,122-128,60.23,,-151.4458134272064,+151.4458134272064
,,,,,,,,
3-5-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,por,-70.4,por,por,78-102,,-70.4,+237.8378378378379,-237.8378378378379
,gs,bos,68.25,gs,gs,108-88,,68.25,-214.96062992125985,+214.96062992125985
,mem,bkn,55.44,mem,bkn,94-103,55.44,,-124.4165170556553,+124.4165170556553
,ind,cha,69.64,ind,cha,87-109,69.64,,-229.38076416337285,+229.38076416337285
,chi,det,58.73,chi,chi,105-94,,58.73,-142.30676035861399,+142.30676035861399
,dal,den,60.4,dal,den,110-115,60.4,,-152.5252525252525,+152.5252525252525
,hou,orl,71.42,hou,hou,101-89,,71.42,-249.89503149055287,+249.89503149055287
,sac,mil,52.04,sac,sac,116-102,,52.04,-108.50708924103421,+108.50708924103421
,ny,min,-65.85,min,ny,118-106,-65.85,,+192.8257686676427,-192.8257686676427
,utah,wsh,-65.31,wsh,wsh,91-104,,-65.31,+188.26751225136928,-188.26751225136928
,,,,,,,,
3-4-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,sa,cle,71.95,sa,sa,122-101,,71.95,-256.5062388591801,+256.5062388591801
,gs,ind,-65.97,ind,gs,98-96,-65.97,,+193.8583602703497,-193.8583602703497
,mia,hou,-53.95,hou,hou,103-106,,-53.95,+117.15526601520088,-117.15526601520088
,lac,phx,-53.92,phx,lac,104-96,-53.92,,+117.01388888888889,-117.01388888888889
,no,lal,-55.02,lal,no,132-125,-55.02,,+122.3210315695865,-122.3210315695865
,phi,okc,-88.23,okc,okc,92-125,,-88.23,+749.6176720475789,-749.6176720475789
,,,,,,,,
3-3-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,chi,bkn,-52.16,bkn,bkn,80-96,,-52.16,+109.03010033444814,-109.03010033444814
,cha,mia,-71.24,mia,mia,107-124,,-71.24,+247.70514603616127,-247.70514603616127
,min,den,62.16,min,min,132-128,,62.16,-164.27061310782238,+164.27061310782238
,ny,det,-63.33,det,det,85-96,,-63.33,+172.70248159258247,-172.70248159258247
,lal,por,-73.88,por,lal,107-106,-73.88,,+282.84839203675335,-282.84839203675335
,mem,wsh,-51.61,wsh,mem,110-104,-51.61,,+106.65426741062203,-106.65426741062203
,utah,mil,59.0,utah,mil,88-114,59.0,,-143.90243902439025,+143.90243902439025
,no,sac,-53.36,sac,sac,89-96,,-53.36,+114.40823327615779,-114.40823327615779
,,,,,,,,
3-2-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,phx,-65.42,phx,phx,120-129,,-65.42,+189.1844997108155,-189.1844997108155
,cha,okc,-58.13,okc,okc,99-116,,-58.13,+138.8344877000239,-138.8344877000239
,ny,chi,-62.84,chi,chi,90-109,,-62.84,+169.10656620021533,-169.10656620021533
,dal,sa,-53.79,sa,sa,106-112,,-53.79,+116.40337589266392,-116.40337589266392
,gs,tor,-51.02,tor,tor,98-104,,-51.02,+104.16496529195594,-104.16496529195594
,utah,ind,-80.86,ind,ind,91-94,,-80.86,+422.466039707419,-422.466039707419
,phi,orl,-69.18,orl,orl,81-92,,-69.18,+224.46463335496438,-224.46463335496438
,,,,,,,,
3-1-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ind,bos,74.18,ind,ind,102-97,,74.18,-287.29666924864455,+287.29666924864455
,bkn,mil,67.62,bkn,bkn,107-98,,67.62,-208.8326127239037,+208.8326127239037
,cle,mem,-56.9,mem,mem,96-110,,-56.9,+132.0185614849188,-132.0185614849188
,den,por,-68.65,por,por,96-102,,-68.65,+218.97926634768746,-218.97926634768746
,det,hou,-68.5,hou,hou,110-118,,-68.5,+217.46031746031744,-217.46031746031744
,no,lac,-73.58,lac,lac,76-108,,-73.58,+278.5011355034065,-278.5011355034065
,orl,mia,-79.49,mia,mia,98-112,,-79.49,+387.56704046806425,-387.56704046806425
,min,sac,63.24,min,min,108-97,,63.24,-172.03482045701853,+172.03482045701853
,wsh,phi,73.07,wsh,wsh,122-103,,73.07,-271.3330857779427,+271.3330857779427
,,,,,,,,
2-28-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,cha,sa,-54.36,sa,sa,82-92,,-54.36,+119.10604732690624,-119.10604732690624
,chi,dal,-57.12,dal,chi,100-91,-57.12,,+133.20895522388057,-133.20895522388057
,utah,cle,-58.38,cle,cle,79-99,,-58.38,+140.26910139356082,-140.26910139356082
,gs,ny,66.87,gs,gs,126-103,,66.87,-201.84123151222462,+201.84123151222462
,sac,lal,55.33,sac,lal,122-126,55.33,,-123.8638907544213,+123.8638907544213
,mem,okc,-53.86,okc,okc,107-113,,-53.86,+116.73168617251841,-116.73168617251841
,no,phx,-65.09,phx,phx,104-116,,-65.09,+186.45087367516476,-186.45087367516476
,,,,,,,,
2-27-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,bkn,den,-55.5,den,bkn,112-89,-55.5,,+124.71910112359552,-124.71910112359552
,mil,ind,-84.08,ind,ind,96-101,,-84.08,+528.1407035175879,-528.1407035175879
,ny,mia,-70.81,mia,mia,82-108,,-70.81,+242.5830763960261,-242.5830763960261
,wsh,tor,-55.39,tor,wsh,134-129,-55.39,,+124.16498542927594,-124.16498542927594
,,,,,,,,
2-26-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,bos,52.34,atl,bos,104-115,52.34,,-109.81955518254303,+109.81955518254303
,bkn,por,-58.56,por,por,80-124,,-58.56,+141.31274131274134,-141.31274131274134
,gs,chi,-50.06,chi,chi,83-103,,-50.06,+100.24028834601522,-100.24028834601522
,cle,okc,-58.97,okc,cle,114-104,-58.97,,+143.72410431391663,-143.72410431391663
,no,dal,-64.45,dal,dal,89-108,,-64.45,+181.29395218002819,-181.29395218002819
,det,sa,-71.19,sa,sa,110-120,,-71.19,+247.10170079833387,-247.10170079833387
,hou,lac,-57.59,lac,lac,93-101,,-57.59,+135.79344494223062,-135.79344494223062
,lal,mem,-66.93,mem,mem,103-108,,-66.93,+202.38887208950715,-202.38887208950715
,orl,phi,-53.75,phi,orl,101-90,-53.75,,+116.21621621621622,-116.21621621621622
,phx,utah,69.34,phx,utah,86-109,69.34,,-226.15786040443578,+226.15786040443578
,,,,,,,,
2-25-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,chi,atl,-57.66,atl,chi,107-103,-57.66,,+136.18327822390174,-136.18327822390174
,tor,cle,65.8,tor,tor,99-93,,65.8,-192.3976608187134,+192.3976608187134
,por,den,63.06,por,por,100-95,,63.06,-170.70925825663238,+170.70925825663238
,hou,sac,68.44,hou,hou,129-103,,68.44,-216.8567807351077,+216.8567807351077
,lal,ind,-78.19,ind,ind,98-118,,-78.19,+358.5052728106373,-358.5052728106373
,min,phx,-60.4,phx,min,110-101,-60.4,,+152.5252525252525,-152.5252525252525
,orl,wsh,-68.16,wsh,wsh,106-115,,-68.16,+214.07035175879395,-214.07035175879395
,,,,,,,,
2-24-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,bos,utah,-54.79,utah,utah,98-110,,-54.79,+121.19000221190004,-121.19000221190004
,dal,ny,64.12,dal,dal,110-108,,64.12,-178.7068004459309,+178.7068004459309
,gs,det,65.76,gs,gs,104-96,,65.76,-192.0560747663552,+192.0560747663552
,lac,no,64.73,lac,lac,123-110,,64.73,-183.52707683583787,+183.52707683583787
,mil,phi,-53.83,phi,mil,130-110,-53.83,,+116.59085986571367,-116.59085986571367
,,,,,,,,
2-23-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,bkn,lal,57.38,bkn,bkn,108-102,,57.38,-134.63162834350072,+134.63162834350072
,chi,mia,-65.22,mia,mia,79-93,,-65.22,+187.52156411730877,-187.52156411730877
,wsh,cle,57.66,wsh,wsh,96-83,,57.66,-136.18327822390174,+136.18327822390174
,sac,den,-59.48,den,sac,109-95,-59.48,,+146.79170779861798,-146.79170779861798
,hou,phx,-54.08,phx,hou,115-112,-54.08,,+117.77003484320558,-117.77003484320558
,lac,okc,-62.33,okc,lac,125-117,-62.33,,+165.46323334218212,-165.46323334218212
,min,por,-62.62,por,por,97-108,,-62.62,+167.52273943285178,-167.52273943285178
,orl,tor,-71.59,tor,tor,90-105,,-71.59,+251.98873636043652,-251.98873636043652
,,,,,,,,
2-22-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,ny,atl,-58.71,atl,atl,98-107,,-58.71,+142.18939210462582,-142.18939210462582
,bos,sac,-54.81,sac,sac,98-105,,-54.81,+121.28789555211333,-121.28789555211333
,bkn,gs,-64.36,gs,gs,86-93,,-64.36,+180.58361391694726,-180.58361391694726
,mem,cha,59.08,mem,cha,89-92,59.08,,-144.37927663734115,+144.37927663734115
,dal,det,60.4,dal,dal,113-102,,60.4,-152.5252525252525,+152.5252525252525
,ind,mil,87.62,ind,ind,110-100,,87.62,-707.7544426494348,+707.7544426494348
,min,utah,69.18,min,min,121-104,,69.18,-224.46463335496438,+224.46463335496438
,no,wsh,-55.82,wsh,wsh,93-94,,-55.82,+126.34676324128566,-126.34676324128566
,,,,,,,,
2-21-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,det,-57.62,det,det,107-115,,-57.62,+135.96035865974514,-135.96035865974514
,bos,lal,55.03,bos,lal,92-101,55.03,,-122.37046920169004,+122.37046920169004
,no,cha,-53.83,cha,cha,87-90,,-53.83,+116.59085986571367,-116.59085986571367
,den,chi,-64.68,chi,chi,89-117,,-64.68,+183.1257078142696,-183.1257078142696
,cle,tor,-65.37,tor,tor,91-98,,-65.37,+188.76696505919725,-188.76696505919725
,dal,phi,75.54,dal,dal,124-112,,75.54,-308.8307440719543,+308.8307440719543
,lac,mem,60.69,lac,mem,96-102,60.69,,-154.3881963876876,+154.3881963876876
,ny,orl,51.88,ny,orl,121-129,51.88,,-107.81379883624274,+107.81379883624274
,sa,phx,59.66,sa,phx,85-106,59.66,,-147.89291026276646,+147.89291026276646
,utah,por,-57.06,por,por,94-102,,-57.06,+132.8830926874709,-132.8830926874709
,,,,,,,,
2-20-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,den,mil,65.88,den,den,101-90,,65.88,-193.08323563892142,+193.08323563892142
,hou,gs,59.17,hou,gs,99-102,59.17,,-144.91795248591723,+144.91795248591723
,mia,okc,-59.42,okc,mia,103-81,-59.42,,+146.4268112370626,-146.4268112370626
,,,,,,,,
2-19-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,wsh,atl,-56.83,atl,wsh,114-97,-56.83,,+131.6423442205235,-131.6423442205235
,bos,phx,-66.5,phx,phx,94-100,,-66.5,+198.50746268656718,-198.50746268656718
,bkn,utah,50.21,bkn,bkn,105-99,,50.21,-100.84354288009641,+100.84354288009641
,det,cha,-52.22,cha,cha,98-116,,-52.22,+109.29259104227711,-109.29259104227711
,chi,tor,-56.9,tor,chi,94-92,-56.9,,+132.0185614849188,-132.0185614849188
,orl,cle,-63.18,cle,cle,93-101,,-63.18,+171.59152634437805,-171.59152634437805
,gs,sac,64.4,gs,gs,101-92,,64.4,-180.89887640449444,+180.89887640449444
,hou,lal,74.46,hou,hou,134-108,,74.46,-291.54267815191844,+291.54267815191844
,ind,min,63.58,ind,min,91-104,63.58,,-174.5744096650192,+174.5744096650192
,ny,no,-55.89,no,ny,98-91,-55.89,,+126.70596236681027,-126.70596236681027
,sa,por,55.75,sa,sa,111-109,,55.75,-125.98870056497175,+125.98870056497175
,,,,,,,,
2-18-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,atl,ind,-76.53,ind,ind,98-108,,-76.53,+326.075841499787,-326.075841499787
,cha,det,53.83,cha,cha,108-96,,53.83,-116.59085986571367,+116.59085986571367
,cle,phi,62.5,cle,cle,114-85,,62.5,-166.66666666666666,+166.66666666666666
,mia,dal,52.88,mia,mia,117-106,,52.88,-112.22410865874366,+112.22410865874366
,phx,den,57.98,phx,phx,112-107,,57.98,-137.9819133745835,+137.9819133745835
,sa,lac,-59.26,lac,sa,113-103,-59.26,,+145.45900834560626,-145.45900834560626
,ny,mem,-60.81,mem,mem,93-98,,-60.81,+155.16713447307987,-155.16713447307987
,orl,mil,51.88,orl,mil,100-104,51.88,,-107.81379883624274,+107.81379883624274
,tor,wsh,54.95,tor,tor,103-93,,54.95,-121.97558268590458,+121.97558268590458
,,,,,,,,
2-13-2014,Away,Home,Algo points,Proj winner,Winner,,,Score
,bkn,chi,-56.73,chi,chi,76-92,,-56.73,+131.10700254217699,-131.10700254217699
