nyr,mtl,7-2,262,129
mtl,bos,3-1,284,-112
nyr,pit,2-1,276,100
bos,mtl,0-4,267,179
pit,nyr,1-3,262,149
mtl,bos,2-4,299,-120
nyr,pit,5-1,292,-112
pit,nyr,4-2,259,154
bos,mtl,2-4,270,183
nyr,pit,0-3,286,-106
min,chi,1-4,304,-129
mtl,bos,3-5,299,-131
mtl,bos,4-3,292,-119
la,sj,5-1,268,114
nyr,phi,2-5,256,154
sj,la,1-4,264,134
pit,cbj,4-3,282,192
stl,chi,1-5,273,108
phi,nyr,2-4,272,100
la,sj,3-0,279,102
cbj,pit,1-3,309,-123
det,bos,2-4,311,-144
dal,ana,2-6,293,102
nyr,phi,1-2,261,149
sj,la,3-6,263,148
col,min,1-2,264,125
stl,chi,3-4,285,106
pit,cbj,3-4,284,190
sj,la,4-3,266,136
bos,det,3-0,273,192
tb,mtl,3-4,285,-107
ana,dal,0-3,281,138
pit,cbj,4-3,284,181
col,min,0-1,271,131
tb,mtl,2-3,289,-101
det,bos,1-4,305,-136
phi,nyr,4-2,283,-102
cbj,pit,4-3,313,-128
chi,stl,3-4,269,156
det,bos,1-0,300,-129
mtl,tb,4-1,265,143
la,sj,3-6,262,124
min,col,4-5,273,114
phi,nyr,1-4,271,100
cbj,pit,3-4,308,-129
mtl,tb,5-4,269,142
dal,ari,1-2,285,117
cgy,van,1-5,279,108
col,ana,2-3,286,112
nsh,min,7-3,288,-103
ott,pit,3 pen.-2,304,-104
nyi,buf,4 pen.-3,289,181
car,phi,6 pen.-5,291,108
bos,nj,2-3,278,133
tb,wsh,1 pen.-0,282,152
det,stl,3-0,283,-107
ana,la,4 pen.-3,267,129
van,edm,2-5,278,164
sj,ari,3-2,275,165
chi,nsh,5-7,283,136
cbj,fla,3-2,281,175
nyr,mtl,0-1,272,110
tor,ott,0-1,290,108
phi,pit,4-3,286,114
buf,bos,1-4,393,-250
col,sj,1-5,288,-112
wpg,cgy,5-3,286,112
stl,dal,0-3,290,129
car,det,2-1,309,-126
nyi,nj,3 pen.-2,281,-111
cbj,tb,2-3,280,121
chi,wsh,0-4,277,183
col,van,4-2,280,167
la,edm,3-0,287,219
stl,min,2-4,272,188
ari,nsh,0-2,275,147
bos,wpg,1 pen.-2,301,239
tor,fla,2-4,283,150
nyi,mtl,2-0,326,-142
nj,ott,1 pen.-2,284,127
phi,tb,2-4,286,135
wsh,car,5-2,280,131
buf,nyr,1-2,365,-212
sj,ana,2-5,275,149
la,cgy,3 pen.-4,280,229
cbj,dal,3-1,281,104
det,pit,3 pen.-4,297,-111
mtl,chi,2-3,298,-103
col,edm,4-1,290,187
nsh,dal,2 pen.-3,299,-106
bos,min,3 pen.-4,273,185
wsh,stl,4-1,313,-140
phi,fla,5-2,301,235
tor,tb,0-3,309,-120
det,buf,4-2,300,305
ari,cbj,3-4,279,119
ott,nyi,4-1,279,177
car,nyr,1-4,296,-128
ana,van,3-0,278,143
min,wpg,1-0,278,196
cgy,nj,1-0,296,-107
pit,col,3 pen.-2,299,112
ana,edm,2-4,308,250
buf,phi,2-5,345,-185
nyi,cbj,0-4,326,-149
dal,fla,2-3,299,229
stl,chi,2-4,280,140
nsh,sj,3-0,338,-166
la,van,1-2,260,179
pit,min,0-4,274,149
nj,car,3-1,268,118
det,mtl,3-5,276,108
ott,nyr,3-2,315,-136
dal,tb,5-2,282,110
wpg,tor,4-2,291,110
wsh,nyi,4 pen.-3,285,154
col,stl,4-0,307,-123
phi,bos,2-5,305,-120
nsh,ana,5-2,322,-135
edm,ari,3 pen.-2,319,-138
buf,det,2-3,350,-200
cgy,fla,2-1,278,137
chi,cbj,4-3,277,161
wsh,nj,1-2,276,127
mtl,ott,7-4,284,163
la,sj,1-2,270,104
nyr,col,2 pen.-3,271,147
min,chi,2 pen.-3,289,-101
buf,stl,1-2,375,-238
pit,wpg,4-2,296,208
cgy,tb,4-1,336,-144
bos,tor,3-4,288,200
dal,car,1-4,286,177
cbj,phi,2-0,288,104
ari,la,0-4,286,-112
edm,ana,2-3,370,-200
bos,det,2-3,290,210
nyi,ott,2-1,308,-126
edm,sj,4-5,370,-196
wpg,ari,2 pen.-1,298,-119
nyr,van,3-1,266,179
phi,stl,0 pen.-1,298,-120
mtl,tb,1-3,269,125
nj,buf,2 pen.-3,283,239
col,cbj,3-2,273,125
fla,nyi,2-4,288,-105
car,pit,4-1,316,-131
cgy,tor,2-3,292,104
dal,wsh,5-0,275,139
wpg,ana,4-5,330,-140
min,la,3-2,287,-111
fla,nj,3-6,301,-135
car,ott,1 pen.-2,285,136
nyr,edm,5-0,291,227
wsh,nsh,3 pen.-4,271,150
chi,pit,1-4,274,146
tb,det,2-3,282,159
cgy,ott,3-6,292,114
bos,phi,4 pen.-3,277,166
wpg,la,2-4,315,-136
ana,van,5-1,287,163
min,ari,3-1,265,125
dal,stl,4-2,315,-140
tb,buf,4-3,316,312
cbj,car,3-2,269,127
mtl,fla,4-1,284,254
nj,nyi,1 pen.-2,264,192
det,tor,4-2,269,133
sj,col,2-3,274,165
bos,wsh,4-2,284,208
ana,edm,3-4,311,256
nyr,cgy,3-4,277,213
nsh,dal,3-7,301,-109
chi,ott,3-5,292,208
pit,cbj,2-1,284,139
tor,phi,2-4,293,-105
wpg,sj,4-3,330,-153
van,col,2-3,292,-109
buf,nsh,1-6,295,-126
min,stl,1-5,301,-131
car,fla,3-0,273,163
nyi,tb,2 pen.-3,326,-149
chi,bos,0-3,290,110
mtl,det,5-4,262,145
ari,nj,3 pen.-2,262,140
la,pit,3-2,271,131
ana,cgy,3-2,293,211
phi,nyr,1-3,275,108
van,min,5-2,277,-101
