sj,cgy,3-0,283,114
sj,col,3-1,298,-128
cgy,det,1-0,300,-153
det,cgy,4-2,290,150
sj,col,0-1,280,100
det,cgy,2-3,270,160
tor,phi,1-2,280,100
cgy,det,2-5,300,-181
cgy,det,2-1,300,-166
tor,phi,1-3,280,-111
mtl,bos,2-0,280,100
van,cgy,5-4,290,100
bos,mtl,2-5,290,120
det,nsh,2-0,290,160
nj,phi,1-3,280,110
nyi,tb,2-3,300,-133
mtl,bos,5-1,280,-105
nsh,det,1-4,309,-200
stl,sj,1-3,280,-105
col,dal,3-2,275,118
phi,nj,3-0,278,110
tb,nyi,3-0,273,137
van,cgy,0-4,273,118
bos,mtl,4-3,273,118
det,nsh,0-3,275,204
col,dal,3-4,283,114
phi,nj,2-4,283,104
tb,nyi,3-0,275,148
tor,ott,2-0,283,112
van,cgy,2-1,290,112
bos,mtl,2-3,293,110
nj,phi,2-3,290,114
ott,tor,0-2,290,100
nsh,det,1-2,309,-200
stl,sj,1-3,290,-111
mtl,bos,1-2,290,-107
dal,col,2-5,288,102
nj,phi,2-3,288,114
stl,sj,0-1,293,-111
nyi,tb,0-3,300,-133
mtl,bos,0-3,290,-107
dal,col,1-3,288,102
nsh,det,1-3,307,-172
cgy,van,3-5,290,-102
cgy,ana,1-2,278,135
nsh,col,2-1,307,-147
la,sj,3-4,295,-133
chi,dal,2-5,307,-172
car,fla,6-6,283,112
stl,min,0-3,288,-102
wsh,pit,3-4,290,-125
bos,nj,3-1,285,-102
phi,nyi,3-3,288,200
cbj,det,4-1,345,-250
edm,van,2-5,290,102
buf,mtl,3-6,295,-117
tor,ott,6-0,300,-111
wpg,tb,2-1,334,-222
chi,ari,1-2,288,104
tor,buf,2-0,280,145
nyi,car,6-4,290,173
col,cbj,4-2,307,245
cgy,la,3-2,283,152
dal,min,2-4,280,145
ott,phi,3-1,285,120
van,sj,4-1,280,120
pit,wpg,3-2,300,-133
wsh,bos,3-3,330,-222
nsh,chi,3-1,303,250
phi,mtl,2-0,290,173
det,stl,3-2,288,160
fla,tb,3-4,330,-222
van,ana,2-1,285,179
ari,cgy,0-1,320,-208
det,cbj,3-2,303,275
edm,dal,3-1,290,-107
ott,fla,5-4,295,240
sj,la,3-0,283,158
col,min,4-5,285,179
mtl,nyi,1-5,285,-107
buf,nyr,4-3,295,240
bos,car,3-2,288,213
chi,nsh,2-5,318,-181
nyr,nj,0-5,318,-181
edm,stl,0-1,283,110
pit,wsh,2-4,278,127
cbj,buf,0-6,303,-158
la,col,1-2,303,-166
min,det,3-5,315,-200
car,fla,1-3,283,114
ott,tb,5-4,283,118
wpg,tor,2-4,312,-181
ari,van,1-6,325,-222
dal,sj,1-2,283,104
nyi,nj,2-3,295,-125
stl,chi,3-1,293,208
ari,edm,2-4,320,-188
ana,min,1-2,283,102
la,cgy,2-3,300,-133
cbj,nsh,3-2,312,-172
car,nyi,3-2,300,-133
buf,pit,2-2,290,173
wsh,tb,1-4,320,-200
ott,tor,2-2,285,122
dal,van,2-3,288,112
mtl,bos,2-3,293,-111
wpg,fla,3-0,288,112
chi,stl,3-4,318,-181
col,det,0-2,293,-111
nyr,phi,3-1,325,-208
sj,ari,3-0,295,215
pit,buf,1-5,303,-153
ana,cbj,1-3,285,120
la,edm,1-3,293,-117
nj,wpg,5-0,288,170
tor,bos,3-0,283,112
fla,car,2-3,283,112
min,chi,8-2,280,127
det,col,3-1,283,110
ott,mtl,4-0,280,143
nsh,nyr,4-2,293,208
nyi,phi,4-2,295,-125
cgy,sj,2-3,293,-113
ana,stl,2-3,295,-125
nj,tb,1-2,290,100
cgy,ari,4-0,295,215
mtl,buf,1-2,280,122
min,cbj,0-2,283,133
dal,edm,4-3,278,140
la,van,0-1,293,-117
wsh,wpg,2-3,307,-153
ott,bos,2-4,285,122
phi,car,4-2,293,202
chi,col,2-2,320,-188
nj,fla,4-3,293,190
ana,nsh,4-1,293,-113
wsh,nyi,0-3,318,-181
pit,nyr,5-2,288,114
det,sj,2-5,285,142
tb,tor,7-2,288,106
dal,cgy,4-0,283,125
edm,la,2-1,288,110
ari,min,3-2,300,-133
det,ana,6-8,290,185
edm,sj,5-2,290,-102
cbj,van,5-4,320,-200
ari,chi,2-2,283,110
nyr,pit,3-4,290,100
tb,nyi,0-3,283,133
nsh,cgy,3-1,293,-117
buf,fla,2-1,283,133
det,la,4-2,293,163
nj,mtl,2-3,278,129
car,ott,3-2,325,-200
col,tor,2-5,288,112
wpg,wsh,2-2,288,154
stl,dal,1-3,300,-133
nyr,phi,0-3,320,-181
tb,bos,4-5,290,110
sj,ana,4-2,283,127
van,chi,3-4,295,229
nsh,edm,4-5,288,102
mtl,nj,1-1,293,-113
min,nyi,1-3,295,-120
car,pit,3-4,283,138
fla,wpg,2-3,288,114
det,ari,1-1,309,229
min,bos,2-0,303,-153
cbj,cgy,0-2,320,-188
van,dal,0-3,293,-113
sj,la,5-3,285,120
col,ott,0-2,288,112
tor,phi,3-2,290,-105
buf,tb,1-3,307,-166
nyr,wsh,3-4,283,135
stl,ana,1-1,285,123
car,chi,3-2,285,125
nyi,fla,4-6,280,123
pit,nj,1-6,350,-250
buf,wpg,4-3,288,118
ana,ari,3-2,283,138
sj,dal,3-3,295,-125
cgy,det,4-1,300,-136
cbj,edm,2-3,307,-172
stl,la,5-3,288,112
ott,min,2-5,290,210
col,mtl,2-4,288,160
wsh,pit,1-4,290,-102
nyi,tb,3-1,300,-133
bos,tor,2-1,288,102
nsh,van,2-2,293,-120
tor,buf,6-5,280,148
nj,nyr,3-1,293,208
car,wpg,0-1,290,100
nsh,det,2-3,305,-153
ott,edm,1-3,280,160
cbj,min,2-3,300,-125
cgy,stl,3-0,290,100
ana,la,1-5,290,100
ari,col,1-4,320,-200
phi,pit,3-3,305,320
nyr,fla,2-3,290,-111
car,tb,5-1,320,-200
ott,van,2-1,288,150
wsh,wpg,2-5,300,-142
tor,mtl,3-4,290,135
cgy,nsh,4-4,290,110
cbj,stl,3-5,300,-153
dal,det,0-3,290,-111
nj,phi,1-2,290,100
la,sj,1-3,290,-105
buf,bos,2-3,290,-125
nyi,ana,3-1,288,102
col,ari,3-2,303,250
wpg,car,2-4,285,120
van,edm,4-3,283,125
nyr,tb,2-5,318,-172
chi,wsh,4-3,290,100
bos,buf,3-2,283,133
ott,cgy,2-4,288,158
det,cbj,4-2,303,250
fla,mtl,3-2,300,-136
chi,nj,4-6,334,-222
dal,phi,2-2,290,100
nyi,sj,4-5,293,-117
nsh,stl,1-1,290,-102
pit,tor,3-2,350,-250
la,ari,3-1,288,165
tb,car,4-2,295,210
col,edm,3-2,285,148
min,van,1-1,305,-153
buf,wsh,6-0,285,173
edm,cgy,1-1,288,110
ari,la,2-3,303,-142
bos,nsh,3-2,285,122
phi,nj,3-1,288,110
dal,pit,0-4,320,350
min,sj,4-3,295,-125
nyi,stl,2-3,290,-102
fla,tor,0-5,303,-147
nyr,wpg,2-0,295,-113
mtl,ana,5-2,280,120
car,cbj,4-1,285,120
tb,det,1-1,290,-107
col,van,9-2,290,100
ott,wsh,4-1,303,285
min,ari,1-1,283,125
stl,buf,5-1,290,100
pit,nyr,7-4,318,-181
sj,dal,0-4,295,-120
edm,chi,4-3,290,173
cgy,col,7-1,295,-133
tb,fla,5-3,290,145
ana,pit,1-2,300,210
phi,wsh,1-2,300,200
wpg,bos,2-2,309,-153
nj,car,4-1,290,160
van,cbj,4-0,290,160
mtl,la,4-2,290,100
stl,nyi,4-2,290,-105
nsh,ott,2-4,300,-142
buf,tor,5-1,300,-142
mtl,ari,4-3,290,173
ana,chi,5-2,288,160
sj,col,1-5,290,-102
cgy,dal,1-5,295,-133
van,det,1-3,295,-125
wsh,nyr,2-3,288,104
ott,phi,3-5,283,123
nj,tb,2-3,288,104
car,wpg,3-2,293,-113
nyr,bos,1-3,300,-133
min,la,1-1,293,-111
nsh,pit,9-4,307,300
edm,stl,1-1,283,104
nyi,tor,2-6,290,-111
min,ana,0-2,283,102
ott,buf,3-4,293,213
tb,chi,5-3,303,250
van,col,5-5,283,112
cbj,dal,2-4,334,-222
cgy,det,1-2,320,-188
nj,fla,5-2,290,179
nsh,phi,2-5,300,-136
mtl,sj,3-4,285,100
cbj,car,3-0,288,102
ari,edm,4-5,300,-133
wpg,nyr,4-3,288,104
nyi,pit,3-3,318,305
cgy,stl,4-2,288,112
bos,tor,2-3,288,104
fla,wsh,1-0,283,140
tb,col,3-0,290,100
nj,mtl,1-2,280,145
chi,nsh,2-2,313,-166
ari,cgy,2-4,300,-136
phi,det,2-4,303,-142
car,min,3-3,288,-120
stl,sj,0-1,290,-125
la,ana,3-6,283,114
pit,nyi,3-2,353,-263
fla,chi,2-2,280,131
edm,dal,4-5,300,-136
nyr,wpg,2-3,283,110
wsh,tb,2-4,318,-181
col,cbj,4-5,303,273
car,mtl,0-1,298,-133
buf,ott,1-7,303,-153
nj,tor,0-3,288,114
stl,van,0-2,293,-113
ana,la,1-2,283,102
nyr,nsh,1-2,288,100
phi,bos,2-3,280,114
edm,ari,7-2,278,127
nyi,buf,4-2,288,104
cbj,chi,4-3,288,112
min,dal,1-3,300,-136
wsh,fla,4-1,290,-105
wpg,nj,3-2,313,-172
pit,sj,2-4,353,-303
mtl,bos,3-2,288,100
det,cgy,2-1,288,160
stl,col,2-2,295,-125
min,nsh,0-4,288,104
nyr,nyi,6-3,288,102
phi,ott,1-1,288,102
tor,tb,3-4,288,112
sj,van,2-3,288,104
edm,ana,2-4,288,114
pit,ari,4-3,328,-222
chi,cbj,4-3,290,-107
la,dal,1-1,300,-133
tor,fla,0-4,285,173
buf,nj,2-8,300,-133
car,wsh,2-1,288,110
tb,wpg,4-2,288,168
cgy,col,2-0,295,-120
ott,mtl,2-4,290,185
bos,nyi,0-0,285,120
chi,phi,1-3,325,-222
det,van,2-4,283,133
ana,ari,1-1,288,106
fla,bos,2-0,305,-153
det,edm,1-1,285,179
nsh,la,0-3,280,122
mtl,nyr,4-1,280,120
cbj,sj,2-4,312,-172
car,tor,2-1,312,-172
tb,wsh,6-3,293,202
col,min,3-1,280,135
ana,dal,0-4,300,-153
stl,chi,2-3,290,140
ott,pit,6-3,350,350
cgy,nj,1-3,300,-142
nsh,ari,8-2,290,110
bos,car,3-3,290,170
van,edm,3-4,290,120
cbj,la,3-4,300,-142
buf,nyi,1-4,290,-105
mtl,tor,4-5,290,-125
fla,wsh,2-2,290,100
cgy,ott,1-2,300,-142
nj,nyr,7-3,290,135
wpg,phi,4-5,309,-166
nsh,ana,3-2,290,100
cbj,ari,2-3,290,-125
tb,buf,3-4,290,100
col,dal,1-5,290,125
stl,det,1-5,300,-166
fla,pit,2-0,300,200
tor,car,2-1,290,145
sj,chi,6-3,280,140
van,min,2-6,280,129
cgy,mtl,1-4,280,120
nyi,nyr,2-6,280,120
wpg,ott,3-2,330,-181
bos,phi,4-3,290,104
tb,stl,3-4,290,120
nj,wsh,1-3,300,170
cbj,ana,1-3,300,-142
fla,buf,1-1,300,-142
edm,col,5-1,320,-166
ari,det,2-5,320,-166
dal,la,4-3,280,135
sj,nsh,3-7,280,114
pit,nyi,3-4,340,-250
wpg,mtl,4-1,300,-142
min,nj,4-4,300,-142
phi,tb,2-5,290,100
bos,tor,5-2,290,110
ott,wsh,1-1,300,200
dal,ana,1-3,280,140
fla,car,1-3,280,114
van,col,1-0,290,-105
nsh,cbj,2-4,280,114
edm,det,1-2,320,-200
sj,phi,5-2,290,-117
tor,pit,8-4,340,350
ari,stl,2-4,290,-117
wpg,buf,2-7,300,-133
ott,nyr,4-1,300,179
la,nyi,1-1,300,-125
sj,cbj,2-1,290,135
pit,stl,2-3,330,-250
ana,van,2-1,300,-153
dal,ari,2-3,290,160
mtl,ott,2-5,300,-153
fla,tb,2-3,300,-142
buf,tor,6-4,300,-153
bos,chi,1-2,290,160
col,det,5-2,290,100
nyr,phi,2-6,300,-142
car,nj,1-4,300,-166
nyi,ari,5-2,290,114
la,buf,3-8,290,100
ana,cgy,1-2,290,-111
edm,min,0-3,290,110
wsh,nsh,2-5,300,-142
wpg,van,4-1,320,-200
wsh,car,3-3,290,-111
pit,fla,1-5,320,-200
phi,nyr,2-1,290,150
bos,ott,2-3,290,-125
col,stl,4-0,290,150
mtl,tb,3-5,290,-125
cbj,tor,1-4,320,-200
