nj,car,1-4,320,123
buf,ott,3-2,325,-120
sj,edm,2-3,309,110
nj,car,2-3,290,131
buf,ott,2-1,334,-136
edm,sj,1-2,315,-113
col,ana,0-5,315,120
car,mtl,2-1,309,143
cgy,ana,1-2,315,114
mtl,car,1-2,323,-120
sj,nsh,2-1,303,160
phi,buf,0-3,309,-105
ana,cgy,2-3,315,-107
tb,ott,2-3,359,-188
edm,det,3-2,363,-166
car,mtl,3-2,300,140
dal,col,4-1,309,100
cgy,ana,2-3,309,114
det,edm,4-2,330,202
nsh,sj,4-5,342,-153
car,mtl,2-1,340,127
cgy,ana,5-2,309,114
det,edm,3-4,320,185
nsh,sj,1-4,330,-133
phi,buf,2-8,320,100
mtl,car,6-5,320,-117
col,dal,5-4,309,-111
ana,cgy,4-3,309,-117
tb,ott,4-3,345,-166
edm,det,4-2,340,-166
phi,buf,2-3,320,100
mtl,car,6-1,330,-125
col,dal,5-2,330,-111
ana,cgy,1-2,330,-105
edm,det,2-3,350,-166
sj,nsh,3-4,320,120
tb,ott,1-4,340,-153
buf,car,4-0,318,-107
stl,chi,2-3,318,-111
wpg,fla,1-2,318,100
nj,mtl,4-3,308,148
det,nsh,3-6,323,129
phi,nyi,4-1,320,204
ott,nyr,5-1,318,154
wsh,tb,4-1,345,-158
pit,tor,3-5,330,-147
cgy,ana,3-4,309,-105
dal,det,2-3,325,-117
col,edm,2-4,320,118
nyi,pit,1-6,315,118
la,sj,4-0,334,-142
wpg,wsh,4-6,334,250
cbj,chi,3-4,320,123
ari,stl,3-0,320,165
tor,buf,0-6,323,100
phi,nj,1-5,320,104
wsh,fla,2 pen.-1,330,-125
buf,mtl,4-2,315,110
pit,nyi,4 pen.-5,320,-107
chi,cbj,2-5,328,-117
cgy,la,1 pen.-2,305,135
ari,nsh,1-5,332,-128
det,stl,3-2,338,285
ott,tor,1-5,315,173
col,van,3-4,313,141
ana,sj,3-6,320,100
min,dal,3-4,332,-125
nyr,phi,1-4,309,110
bos,wpg,3-4,340,-158
tb,car,4 pen.-5,323,-105
la,ari,0-3,275,120
mtl,bos,4-3,313,156
det,chi,7-3,330,268
stl,cbj,1-4,337,-142
ana,edm,1-2,309,120
min,nsh,2-4,323,-113
tor,nyi,4-3,318,145
nyr,pit,3-5,330,248
van,sj,3-5,334,-125
wsh,wpg,3-5,350,-166
ana,cgy,0-3,320,-102
nj,car,4-3,320,100
ari,col,4-6,332,-158
cbj,dal,2-3,334,-153
edm,det,0-2,330,-142
chi,min,0-2,330,-133
nyi,nyr,3-2,345,-166
bos,ott,3-4,353,-188
pit,phi,3-4,365,-222
nsh,stl,2-0,333,225
wpg,tb,6-2,320,-105
fla,tor,5-6,320,-105
sj,ari,3-2,332,185
wsh,bos,2-1,332,-107
ott,mtl,2-3,300,150
ana,van,4-2,318,120
min,col,5-2,340,-133
nyr,nj,2-3,330,104
dal,sj,1-4,330,-111
edm,stl,1-2,342,238
tb,fla,3-6,315,125
dal,ari,3 pen.-2,315,175
det,cbj,4-2,325,225
nj,mtl,3-2,315,106
chi,nsh,1 pen.-2,350,-166
wsh,nyi,0-5,318,102
buf,ott,6-2,330,-133
tor,phi,5-2,325,-125
pit,tb,0-1,350,-188
ana,la,4-2,305,160
nyr,bos,4-3,315,160
stl,col,2-4,370,-222
phi,buf,4-2,320,110
min,cgy,1-2,330,-136
edm,chi,4-3,320,173
pit,fla,5-1,355,-181
car,wsh,4-3,320,193
dal,ana,5-3,309,114
sj,la,5-0,288,129
nyi,nyr,1-3,350,-181
nsh,stl,3-0,340,223
wpg,tb,2 pen.-3,320,-105
la,ana,2-6,322,-125
stl,min,4 pen.-5,353,-166
bos,mtl,3-5,367,-166
phi,nyr,2 pen.-3,265,120
det,cgy,2 pen.-1,320,110
wsh,car,5-6,359,-181
chi,col,3-4,370,-181
sj,dal,3-2,320,-105
ari,edm,1-7,330,-120
van,la,0-1,315,110
cbj,nsh,3-1,350,-166
wpg,ott,4-6,345,-166
fla,tb,1-4,320,106
buf,tor,3 pen.-2,315,123
van,ana,2-6,320,-102
det,min,3-2,325,202
nj,pit,3-2,330,223
phi,nyi,4-1,309,177
chi,cbj,2-5,320,-111
cgy,edm,4-1,305,114
tb,fla,2-4,315,114
dal,la,0-1,320,183
bos,mtl,0-2,334,-133
stl,nsh,1-2,370,-222
wsh,ott,1-0,375,-232
ari,sj,4-3,300,-136
buf,tor,0-7,318,127
car,wpg,2-5,320,114
nj,phi,4-1,320,100
dal,ana,4 pen.-5,318,125
col,cgy,3-6,318,-107
fla,car,2-3,323,-117
chi,det,3-2,390,-250
pit,nyi,4-0,330,-142
cbj,stl,4-2,318,123
min,van,2 pen.-1,328,-120
ari,sj,5-2,328,-136
la,edm,0-4,320,-107
det,nsh,4-2,320,154
la,cgy,1-2,330,-125
ana,dal,1-2,340,-128
min,van,1-2,330,-125
nsh,ari,3-5,285,185
ana,col,3-4,320,-102
sj,cbj,1-4,320,185
min,edm,3-2,325,-111
nyi,mtl,0-2,323,-113
nj,ott,3 pen.-2,340,-166
tor,phi,3-2,333,-158
fla,bos,4 pen.-3,320,120
tb,car,1-2,330,-113
buf,nyr,4 pen.-5,309,112
det,stl,4-1,350,309
la,van,4-7,320,-102
sj,chi,5-4,328,223
edm,col,4 pen.-3,320,-107
tor,nj,4-3,328,-120
mtl,pit,6-5,320,200
cgy,dal,2-3,315,-107
ana,ari,5-2,305,145
buf,bos,4-5,305,165
cbj,det,5 pen.-4,415,-263
nsh,la,4-6,320,137
wpg,nyi,1-5,320,152
ott,phi,3-6,300,160
col,stl,3-2,350,278
nyr,tb,3 pen.-4,320,114
edm,van,3-2,320,114
nsh,ana,3-6,320,114
ott,buf,3-1,305,179
cgy,cbj,2-3,325,198
chi,dal,2 pen.-3,380,-250
nyr,fla,2 pen.-3,300,143
bos,nj,2-4,323,-117
nyi,pit,3-4,320,168
chi,ari,3-4,340,-133
sj,det,0-4,348,-142
cgy,stl,7-2,345,248
wsh,tb,3-4,359,-192
edm,van,3 pen.-4,315,118
nj,wpg,5-6,315,110
phi,nyr,6-3,320,-102
nsh,det,3 pen.-2,320,-125
van,edm,4-1,326,-105
cgy,min,1-3,309,135
nj,phi,1-2,309,100
car,tor,2-3,320,165
wpg,bos,5 pen.-4,315,120
ari,cbj,5-2,305,127
pit,ott,2-5,455,-312
sj,stl,6-0,340,229
ana,dal,2-1,355,-153
tb,fla,5-6,309,123
stl,nsh,2-4,375,-208
bos,nyr,2-5,358,-151
mtl,wsh,4-2,320,175
buf,wpg,0-5,305,152
col,sj,5-6,318,110
