pit,car,6-2,307,121
pit,wsh,6-2,313,110
bos,car,4-2,293,154
car,bos,0-4,321,-133
ana,det,1-4,345,-151
bos,car,1-4,292,166
wsh,pit,3-5,311,-109
det,ana,6-3,304,191
bos,car,2-3,292,156
wsh,pit,2-3,316,-107
det,ana,1-2,307,170
car,bos,3-0,336,-151
ana,det,4-3,330,-147
car,bos,1-4,324,-135
ana,det,2-3,345,-163
car,nj,4-3,301,104
nyr,wsh,1-2,342,-163
sj,ana,1-4,299,162
nj,car,0-4,298,110
wsh,nyr,5-3,301,175
ana,sj,2-3,315,-129
nyr,wsh,0-4,324,-135
car,nj,0-1,299,100
det,cbj,6-5,321,297
phi,pit,3-0,323,-136
bos,mtl,4-1,322,247
wsh,nyr,1-2,295,169
sj,ana,4-3,298,179
nj,car,3-4,301,106
det,cbj,4-1,307,213
pit,phi,3-1,309,117
bos,mtl,4-2,303,165
wsh,nyr,4-0,304,152
nj,car,3-2,298,112
van,stl,3-2,289,138
pit,phi,3-6,301,124
cgy,chi,2-3,301,102
cbj,det,0-4,355,-188
nyr,wsh,1-0,334,-129
car,nj,2-1,309,-106
phi,pit,2-3,322,-120
ana,sj,2-0,323,-142
mtl,bos,2-4,328,-147
cbj,det,1-4,343,-169
car,nj,1-4,305,102
phi,pit,1-4,329,-111
nyr,wsh,4-3,324,-117
stl,col,1-0,321,238
bos,nyi,6-2,317,184
nyr,phi,4-3,313,-119
det,chi,0-3,320,110
edm,cgy,1-4,320,-119
ana,ari,4 pen.-5,300,141
min,cbj,6-3,313,-107
wsh,fla,4-7,309,124
pit,mtl,3-1,309,163
ott,tor,2-5,296,142
tb,wpg,2-6,333,-133
bos,buf,1-6,293,139
sj,la,3-4,308,200
van,col,1-0,318,276
chi,det,4-2,334,-131
phi,nyi,3-2,338,282
car,nj,2-3,301,118
dal,ana,3 pen.-4,343,-172
cgy,edm,1-5,309,199
cbj,stl,1-3,318,-117
nsh,min,4-8,308,-108
ari,sj,4-1,382,-212
la,van,0-1,342,-169
dal,col,3 pen.-2,305,122
nsh,det,4 pen.-3,330,-147
nj,ott,3 pen.-2,291,142
nyi,pit,1-6,384,-232
wsh,tb,4-2,337,295
mtl,bos,4-5,320,-117
buf,car,5-1,315,-125
phi,nyr,1-2,305,104
fla,wpg,3-2,317,199
cbj,chi,4 pen.-3,305,116
buf,tor,3-1,316,195
col,sj,0 pen.-1,382,-243
stl,ari,5-1,305,190
cgy,van,1-4,303,-103
la,edm,2-1,322,-133
dal,min,1-3,322,-136
chi,nsh,4-2,287,129
bos,ott,2-3,308,179
pit,tb,6-4,333,342
nyi,car,0-9,376,-200
tor,nj,4-1,355,-163
mtl,nyr,1-3,322,-125
fla,phi,1-2,313,-105
wsh,wpg,4-2,323,191
la,cgy,1-4,345,-153
ott,mtl,3-2,319,-116
det,buf,4-1,308,150
col,van,4-1,363,-204
sj,ana,3-2,303,122
chi,cbj,1-0,299,125
