pit,phi,2-4,313,225
pit,phi,4-1,298,150
phi,mtl,6-4,303,102
pit,nyr,0-3,298,148
mtl,phi,2-4,295,120
sj,dal,1-2,303,106
mtl,phi,2-3,295,140
phi,mtl,4-2,315,-113
col,det,1-5,315,-128
col,det,3-4,316,-131
bos,mtl,0-5,307,-121
wsh,phi,4-2,300,-102
ana,dal,1-4,278,117
det,nsh,3-0,297,195
mtl,bos,4-5,293,158
phi,wsh,2-3,305,114
nsh,det,1-2,342,-181
nyr,nj,5-3,288,137
cgy,sj,3-4,303,-126
col,min,3-2,290,125
bos,mtl,5-1,332,-151
wsh,phi,3-4,305,106
nj,nyr,3-5,298,100
pit,ott,3-1,320,195
sj,cgy,3-2,293,167
min,col,1-5,305,102
mtl,bos,1-0,297,156
wsh,phi,3-6,301,118
det,nsh,3-5,303,183
pit,ott,4-1,296,165
mtl,bos,1-2,296,154
nj,nyr,4-3,303,-105
phi,wsh,2-0,309,-102
bos,mtl,2-3,326,-131
nsh,det,2-4,350,-181
nyr,nj,2-1,287,125
ott,pit,3-5,320,-136
phi,wsh,4-5,293,110
dal,ana,4-0,307,-108
nsh,det,1-3,334,-161
bos,mtl,1-4,318,-128
cgy,sj,3-2,315,-128
nyr,nj,4-1,280,122
ott,pit,0-4,313,-117
ari,ana,2 pen.-3,320,-114
min,col,3 pen.-4,320,-111
stl,cbj,4-1,309,104
sj,dal,2-4,309,120
nyr,nj,2 pen.-3,309,120
pit,phi,0-2,309,175
chi,det,1-4,309,-105
cgy,van,7-1,300,125
buf,bos,3-0,309,114
tor,mtl,1-3,343,-161
fla,wsh,1-3,355,-181
tb,wpg,1-4,311,117
cbj,stl,0-3,305,114
ana,la,4-3,309,160
ari,dal,4-2,323,-138
nsh,chi,1-3,305,112
bos,ott,2-1,309,-103
fla,car,4-3,345,-178
nyi,nyr,4 pen.-3,351,-188
nj,phi,0-3,304,100
sj,la,2-4,313,195
edm,van,2-1,316,-136
dal,ari,4-2,305,179
cgy,min,1-3,298,102
stl,nsh,2-3,321,-161
cbj,det,2-3,336,-175
ott,tor,8-2,311,188
buf,mtl,1-3,308,-102
nyr,nyi,3-0,315,229
tb,wsh,1-4,359,-192
det,chi,2-6,296,185
phi,pit,2-4,305,-103
tb,car,2-6,323,-149
bos,nj,2 pen.-3,305,-108
la,sj,2-5,328,-153
col,van,4-2,295,118
cgy,edm,3-2,285,140
mtl,ott,3-0,308,100
nsh,stl,4-3,305,192
buf,tor,4 pen.-3,308,161
nj,nyi,2-1,312,233
car,wsh,1-4,308,-102
fla,wpg,3-2,304,165
wpg,tb,2-0,315,-108
pit,nyr,1-2,300,112
cgy,van,2-6,290,104
dal,ana,2 pen.-3,298,102
