bos,tb,3-5,278,131
sj,det,3-4,285,108
phi,bos,1-5,276,114
wsh,tb,3-5,270,138
tb,wsh,3-2,293,-121
det,sj,1-2,273,127
bos,phi,7-3,275,117
tb,wsh,4-2,292,-119
mtl,bos,3-4,281,-108
buf,phi,2-5,283,-104
bos,mtl,1-2,263,150
van,chi,3-4,274,137
ana,nsh,2-4,284,114
phi,buf,5-4,271,138
mtl,bos,1-2,278,-109
nyr,wsh,1-3,288,-120
tb,pit,8-2,280,112
buf,phi,4-3,283,-104
sj,la,6-3,272,164
bos,mtl,5-4,271,149
det,ari,6-3,282,168
phi,buf,0-1,277,136
wsh,nyr,4-3,264,148
pit,tb,3-2,278,108
sj,la,6-5,268,159
bos,mtl,4-2,263,152
pit,tb,3-2,277,108
phi,buf,4-2,277,127
ana,nsh,3-4,274,110
wsh,nyr,2-3,269,141
mtl,bos,3-1,287,-125
buf,phi,4-5,289,-111
ari,det,3-4,290,-116
nsh,ana,3-5,274,112
nyr,wsh,0-2,291,-111
tb,pit,5-1,269,118
buf,phi,1-0,292,-101
mtl,bos,2-0,295,-126
nsh,ana,4-1,277,112
nyr,wsh,1-2,289,-113
ari,det,2-4,300,-114
tb,pit,0-3,285,110
dal,min,3-5,350,326
edm,col,3-4,287,112
bos,nj,2-3,272,150
pit,wpg,5-2,279,152
det,chi,4-3,313,-138
ana,la,3-1,272,123
ari,sj,1-3,282,-104
van,cgy,3-2,279,149
nsh,stl,0-2,273,142
nyi,phi,4-7,343,-178
mtl,tor,4-1,281,136
tb,car,6-2,322,-147
buf,cbj,5-4,281,172
wsh,fla,0-1,292,202
ott,bos,1-3,324,-147
nj,nyr,2-5,318,-138
la,ana,1-2,296,108
sj,ari,3-4,268,147
dal,col,3-2,316,235
min,edm,3-1,272,131
cbj,nsh,1-4,332,-166
phi,buf,3-4,287,125
chi,det,4-2,281,150
fla,tb,2-4,311,-144
car,wpg,6-1,307,229
pit,nyi,4 pen.-3,303,195
min,van,0-5,313,-156
col,dal,2-4,347,-192
wpg,nyr,3-0,325,-156
mtl,ott,2-3,284,150
ari,la,2 pen.-3,260,124
sj,ana,2-6,272,148
edm,cgy,1-6,344,-192
stl,chi,3-4,307,-138
nyi,bos,2-3,325,-153
det,car,0-3,273,134
tor,nj,2-4,285,-101
fla,wsh,2-5,332,-169
