ott,nj,3-2,292,137
nj,ott,2-3,326,-126
buf,nyr,1-2,304,129
nj,ott,0-2,326,-128
ana,van,3-2,295,158
ott,nj,2-3,303,127
van,ana,2-1,325,-158
sj,det,2-0,308,-105
van,ana,1-5,307,-136
det,cgy,2-1,293,175
van,dal,0-2,290,114
nyi,buf,3-4,382,-227
sj,nsh,3-2,305,119
min,ana,1-4,308,-123
det,cgy,2-3,295,163
pit,ott,0-3,345,-156
dal,van,1-0,299,112
buf,nyi,4-2,317,236
nsh,sj,2-3,305,102
det,cgy,2-3,296,175
van,dal,2-1,313,-104
ana,min,1-4,295,142
wpg,nyr,0-7,298,100
buf,nyi,3-2,305,235
nsh,sj,1-3,309,-102
van,dal,2-1,300,102
ana,min,2-1,288,122
ott,pit,4-2,259,148
nyi,buf,3-2,347,-192
tb,nj,3-2,313,-129
pit,ott,4-3,320,-142
min,ana,2-3,307,-106
sj,nsh,2-5,300,110
nyi,buf,1-4,320,-181
cgy,det,1-4,317,-140
tb,nj,3-5,311,-109
min,ana,1-2,300,-105
sj,nsh,5-4,309,114
pit,ott,3-6,320,-114
dal,van,4-5,303,114
cgy,col,3-6,321,-114
van,ari,1-3,305,127
nyi,nj,3 pen.-2,316,163
chi,dal,2-3,358,-188
buf,phi,3-4,315,229
ott,bos,6-3,348,308
edm,cgy,3-2,370,-232
fla,car,4-5,307,104
nsh,col,4-2,309,112
stl,min,1-5,334,-166
nyr,pit,1-2,307,-105
mtl,tor,5-6,309,110
tb,wpg,2 pen.-3,309,131
ari,la,2-3,307,100
van,sj,4-3,309,-102
chi,det,2-7,365,-222
nyi,phi,4-2,320,225
buf,wsh,2-0,338,261
wpg,car,4-1,300,152
fla,tb,7-2,320,-136
ana,dal,1 pen.-2,300,131
la,ari,2-3,311,117
bos,buf,2-4,383,-250
det,chi,2 pen.-3,340,293
dal,cbj,1-2,321,213
edm,min,0-3,365,-232
stl,nsh,1-4,348,-181
tor,nyi,2-5,309,158
mtl,nyr,1-3,300,100
pit,ott,3-2,326,-126
nj,phi,3-2,330,275
cgy,sj,3-4,309,106
col,van,3-1,309,102
sj,ana,3 pen.-2,297,118
wsh,wpg,3-2,355,-188
stl,ari,5-2,311,110
col,cgy,4-3,318,-114
cbj,det,0-3,363,-217
edm,min,0-3,355,-204
bos,mtl,0-2,342,-181
chi,nsh,3 pen.-2,370,-217
ott,nj,1 pen.-2,309,120
nyr,nyi,2 pen.-3,300,175
buf,pit,4-1,313,125
car,tb,2-3,313,108
phi,tor,2-3,359,-212
la,van,2-4,351,-192
fla,wsh,0-1,313,141
stl,dal,4-2,358,-208
tor,nyr,2-7,300,100
la,sj,2-6,380,-232
car,fla,4-3,309,114
bos,nj,1-3,350,-188
edm,chi,1-2,305,102
det,cbj,4-1,323,229
