10-5-2007,pit,away,0,4,0,0,0,2,2,0
10-7-2007,nyr,home,4 SO,5,2,2,0,1,2,1
10-10-2007,nyr,away,4,2,1,3,0,1,1,0
10-11-2007,mtl,home,1,3,0,0,1,1,1,1
10-14-2007,nj,away,2,3,1,1,0,1,1,1
10-17-2007,buf,away,1,9,0,0,1,0,6,3
10-19-2007,tb,away,1,4,0,0,1,0,2,2
10-20-2007,fla,away,2,3,1,1,0,1,2,0
10-26-2007,wpg,home,3,2 SO,1,0,1,1,0,1
10-28-2007,pit,home,2,8,1,0,1,2,4,2
10-30-2007,chi,home,3,0,1,0,2,0,0,0
11-2-2007,tb,home,2,5,0,0,2,1,2,2
11-4-2007,wsh,home,3,5,1,0,2,4,0,1
11-6-2007,tor,away,1,4,0,1,0,1,0,3
11-9-2007,nyi,home,1,3,0,0,1,2,1,0
11-11-2007,buf,home,4 OT,5,1,1,2,1,2,1
11-13-2007,pit,away,2,3,0,1,1,0,2,1
11-15-2007,ana,away,7,4,5,0,2,2,1,1
11-16-2007,la,away,4,3,1,0,3,0,1,2
11-18-2007,sj,away,1,6,1,0,0,3,3,0
11-20-2007,pit,home,3,5,0,2,1,3,2,0
11-22-2007,ott,home,2 OT,3,1,1,0,0,2,0
11-24-2007,cbj,home,3,2,1,1,1,0,2,0
11-25-2007,mtl,away,4,2,0,3,1,1,0,1
11-29-2007,nsh,home,2,3,1,0,1,1,1,1
11-30-2007,nyi,away,3,2,2,1,0,0,1,1
12-2-2007,nj,home,3 SO,4,2,0,1,1,1,1
12-8-2007,nj,away,0,2,0,0,0,1,1,0
12-9-2007,wsh,home,3,5,0,3,0,1,2,2
12-12-2007,nyr,home,1,3,1,0,0,1,1,1
12-13-2007,pit,away,4,8,2,0,2,3,3,2
12-16-2007,wsh,away,1,4,1,0,0,1,2,1
12-19-2007,car,home,1,2,0,0,1,1,1,0
12-21-2007,mtl,away,2,4,0,2,0,2,1,1
12-23-2007,ott,home,3,6,2,1,0,1,2,3
12-27-2007,fla,away,1,3,0,1,0,1,1,1
12-28-2007,tb,away,4,3,2,2,0,1,0,2
12-31-2007,car,away,5,2,1,1,3,0,1,1
1-2-2007,nyi,away,3,2,0,1,2,0,0,2
1-4-2007,nyr,away,2,3,0,0,2,1,1,1
1-6-2007,bos,away,3,4,1,1,1,3,0,1
1-7-2007,ott,away,1,6,0,1,0,2,3,1
1-9-2007,wsh,away,2,6,0,0,2,2,2,2
1-11-2007,mtl,home,2,4,2,0,0,2,1,1
1-13-2007,pit,home,3,5,1,2,0,2,1,2
1-18-2007,nyi,home,2,4,0,2,0,1,1,2
1-20-2007,nj,away,3 SO,4,1,0,2,1,0,2
1-27-2007,nyr,home,1,2,0,1,0,0,1,1
1-28-2007,wpg,away,2,1,0,1,1,1,0,0
1-30-2007,tb,home,3 SO,4,0,2,1,0,2,1
2-1-2007,nj,home,5 OT,6,1,1,3,1,2,2
2-3-2007,wpg,away,5,2,1,0,4,1,1,0
2-7-2007,nyi,away,0,2,0,0,0,1,1,0
2-8-2007,pit,home,4 SO,5,2,0,2,1,1,2
2-10-2007,stl,home,4,3 OT,0,2,1,0,2,1
2-12-2007,det,home,6,1,1,0,5,1,0,0
2-15-2007,tor,home,2,4,0,1,1,3,0,1
2-17-2007,nyr,away,5,3,2,1,2,1,0,2
2-19-2007,bos,home,3,6,0,3,0,1,3,2
2-20-2007,buf,away,3,6,1,1,1,2,2,2
2-22-2007,car,away,2 OT,3,0,1,1,2,0,0
2-24-2007,tor,home,2,5,0,1,1,1,2,2
2-27-2007,nyi,away,5 OT,6,1,2,2,4,1,0
3-1-2007,bos,away,4,3 OT,1,2,0,2,1,0
3-4-2007,pit,away,3 SO,4,2,0,1,0,2,1
3-6-2007,nj,home,5,4 OT,0,4,0,1,2,1
3-8-2007,fla,home,1,2,0,1,0,0,1,1
3-10-2007,bos,home,4,1,1,0,3,1,0,0
3-12-2007,ari,away,0,4,0,0,0,2,1,1
3-13-2007,dal,away,2,3,0,0,2,1,0,2
3-15-2007,wpg,home,3,2,1,1,1,0,1,1
3-17-2007,ott,away,2,3,1,0,1,1,1,1
3-20-2007,fla,home,1,4,0,1,0,0,2,2
3-21-2007,nyr,away,0,5,0,0,0,1,2,2
3-24-2007,nyi,home,3,4,1,2,0,1,2,1
3-28-2007,car,home,5,1,1,1,3,0,1,0
3-30-2007,nj,away,1,3,0,0,1,0,2,1
3-31-2007,nyr,home,4,6,1,2,1,3,3,0
4-3-2007,tor,away,2 OT,3,0,1,1,0,2,0
4-5-2007,nj,home,2,3,1,1,0,1,1,1
4-7-2007,nyi,home,2,4,0,1,1,1,2,1
