1-1-2003,93.7,97.08,190.78,24.135802469135804,23.185185185185187,23.395061728395063,22.11111111111111,22.790123456790123,24.234567901234566,23.567901234567902,24.395061728395063
1-1-2004,92.24,96.95,189.19,23.634146341463413,22.5609756097561,22.341463414634145,22.658536585365855,23.98780487804878,23.646341463414632,23.524390243902438,24.24390243902439
1-1-2005,92.89,102.3,195.19,23.50588235294118,22.8,23.235294117647058,22.529411764705884,23.788235294117648,25.28235294117647,25.4,25.623529411764707
1-1-2006,97.05,102.12,199.17000000000002,23.023529411764706,23.611764705882354,24.6,24.858823529411765,24.376470588235293,25.388235294117646,25.458823529411763,24.929411764705883
1-1-2007,93.35,98.37,191.72,22.567901234567902,22.617283950617285,23.234567901234566,23.691358024691358,23.493827160493826,23.938271604938272,24.51851851851852,24.308641975308642
1-1-2008,98.01,99.87,197.88,24.641975308641975,23.91358024691358,23.790123456790123,24.77777777777778,23.80246913580247,24.901234567901234,25.074074074074073,24.432098765432098
1-1-2009,98.22,96.53,194.75,23.271604938271604,24.395061728395063,24.604938271604937,25.876543209876544,23.444444444444443,24.160493827160494,24.02469135802469,24.703703703703702
1-1-2010,101.65,97.12,198.77,24.73170731707317,26.73170731707317,25.353658536585368,23.98780487804878,22.475609756097562,23.914634146341463,24.390243902439025,24.170731707317074
1-1-2011,95.12,95.81,190.93,23.938271604938272,24.641975308641975,23.11111111111111,23.135802469135804,24.34567901234568,22.54320987654321,24.25925925925926,24.14814814814815
1-1-2012,96.44,93.21,189.64999999999998,24.384615384615383,24.107692307692307,22.276923076923076,23.753846153846155,21.338461538461537,22.646153846153847,23.4,22.93846153846154
1-1-2013,98.02,97.54,195.56,23.938271604938272,24.790123456790123,24.925925925925927,23.395061728395063,22.74074074074074,23.77777777777778,25.02469135802469,24.567901234567902
1-1-2014,100.44,101.51,201.95,24.289156626506024,25.16867469879518,25.228915662650603,24.746987951807228,24.49397590361446,25.40963855421687,24.53012048192771,26.180722891566266
1-1-2015,102.8,97.26,200.06,25.390243902439025,25.670731707317074,25.74390243902439,25.73170731707317,24.646341463414632,24.963414634146343,24.048780487804876,23.341463414634145
1-1-2016,102.85,99.01,201.86,24.539473684210527,25.039473684210527,26.486842105263158,26.289473684210527,24.0,24.736842105263158,25.263157894736842,24.17105263157895
