1-1-2003,25,13
1-1-2004,14,27
1-1-2005,27,14
1-1-2006,19,20
1-1-2007,31,10
1-1-2008,19,20
1-1-2009,28,12
1-1-2010,24,17
1-1-2011,35,5
1-1-2012,25,7
1-1-2013,23,17
1-1-2014,27,14
1-1-2015,26,14
1-1-2016,21,11
,,
,,
,,
1-1-2003,3,40
1-1-2004,9,31
1-1-2005,20,20
1-1-2006,19,21
1-1-2007,18,22
1-1-2008,13,28
1-1-2009,13,28
1-1-2010,15,24
1-1-2011,26,15
1-1-2012,24,9
1-1-2013,21,20
1-1-2014,21,19
1-1-2015,23,18
1-1-2016,11,19
