Date,Away,Home,Algo proj,Away proj,Home proj,Away odds,Home odds,Diff away,Diff home,Bet,To win,Won
7-4-2010,chicago-white-sox,texas-rangers,-56.54%,130,-130,139,-166,9,36,$100,$139.0,$239.0
7-4-2010,oakland-athletics,cleveland-indians,55.31%,-124,124,104,-123,28,47,$100,$104.0,$204.0
7-4-2010,san-francisco-giants,colorado-rockies,-55.75%,126,-126,106,-125,20,1,$100,$80.0,$180.0
7-4-2010,seattle-mariners,detroit-tigers,-59.59%,147,-147,-121,100,68,47,$100,$100.0,$0,$100,$100.0,$0
7-4-2010,houston-astros,san-diego-padres,-60.07%,150,-150,138,-163,12,13
7-4-2010,kansas-city-royals,los-angeles-angels,-53.59%,115,-115,158,-188,43,73,$100,$158.0,$0
7-4-2010,tampa-bay-rays,minnesota-twins,53.5%,-115,115,-119,-101,4,16
7-4-2010,new-york-mets,washington-nationals,56.78%,-131,131,-103,-116,28,47,$100,$97.08737864077669,$197.0873786407767
7-4-2010,toronto-blue-jays,new-york-yankees,-57.33%,134,-134,193,-232,59,98,$100,$193.0,$0,$100,$193.0,$0
7-4-2010,philadelphia-phillies,pittsburgh-pirates,59.36%,-146,146,-144,122,2,24,$100,$69.44444444444444,$0
,,,,,,,,,,$1100,$387.16145271485084,35.19649570135008%,$200,$-200,-100.0%
,,,,,,,,,,,,,,,
7-5-2010,chicago-cubs,arizona-diamondbacks,53.05%,-113,113,108,-129,21,42,$100,$108.0,$208.0
7-5-2010,atlanta-braves,philadelphia-phillies,-50.16%,101,-101,174,-204,73,103,$100,$174.0,$0,$100,$174.0,$0
7-5-2010,baltimore-orioles,detroit-tigers,-61.83%,162,-162,168,-196,6,34,$100,$168.0,$0
7-5-2010,boston-red-sox,tampa-bay-rays,-50.4%,102,-102,143,-172,41,70,$100,$143.0,$0
7-5-2010,los-angeles-angels,chicago-white-sox,-50.01%,100,-100,134,-158,34,58,$100,$134.0,$0
7-5-2010,cincinnati-reds,new-york-mets,-50.95%,104,-104,127,-151,23,47,$100,$127.0,$227.0
7-5-2010,cleveland-indians,texas-rangers,-60.67%,154,-154,181,-217,27,63,$100,$181.0,$281.0
7-5-2010,kansas-city-royals,seattle-mariners,50.24%,-101,101,185,-222,86,123,$100,$185.0,$285.0,$100,$185.0,$285.0
7-5-2010,san-francisco-giants,milwaukee-brewers,50.97%,-104,104,121,-140,25,44,$100,$121.0,$221.0
7-5-2010,new-york-yankees,oakland-athletics,57.08%,-133,133,-153,131,20,2
,,,,,,,,,,$900,$322.0,35.77777777777777%,$200,$85.0,42.5%
,,,,,,,,,,,,,,,
7-6-2010,chicago-cubs,arizona-diamondbacks,53.79%,-116,116,-113,-103,3,19,$100,$88.49557522123895,$188.49557522123894
7-6-2010,atlanta-braves,philadelphia-phillies,-50.9%,104,-104,117,-136,13,32,$100,$117.0,$217.0
7-6-2010,baltimore-orioles,detroit-tigers,-62.07%,164,-164,170,-200,6,36,$100,$170.0,$0
7-6-2010,boston-red-sox,tampa-bay-rays,-52.53%,111,-111,127,-149,16,38,$100,$127.0,$0
7-6-2010,los-angeles-angels,chicago-white-sox,-52.04%,109,-109,-113,-104,22,5,$100,$96.15384615384615,$196.15384615384613
7-6-2010,cincinnati-reds,new-york-mets,-50.27%,101,-101,162,-185,61,84,$100,$162.0,$0,$100,$162.0,$0
7-6-2010,cleveland-indians,texas-rangers,-60.12%,151,-151,191,-227,40,76,$100,$191.0,$0
7-6-2010,pittsburgh-pirates,houston-astros,-55.03%,122,-122,129,-151,7,29,$100,$129.0,$0
7-6-2010,kansas-city-royals,seattle-mariners,52.73%,-112,112,-151,129,39,17,$100,$129.0,$0
7-6-2010,san-francisco-giants,milwaukee-brewers,54.92%,-122,122,121,-140,43,62,$100,$121.0,$221.0
7-6-2010,minnesota-twins,toronto-blue-jays,53.58%,-115,115,-135,117,20,2,$100,$117.0,$0
7-6-2010,new-york-yankees,oakland-athletics,57.4%,-135,135,-149,129,14,6
7-6-2010,san-diego-padres,washington-nationals,58.3%,-140,140,-117,100,23,40,$100,$85.47008547008548,$0
,,,,,,,,,,$1200,$-377.350578624915,-31.445881552076248%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
7-7-2010,chicago-cubs,arizona-diamondbacks,54.15%,-118,118,-108,-108,10,26,$100,$92.59259259259258,$192.59259259259258
7-7-2010,atlanta-braves,philadelphia-phillies,-50.16%,101,-101,-107,-108,8,7
7-7-2010,baltimore-orioles,detroit-tigers,-62.24%,165,-165,200,-243,35,78,$100,$200.0,$0
7-7-2010,boston-red-sox,tampa-bay-rays,-52.72%,112,-112,154,-181,42,69,$100,$154.0,$0
7-7-2010,los-angeles-angels,chicago-white-sox,-50.77%,103,-103,108,-126,5,23,$100,$108.0,$0
7-7-2010,cincinnati-reds,new-york-mets,-51.38%,106,-106,114,-133,8,27,$100,$113.99999999999999,$214.0
7-7-2010,cleveland-indians,texas-rangers,-60.76%,155,-155,199,-238,44,83,$100,$199.0,$0
7-7-2010,pittsburgh-pirates,houston-astros,-55.83%,126,-126,112,-131,14,5
7-7-2010,kansas-city-royals,seattle-mariners,52.83%,-112,112,131,-153,43,65,$100,$131.0,$231.0
7-7-2010,san-francisco-giants,milwaukee-brewers,55.53%,-125,125,-129,112,4,13
7-7-2010,minnesota-twins,toronto-blue-jays,53.92%,-117,117,-103,-114,14,31,$100,$97.08737864077669,$0
7-7-2010,new-york-yankees,oakland-athletics,57.84%,-137,137,-123,104,14,33,$100,$81.30081300813008,$181.3008130081301
7-7-2010,san-diego-padres,washington-nationals,58.01%,-138,138,-109,-103,29,41,$100,$91.74311926605503,$0
,,,,,,,,,,$1000,$-181.10659439927736,-18.110659439927733%,$0,$0,0%
,,,,,,,,,,,,,,,
7-8-2010,baltimore-orioles,texas-rangers,-62.42%,166,-166,220,-263,54,97,$100,$220.00000000000003,$320.0,$100,$220.00000000000003,$320.0
7-8-2010,chicago-cubs,los-angeles-dodgers,-55.42%,124,-124,164,-196,40,72,$100,$164.0,$0
7-8-2010,los-angeles-angels,chicago-white-sox,-53.92%,117,-117,108,-128,9,11
7-8-2010,cincinnati-reds,philadelphia-phillies,53.85%,-117,117,-114,-102,3,19,$100,$87.71929824561404,$0
7-8-2010,cleveland-indians,tampa-bay-rays,-60.26%,152,-152,179,-212,27,60,$100,$179.0,$0
7-8-2010,pittsburgh-pirates,houston-astros,-56.48%,130,-130,159,-185,29,55,$100,$159.0,$0
7-8-2010,san-francisco-giants,milwaukee-brewers,56.6%,-130,130,102,-120,32,50,$100,$102.0,$202.0
7-8-2010,minnesota-twins,toronto-blue-jays,53.5%,-115,115,100,-119,15,34,$100,$100.0,$0
7-8-2010,new-york-yankees,seattle-mariners,60.4%,-153,153,-163,140,10,13
7-8-2010,san-diego-padres,washington-nationals,57.73%,-137,137,-166,143,29,6,$100,$143.0,$0
,,,,,,,,,,$800,$-278.0,-34.75%,$100,$220.0,220.00000000000003%
,,,,,,,,,,,,,,,
7-9-2010,atlanta-braves,new-york-mets,-52.67%,111,-111,-142,123,53,34,$100,$123.0,$0
7-9-2010,baltimore-orioles,texas-rangers,-62.35%,166,-166,174,-204,8,38,$100,$174.0,$274.0
7-9-2010,boston-red-sox,toronto-blue-jays,54.72%,-121,121,-136,118,15,3
7-9-2010,chicago-cubs,los-angeles-dodgers,-55.91%,127,-127,134,-156,7,29,$100,$134.0,$0
7-9-2010,kansas-city-royals,chicago-white-sox,-54.11%,118,-118,134,-156,16,38,$100,$134.0,$0
7-9-2010,cincinnati-reds,philadelphia-phillies,52.4%,-110,110,-101,-116,9,26,$100,$99.00990099009901,$0
7-9-2010,cleveland-indians,tampa-bay-rays,-60.47%,153,-153,186,-222,33,69,$100,$186.0,$286.0
7-9-2010,san-diego-padres,colorado-rockies,-50.16%,101,-101,142,-166,41,65,$100,$142.0,$0
7-9-2010,minnesota-twins,detroit-tigers,-58.06%,138,-138,119,-138,19,0
7-9-2010,los-angeles-angels,oakland-athletics,50.24%,-101,101,-107,-112,6,13
7-9-2010,pittsburgh-pirates,milwaukee-brewers,-57.94%,138,-138,136,-158,2,20
7-9-2010,new-york-yankees,seattle-mariners,60.59%,-154,154,-123,-105,31,59,$100,$81.30081300813008,$181.3008130081301
7-9-2010,san-francisco-giants,washington-nationals,56.73%,-131,131,129,-151,60,82,$100,$129.0,$0,$100,$129.0,$0
,,,,,,,,,,$900,$-158.69918699186996,-17.633242999096662%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
7-10-2010,atlanta-braves,new-york-mets,-51.89%,108,-108,-121,104,29,12,$100,$104.0,$0
7-10-2010,baltimore-orioles,texas-rangers,-62.21%,165,-165,319,-400,154,35,$100,$319.0,$419.0,$100,$319.0,$419.0
7-10-2010,boston-red-sox,toronto-blue-jays,55.82%,-126,126,-101,-116,25,42,$100,$99.00990099009901,$0
7-10-2010,chicago-cubs,los-angeles-dodgers,-56.48%,130,-130,129,-151,1,21
7-10-2010,kansas-city-royals,chicago-white-sox,-54.83%,121,-121,160,-188,39,67,$100,$160.0,$0
7-10-2010,cincinnati-reds,philadelphia-phillies,52.16%,-109,109,147,-175,56,84,$100,$147.0,$0,$100,$147.0,$0
7-10-2010,cleveland-indians,tampa-bay-rays,-60.17%,151,-151,219,-263,68,112,$100,$219.0,$0,$100,$219.0,$0
7-10-2010,san-diego-padres,colorado-rockies,-52.79%,112,-112,131,-153,19,41,$100,$131.0,$0
7-10-2010,minnesota-twins,detroit-tigers,-59.64%,148,-148,127,-147,21,1,$100,$68.02721088435375,$168.02721088435374
7-10-2010,los-angeles-angels,oakland-athletics,52.62%,-111,111,119,-138,30,49,$100,$119.0,$0
7-10-2010,pittsburgh-pirates,milwaukee-brewers,-58.4%,140,-140,148,-175,8,35,$100,$148.0,$0
7-10-2010,new-york-yankees,seattle-mariners,60.81%,-155,155,-117,100,38,55,$100,$85.47008547008548,$0
7-10-2010,san-francisco-giants,washington-nationals,56.05%,-128,128,-114,-102,14,30,$100,$87.71929824561404,$187.71929824561403
,,,,,,,,,,$1200,$-425.25349087003224,-35.43779090583602%,$300,$119.0,39.666666666666664%
,,,,,,,,,,,,,,,
7-15-2010,milwaukee-brewers,atlanta-braves,-59.3%,146,-146,156,-185,10,39,$100,$156.0,$0
7-15-2010,texas-rangers,boston-red-sox,-52.94%,112,-112,-103,-113,15,1
7-15-2010,philadelphia-phillies,chicago-cubs,56.03%,-127,127,116,-135,43,62,$100,$115.99999999999999,$0
7-15-2010,chicago-white-sox,minnesota-twins,54.79%,-121,121,100,-119,21,40,$100,$100.0,$200.0
7-15-2010,seattle-mariners,los-angeles-angels,-56.47%,130,-130,143,-166,13,36,$100,$143.0,$0
7-15-2010,new-york-mets,san-francisco-giants,-53.66%,116,-116,152,-178,36,62,$100,$152.0,$0
,,,,,,,,,,$500,$-300.0,-60.0%,$0,$0,0%
,,,,,,,,,,,,,,,
7-16-2010,arizona-diamondbacks,san-diego-padres,-60.41%,153,-153,-102,-114,55,39,$100,$87.71929824561404,$187.71929824561403
7-16-2010,milwaukee-brewers,atlanta-braves,-59.65%,148,-148,160,-188,12,40,$100,$160.0,$260.0
7-16-2010,toronto-blue-jays,baltimore-orioles,59.18%,-145,145,-158,136,13,9
7-16-2010,texas-rangers,boston-red-sox,-50.63%,103,-103,-128,110,31,13,$100,$110.00000000000001,$0
7-16-2010,philadelphia-phillies,chicago-cubs,55.31%,-124,124,110,-128,34,52,$100,$110.00000000000001,$0
7-16-2010,chicago-white-sox,minnesota-twins,57.26%,-134,134,116,-133,50,67,$100,$115.99999999999999,$0,$100,$115.99999999999999,$0
7-16-2010,colorado-rockies,cincinnati-reds,-50.76%,103,-103,110,-128,7,25,$100,$110.00000000000001,$0
7-16-2010,detroit-tigers,cleveland-indians,57.74%,-137,137,-147,125,10,12
7-16-2010,houston-astros,pittsburgh-pirates,54.95%,-122,122,-113,-103,9,25,$100,$88.49557522123895,$188.49557522123894
7-16-2010,oakland-athletics,kansas-city-royals,50.77%,-103,103,135,-156,38,59,$100,$135.0,$235.0
7-16-2010,seattle-mariners,los-angeles-angels,-57.08%,133,-133,120,-138,13,5
7-16-2010,washington-nationals,miami-marlins,-55.22%,123,-123,-120,102,43,25,$100,$102.0,$0
7-16-2010,new-york-mets,san-francisco-giants,-55.0%,122,-122,104,-123,18,1
7-16-2010,tampa-bay-rays,new-york-yankees,50.15%,-101,101,158,-185,59,86,$100,$158.0,$0,$100,$158.0,$0
,,,,,,,,,,$1000,$-128.78512653314704,-12.878512653314703%,$200,$-200,-100.0%
,,,,,,,,,,,,,,,
7-17-2010,arizona-diamondbacks,san-diego-padres,-60.94%,156,-156,141,-163,15,7
7-17-2010,milwaukee-brewers,atlanta-braves,-58.98%,144,-144,175,-208,31,64,$100,$175.0,$275.0
7-17-2010,toronto-blue-jays,baltimore-orioles,59.42%,-146,146,-138,120,8,26,$100,$72.46376811594203,$172.46376811594203
7-17-2010,texas-rangers,boston-red-sox,50.14%,-101,101,-149,127,48,26,$100,$127.0,$227.0
7-17-2010,philadelphia-phillies,chicago-cubs,54.97%,-122,122,-119,104,3,18,$100,$84.03361344537815,$184.03361344537814
7-17-2010,chicago-white-sox,minnesota-twins,54.6%,-120,120,129,-151,49,71,$100,$129.0,$0,$100,$129.0,$0
7-17-2010,colorado-rockies,cincinnati-reds,-51.23%,105,-105,106,-123,1,18,$100,$106.0,$0
7-17-2010,detroit-tigers,cleveland-indians,57.11%,-133,133,-140,124,7,9
7-17-2010,houston-astros,pittsburgh-pirates,55.43%,-124,124,110,-129,34,53,$100,$110.00000000000001,$0
7-17-2010,oakland-athletics,kansas-city-royals,53.62%,-116,116,-121,104,5,12
7-17-2010,seattle-mariners,los-angeles-angels,-57.65%,136,-136,158,-185,22,49,$100,$158.0,$0
7-17-2010,washington-nationals,miami-marlins,-54.31%,119,-119,208,-250,89,131,$100,$208.0,$0,$100,$208.0,$0
7-17-2010,new-york-mets,san-francisco-giants,-56.09%,128,-128,138,-158,10,30,$100,$138.0,$0
7-17-2010,tampa-bay-rays,new-york-yankees,-52.04%,109,-109,116,-133,7,24,$100,$115.99999999999999,$216.0
,,,,,,,,,,$1100,$-25.502618438679747,-2.3184198580617954%,$200,$-200,-100.0%
,,,,,,,,,,,,,,,
7-18-2010,arizona-diamondbacks,san-diego-padres,-61.27%,158,-158,120,-138,38,20,$100,$72.46376811594203,$172.46376811594203
7-18-2010,milwaukee-brewers,atlanta-braves,-58.39%,140,-140,158,-185,18,45,$100,$158.0,$0
7-18-2010,toronto-blue-jays,baltimore-orioles,59.61%,-148,148,-136,118,12,30,$100,$73.52941176470588,$173.52941176470588
7-18-2010,texas-rangers,boston-red-sox,-50.63%,103,-103,138,-161,35,58,$100,$138.0,$238.0
7-18-2010,philadelphia-phillies,chicago-cubs,55.38%,-124,124,-181,154,57,30,$100,$154.0,$254.0
7-18-2010,chicago-white-sox,minnesota-twins,54.67%,-121,121,129,-151,50,72,$100,$129.0,$0,$100,$129.0,$0
7-18-2010,colorado-rockies,cincinnati-reds,-55.01%,122,-122,125,-147,3,25,$100,$125.0,$225.0
7-18-2010,detroit-tigers,cleveland-indians,56.77%,-131,131,-138,122,7,9
7-18-2010,houston-astros,pittsburgh-pirates,54.67%,-121,121,-136,118,15,3
7-18-2010,oakland-athletics,kansas-city-royals,53.83%,-117,117,-108,-109,9,26,$100,$92.59259259259258,$192.59259259259258
7-18-2010,seattle-mariners,los-angeles-angels,-58.2%,139,-139,138,-161,1,22
7-18-2010,washington-nationals,miami-marlins,-54.96%,122,-122,141,-163,19,41,$100,$141.0,$0
7-18-2010,new-york-mets,san-francisco-giants,-57.27%,134,-134,-114,-102,48,32,$100,$98.0392156862745,$0
7-18-2010,tampa-bay-rays,new-york-yankees,50.15%,-101,101,121,-138,22,39,$100,$121.0,$0
,,,,,,,,,,$1100,$155.58577247324047,14.144161133930952%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
7-19-2010,new-york-mets,arizona-diamondbacks,58.99%,-144,144,104,-121,48,65,$100,$104.0,$0,$100,$104.0,$0
7-19-2010,tampa-bay-rays,baltimore-orioles,61.46%,-159,159,-166,143,7,16
7-19-2010,boston-red-sox,oakland-athletics,54.14%,-118,118,-103,-113,15,31,$100,$97.08737864077669,$197.0873786407767
7-19-2010,houston-astros,chicago-cubs,-55.95%,127,-127,143,-166,16,39,$100,$143.0,$243.0
7-19-2010,chicago-white-sox,seattle-mariners,57.38%,-135,135,-112,-104,23,39,$100,$89.28571428571428,$189.28571428571428
7-19-2010,washington-nationals,cincinnati-reds,-58.73%,142,-142,154,-181,12,39,$100,$154.0,$0
7-19-2010,cleveland-indians,minnesota-twins,-58.94%,144,-144,173,-204,29,60,$100,$173.0,$273.0
7-19-2010,texas-rangers,detroit-tigers,50.08%,-100,100,102,-119,2,19,$100,$102.0,$202.0
7-19-2010,toronto-blue-jays,kansas-city-royals,54.8%,-121,121,-135,116,14,5
7-19-2010,san-francisco-giants,los-angeles-dodgers,55.69%,-126,126,-104,-112,22,38,$100,$96.15384615384615,$196.15384615384613
7-19-2010,colorado-rockies,miami-marlins,52.99%,-113,113,-163,140,50,27,$100,$140.0,$240.0
7-19-2010,milwaukee-brewers,pittsburgh-pirates,57.22%,-134,134,-121,102,13,32,$100,$82.64462809917356,$182.64462809917356
,,,,,,,,,,$1000,$723.1715671795107,72.31715671795106%,$100,$-100,-100.0%
,,,,,,,,,,,,,,,
7-20-2010,new-york-mets,arizona-diamondbacks,58.29%,-140,140,-128,108,12,32,$100,$78.125,$0
7-20-2010,san-diego-padres,atlanta-braves,-51.95%,108,-108,144,-166,36,58,$100,$144.0,$0
7-20-2010,tampa-bay-rays,baltimore-orioles,61.5%,-160,160,-204,173,44,13,$100,$173.0,$273.0
7-20-2010,boston-red-sox,oakland-athletics,54.37%,-119,119,102,-121,21,40,$100,$102.0,$0
7-20-2010,houston-astros,chicago-cubs,-55.02%,122,-122,202,-243,80,121,$100,$202.0,$0,$100,$202.0,$0
7-20-2010,chicago-white-sox,seattle-mariners,57.87%,-137,137,-126,108,11,29,$100,$79.36507936507937,$179.36507936507937
7-20-2010,washington-nationals,cincinnati-reds,-59.34%,146,-146,156,-185,10,39,$100,$156.0,$0
7-20-2010,cleveland-indians,minnesota-twins,-58.18%,139,-139,156,-181,17,42,$100,$156.0,$256.0
7-20-2010,texas-rangers,detroit-tigers,50.64%,-103,103,-123,104,20,1,$100,$104.0,$0
7-20-2010,toronto-blue-jays,kansas-city-royals,54.42%,-119,119,-116,-102,3,21,$100,$86.20689655172414,$186.20689655172413
7-20-2010,los-angeles-angels,new-york-yankees,-57.79%,137,-137,217,-256,80,119,$100,$217.0,$317.0,$100,$217.0,$317.0
7-20-2010,san-francisco-giants,los-angeles-dodgers,55.7%,-126,126,102,-120,28,46,$100,$102.0,$202.0
7-20-2010,colorado-rockies,miami-marlins,52.76%,-112,112,-113,-103,1,15
7-20-2010,milwaukee-brewers,pittsburgh-pirates,57.53%,-135,135,-129,110,6,25,$100,$77.51937984496124,$0
,,,,,,,,,,$1300,$113.57197591680347,8.736305839754113%,$200,$117.0,58.5%
,,,,,,,,,,,,,,,
7-21-2010,new-york-mets,arizona-diamondbacks,58.0%,-138,138,116,-135,54,73,$100,$115.99999999999999,$0,$100,$115.99999999999999,$0
7-21-2010,san-diego-padres,atlanta-braves,-54.34%,119,-119,146,-169,27,50,$100,$146.0,$246.0
7-21-2010,tampa-bay-rays,baltimore-orioles,61.38%,-159,159,-208,179,49,20,$100,$179.0,$0
7-21-2010,boston-red-sox,oakland-athletics,54.06%,-118,118,-117,-101,1,19,$100,$85.47008547008548,$0
7-21-2010,houston-astros,chicago-cubs,-55.95%,127,-127,152,-175,25,48,$100,$152.0,$252.0
7-21-2010,chicago-white-sox,seattle-mariners,58.23%,-139,139,118,-138,57,77,$100,$118.0,$0,$100,$118.0,$0
7-21-2010,washington-nationals,cincinnati-reds,-59.66%,148,-148,-123,106,71,54,$100,$106.0,$0,$100,$106.0,$0
7-21-2010,cleveland-indians,minnesota-twins,-57.66%,136,-136,181,-217,45,81,$100,$181.0,$0,$100,$181.0,$0
7-21-2010,texas-rangers,detroit-tigers,51.61%,-107,107,-111,-106,4,13
7-21-2010,toronto-blue-jays,kansas-city-royals,56.0%,-127,127,137,-158,64,85,$100,$137.0,$0,$100,$137.0,$0
7-21-2010,los-angeles-angels,new-york-yankees,-56.84%,132,-132,163,-192,31,60,$100,$163.0,$0
7-21-2010,san-francisco-giants,los-angeles-dodgers,56.89%,-132,132,124,-144,56,76,$100,$124.0,$0,$100,$124.0,$0
7-21-2010,colorado-rockies,miami-marlins,53.75%,-116,116,-103,-114,13,30,$100,$97.08737864077669,$0
7-21-2010,milwaukee-brewers,pittsburgh-pirates,57.18%,-134,134,-133,114,1,20,$100,$75.18796992481202,$0
,,,,,,,,,,$1300,$-802.0,-61.69230769230769%,$600,$-600,-100.0%
,,,,,,,,,,,,,,,
7-22-2010,san-francisco-giants,arizona-diamondbacks,59.11%,-145,145,-133,114,12,31,$100,$75.18796992481202,$175.18796992481202
7-22-2010,san-diego-padres,atlanta-braves,-53.89%,117,-117,142,-166,25,49,$100,$142.0,$0
7-22-2010,minnesota-twins,baltimore-orioles,60.53%,-153,153,-163,138,10,15
7-22-2010,boston-red-sox,seattle-mariners,58.93%,-143,143,-166,142,23,1
7-22-2010,washington-nationals,cincinnati-reds,-59.14%,145,-145,154,-181,9,36,$100,$154.0,$254.0
7-22-2010,toronto-blue-jays,detroit-tigers,-52.6%,111,-111,133,-153,22,42,$100,$133.0,$0
7-22-2010,kansas-city-royals,new-york-yankees,-59.78%,149,-149,247,-303,98,154,$100,$247.00000000000003,$0,$100,$247.00000000000003,$0
7-22-2010,los-angeles-angels,texas-rangers,-56.39%,129,-129,156,-185,27,56,$100,$156.0,$0
7-22-2010,new-york-mets,los-angeles-dodgers,-54.76%,121,-121,156,-185,35,64,$100,$156.0,$0
7-22-2010,colorado-rockies,miami-marlins,53.21%,-114,114,181,-212,95,126,$100,$181.0,$0,$100,$181.0,$0
7-22-2010,milwaukee-brewers,pittsburgh-pirates,56.25%,-129,129,-163,141,34,12,$100,$141.0,$0
,,,,,,,,,,$900,$-470.812030075188,-52.312447786132%,$200,$-200,-100.0%
,,,,,,,,,,,,,,,
7-23-2010,san-francisco-giants,arizona-diamondbacks,59.36%,-146,146,-116,-101,30,47,$100,$86.20689655172414,$186.20689655172413
7-23-2010,minnesota-twins,baltimore-orioles,60.74%,-155,155,-138,119,17,36,$100,$72.46376811594203,$0
7-23-2010,boston-red-sox,seattle-mariners,59.18%,-145,145,-125,106,20,39,$100,$80.0,$180.0
7-23-2010,chicago-white-sox,oakland-athletics,52.3%,-110,110,127,-147,37,57,$100,$127.0,$227.0
7-23-2010,cincinnati-reds,houston-astros,59.11%,-145,145,-153,129,8,16
