Date,Away,Home,Algo proj,Away proj,Home proj,Away odds,Home odds,Diff away,Diff home,Bet,To win,Won
7-1-2014,arizona-diamondbacks,pittsburgh-pirates,-54.5%,120,-120,122,-140,2,20,$100,$122.0,$0
7-1-2014,new-york-mets,atlanta-braves,-53.83%,117,-117,158,-181,41,64,$100,$158.0,$0
7-1-2014,texas-rangers,baltimore-orioles,-55.03%,122,-122,129,-149,7,27,$100,$129.0,$0
7-1-2014,chicago-cubs,boston-red-sox,-50.36%,101,-101,152,-175,51,74,$100,$152.0,$252.0,$100,$152.0,$252.0
7-1-2014,los-angeles-angels,chicago-white-sox,56.47%,-130,130,-169,145,39,15,$100,$145.0,$0
7-1-2014,cincinnati-reds,san-diego-padres,55.96%,-127,127,-109,-106,18,33,$100,$91.74311926605503,$0
7-1-2014,cleveland-indians,los-angeles-dodgers,-56.13%,128,-128,118,-136,10,8
7-1-2014,colorado-rockies,washington-nationals,-57.48%,135,-135,210,-250,75,115,$100,$210.0,$0,$100,$210.0,$0
7-1-2014,oakland-athletics,detroit-tigers,56.29%,-129,129,104,-119,33,48,$100,$104.0,$0
7-1-2014,seattle-mariners,houston-astros,57.55%,-136,136,-133,116,3,20,$100,$75.18796992481202,$175.18796992481202
7-1-2014,kansas-city-royals,minnesota-twins,54.18%,-118,118,-138,121,20,3,$100,$121.0,$221.0
7-1-2014,philadelphia-phillies,miami-marlins,51.33%,-105,105,131,-149,36,54,$100,$131.0,$0
7-1-2014,milwaukee-brewers,toronto-blue-jays,54.63%,-120,120,114,-131,34,51,$100,$113.99999999999999,$0
7-1-2014,tampa-bay-rays,new-york-yankees,-50.06%,100,-100,-125,108,25,8,$100,$108.0,$0
,,,,,,,,,,$1300,$-651.812030075188,-50.13938692886062%,$200,$52.0,26.0%
,,,,,,,,,,,,,,,
7-2-2014,arizona-diamondbacks,pittsburgh-pirates,-54.76%,121,-121,146,-166,25,45,$100,$146.0,$0
7-2-2014,new-york-mets,atlanta-braves,-54.07%,118,-118,169,-196,51,78,$100,$169.0,$0,$100,$169.0,$0
7-2-2014,texas-rangers,baltimore-orioles,-55.69%,126,-126,121,-138,5,12
7-2-2014,chicago-cubs,boston-red-sox,50.3%,-101,101,158,-181,59,82,$100,$158.0,$258.0,$100,$158.0,$258.0
7-2-2014,los-angeles-angels,chicago-white-sox,56.8%,-131,131,-158,138,27,7,$100,$138.0,$238.0
7-2-2014,cincinnati-reds,san-diego-padres,55.2%,-123,123,-120,104,3,19,$100,$83.33333333333334,$0
7-2-2014,cleveland-indians,los-angeles-dodgers,-54.78%,121,-121,119,-136,2,15
7-2-2014,colorado-rockies,washington-nationals,-59.1%,144,-144,167,-196,23,52,$100,$167.0,$0
7-2-2014,oakland-athletics,detroit-tigers,53.41%,-115,115,106,-123,21,38,$100,$106.0,$0
7-2-2014,seattle-mariners,houston-astros,59.82%,-149,149,-112,-102,37,51,$100,$89.28571428571428,$189.28571428571428
7-2-2014,kansas-city-royals,minnesota-twins,52.96%,-113,113,-140,121,27,8,$100,$121.0,$0
7-2-2014,philadelphia-phillies,miami-marlins,-52.74%,112,-112,-120,104,32,16,$100,$104.0,$204.0
7-2-2014,milwaukee-brewers,toronto-blue-jays,54.4%,-119,119,104,-120,23,39,$100,$104.0,$0
7-2-2014,tampa-bay-rays,new-york-yankees,51.6%,-107,107,-113,-101,6,8
,,,,,,,,,,$1100,$-210.71428571428578,-19.15584415584416%,$200,$58.0,28.999999999999996%
,,,,,,,,,,,,,,,
7-3-2014,arizona-diamondbacks,pittsburgh-pirates,-55.7%,126,-126,136,-158,10,32,$100,$136.0,$236.0
7-3-2014,texas-rangers,baltimore-orioles,-56.55%,130,-130,-131,112,61,42,$100,$112.00000000000001,$212.0
7-3-2014,los-angeles-dodgers,colorado-rockies,56.08%,-128,128,-144,125,16,3
7-3-2014,tampa-bay-rays,detroit-tigers,-55.79%,126,-126,171,-200,45,74,$100,$171.0,$0,$100,$171.0,$0
7-3-2014,houston-astros,los-angeles-angels,-60.12%,151,-151,206,-243,55,92,$100,$206.0,$0,$100,$206.0,$0
7-3-2014,philadelphia-phillies,miami-marlins,-53.46%,115,-115,119,-136,4,21,$100,$119.0,$219.0
7-3-2014,new-york-yankees,minnesota-twins,50.23%,-101,101,-153,133,52,32,$100,$133.0,$0
7-3-2014,toronto-blue-jays,oakland-athletics,-56.7%,131,-131,124,-142,7,11
,,,,,,,,,,$600,$67.0,11.166666666666666%,$200,$-200,-100.0%
