1-1-2003,93.23,94.04,187.27,23.444444444444443,24.333333333333332,22.358024691358025,22.432098765432098,22.19753086419753,23.185185185185187,23.790123456790123,23.0
1-1-2004,98.61,101.01,199.62,24.617283950617285,24.74074074074074,24.765432098765434,23.40740740740741,23.65432098765432,25.049382716049383,24.85185185185185,25.51851851851852
1-1-2005,98.44,99.77,198.20999999999998,25.320987654320987,23.34567901234568,25.098765432098766,24.049382716049383,23.641975308641975,23.17283950617284,24.839506172839506,26.28395061728395
1-1-2006,106.38,107.0,213.38,27.950617283950617,27.469135802469136,25.493827160493826,25.061728395061728,25.17283950617284,26.160493827160494,26.876543209876544,27.82716049382716
1-1-2007,110.87,108.82,219.69,28.962025316455698,26.873417721518987,28.088607594936708,26.39240506329114,25.379746835443036,26.70886075949367,27.10126582278481,28.379746835443036
1-1-2008,108.6,112.32,220.92,26.775,28.025,26.0125,26.7625,26.9125,26.8125,28.075,28.2375
1-1-2009,108.64,112.35,220.99,27.71604938271605,27.839506172839506,26.246913580246915,26.62962962962963,25.209876543209877,28.580246913580247,27.987654320987655,29.88888888888889
1-1-2010,103.29,105.95,209.24,25.382716049382715,26.382716049382715,25.333333333333332,25.17283950617284,24.51851851851852,25.666666666666668,25.308641975308642,28.59259259259259
1-1-2011,97.72,101.09,198.81,24.23076923076923,24.984615384615385,24.23076923076923,23.907692307692308,24.646153846153847,24.43076923076923,25.353846153846153,25.630769230769232
1-1-2012,101.19,100.43,201.62,25.333333333333332,25.97530864197531,24.864197530864196,24.395061728395063,22.925925925925927,25.493827160493826,25.80246913580247,24.97530864197531
1-1-2013,104.11,99.29,203.4,26.48148148148148,26.506172839506174,25.666666666666668,24.691358024691358,23.209876543209877,23.65432098765432,25.049382716049383,25.51851851851852
1-1-2014,109.6,99.67,209.26999999999998,28.037037037037038,27.85185185185185,28.432098765432098,25.02469135802469,24.333333333333332,24.71604938271605,24.209876543209877,25.679012345679013
1-1-2015,115.34,104.39,219.73000000000002,30.28125,29.0,28.171875,26.796875,26.03125,24.59375,27.234375,24.78125
