10-10-2003,tor,home,0,6,0,0,0,2,1,3
10-12-2003,nyr,home,6,0,4,1,1,0,0,0
10-14-2003,tor,away,5,4,1,2,2,1,1,2
10-16-2003,wpg,home,3,2,2,1,0,0,0,2
10-19-2003,tb,home,3,3 OT,1,1,1,0,1,2
10-22-2003,mtl,away,3,3 OT,1,0,2,2,0,1
10-25-2003,det,away,3,7,1,1,1,2,3,2
10-26-2003,buf,home,5,2,2,2,1,1,1,0
10-28-2003,wsh,home,3,2,2,1,0,0,2,0
10-30-2003,ott,away,4,1,1,2,1,1,0,0
11-2-2003,tb,home,5,3,2,0,3,0,1,2
11-6-2003,fla,away,3 OT,4,1,1,1,1,2,0
11-8-2003,tb,away,1,4,0,1,0,0,1,3
11-9-2003,car,away,2,3,1,0,1,0,1,2
11-14-2003,min,away,1,1 OT,0,1,0,0,1,0
11-16-2003,nyi,home,2,3,1,0,1,2,0,1
11-18-2003,mtl,away,4 OT,5,1,1,2,1,3,0
11-20-2003,mtl,home,2 OT,3,1,1,0,0,2,0
11-22-2003,wpg,away,3,1,1,0,2,0,1,0
11-23-2003,sj,home,4,1,0,4,0,0,0,1
11-27-2003,phi,home,7,2,2,3,2,1,0,1
11-29-2003,buf,away,4,1,0,2,2,0,0,1
11-30-2003,bos,home,2,3,0,1,1,1,1,1
12-3-2003,wsh,home,1,4,0,0,1,2,1,1
12-6-2003,nj,away,1,3,0,0,1,1,1,1
12-7-2003,nyi,home,3,6,2,0,1,2,2,2
12-10-2003,tor,away,2,4,0,1,1,1,1,2
12-12-2003,sj,away,2,5,1,1,0,1,1,3
12-14-2003,la,away,2 OT,3,1,1,0,0,1,1
12-15-2003,ana,away,0,5,0,0,0,2,2,1
12-17-2003,ari,away,2,5,2,0,0,2,0,3
12-19-2003,nj,home,1,3,1,0,0,1,2,0
12-21-2003,cgy,home,2,0,1,1,0,0,0,0
12-23-2003,buf,home,5,2,1,0,4,1,1,0
12-26-2003,nyr,away,6,1,3,2,1,1,0,0
12-28-2003,mtl,home,3,2,0,3,0,1,0,1
12-30-2003,wpg,home,2 OT,3,0,1,1,2,0,0
12-31-2003,cbj,away,2,5,1,1,0,0,3,2
1-3-2003,wpg,away,4,1,0,1,3,1,0,0
1-4-2003,nyi,home,3,2 OT,2,0,0,0,2,0
1-7-2003,nyi,away,3,6,0,2,1,1,4,1
1-9-2003,tor,home,2,4,0,2,0,2,1,1
1-11-2003,nyr,home,1,3,0,0,1,3,0,0
1-13-2003,bos,away,2,1,1,0,1,1,0,0
1-15-2003,car,away,2,0,1,0,1,0,0,0
1-17-2003,tb,away,3,2,1,2,0,0,1,1
1-18-2003,fla,away,0,3,0,0,0,0,2,1
1-21-2003,buf,away,0,0 OT,0,0,0,0,0,0
1-23-2003,bos,home,1,4,1,0,0,2,1,1
1-25-2003,chi,home,5,3,1,2,2,2,0,1
1-28-2003,nyi,away,2,5,0,1,1,0,2,3
1-30-2003,wsh,away,1,2,1,0,0,0,1,1
2-4-2003,van,home,2,3,0,1,1,2,1,0
2-6-2003,fla,home,0,6,0,0,0,3,0,3
2-8-2003,bos,away,5,2,0,4,1,0,2,0
2-12-2003,ott,home,0,3,0,0,0,0,1,2
2-14-2003,nyr,away,0,1,0,0,0,0,0,1
2-15-2003,nj,away,4,1,4,0,0,0,1,0
2-18-2003,edm,home,4,3 OT,1,2,0,1,1,1
2-20-2003,col,home,2,5,0,1,1,0,3,2
2-22-2003,stl,home,2,1 OT,0,1,0,0,1,0
2-23-2003,nj,home,3,4,0,1,2,0,2,2
2-25-2003,la,home,3,5,2,0,1,1,2,2
2-27-2003,nsh,away,0,6,0,0,0,2,1,3
3-1-2003,col,away,1,4,0,1,0,0,0,4
3-2-2003,dal,away,1,3,0,0,1,2,0,1
3-4-2003,ari,home,1,4,0,0,1,0,1,3
3-6-2003,car,home,0,4,0,0,0,1,2,1
3-8-2003,ott,home,1,5,0,1,0,1,2,2
3-9-2003,ott,away,2,4,0,0,2,1,1,2
3-12-2003,nsh,home,2,2 OT,0,0,2,1,0,1
3-15-2003,phi,home,1,4,1,0,0,0,3,1
3-16-2003,fla,home,2,4,0,2,0,1,2,1
3-18-2003,det,home,1,5,1,0,0,1,1,3
3-20-2003,phi,away,2,4,2,0,0,1,1,2
3-21-2003,nj,away,1,3,0,0,1,2,0,1
3-23-2003,chi,away,1,1 OT,1,0,0,1,0,0
3-26-2003,nyr,away,3,1,2,0,1,0,0,1
3-29-2003,phi,away,0,3,0,0,0,1,1,1
3-31-2003,phi,home,1,6,1,0,0,1,3,2
4-2-2003,car,home,3,2,1,0,2,0,2,0
